V1,V2,V3,V4,V5,bestlam,rmse
6,9,16,18,20,0.674491419245504,249.960261477738
2,4,10,12,19,71.69287473289,65.8738875933906
3,13,14,15,20,69.7062311754616,52.8302179042404
3,4,13,14,18,43.1541894663287,46.2452701357559
2,4,8,18,19,68.1950463326001,41.6708848912409
6,12,15,19,21,42.3621048664532,274.651943086262
4,5,14,18,19,17.3964336818448,76.0528814097809
1,2,8,12,18,72.0498360138129,39.7860286556786
2,10,11,13,18,54.4927512420106,183.545224274826
2,9,13,15,17,2.6586819861426,57.4676486968858
14,15,16,18,21,56.7048112990989,101.375876617595
5,8,15,16,17,21.1976779944647,32.0393047816905
1,5,7,11,13,49.5291352708063,211.56140980974
3,5,9,15,16,64.5846601469756,47.6189800094758
1,10,11,12,20,43.1367954437773,263.408966249869
1,3,10,13,19,9.07548900456439,202.137425769527
2,7,8,9,21,70.2529478368645,85.4014978743828
4,7,9,10,21,58.9259388986224,113.920489501185
10,12,15,18,19,14.50948995626,63.4322866887874
3,4,7,16,21,54.9424171072169,101.94367805706
3,7,8,14,20,61.9576217240604,56.574233408101
4,5,15,17,21,16.3546180524188,103.691616469173
1,5,11,17,21,41.8661964242405,193.011603259775
1,4,5,8,15,1.18076263329054,33.5753978663942
3,4,5,9,11,48.4450422989689,200.568842230856
2,8,12,18,19,68.6372394720975,32.2524021992013
4,8,11,14,15,52.537132859081,209.439143875954
3,4,5,11,18,48.1458913564531,191.743404208154
7,12,13,14,20,70.2010373820231,58.8680346602628
3,4,6,12,21,1.31972121046496,605.269347841936
8,9,13,15,16,4.30154846180508,49.5319526420986
13,14,16,18,19,7.53454756079037,91.6896522907042
7,8,9,17,18,12.7311846661085,72.2857054236524
1,4,7,8,18,10.4316543834462,64.1230334802165
4,5,9,18,19,62.4201070949154,50.1075416812014
2,8,9,13,20,0.91970465323611,85.2470119511226
1,5,6,17,20,41.1145885650987,484.398533588476
1,2,5,6,13,42.7680268529333,2284.37005418226
2,3,6,10,14,51.4141709561391,184.618102311426
3,6,8,17,19,5.10520993836821,242.281198533301
1,2,10,12,17,13.6475569899026,78.995024936742
2,3,12,16,20,12.5386169247224,1022.20989523523
9,12,19,20,21,9.33158492908884,83.5262301971561
2,15,16,17,21,18.6364151702107,214.93817277212
7,8,10,12,17,14.8910490104436,115.451662581585
1,2,5,13,16,6.26167900801358,46.3227890324812
3,10,17,20,21,11.8305992546551,131.134314144271
3,8,11,15,16,41.6889009549468,204.842185235294
6,14,17,18,20,36.2311496252226,324.382713670906
1,3,6,8,11,7.33541201443695,550.045291171306
7,10,11,14,16,50.2763507572259,230.041518835231
4,8,17,19,20,70.4505129178626,56.236799339934
2,4,8,10,20,77.1793827985147,71.9237829398659
3,5,7,12,18,69.107193492474,48.0511838216986
4,7,8,17,18,11.1421834966626,60.2063667986358
1,2,12,13,18,76.1573952009792,43.959467044735
3,6,7,11,20,2.92989896515249,337.998323003729
12,13,15,19,20,11.0682528037395,52.2704044769189
3,7,12,16,17,11.0521424509934,18.1350913468705
2,7,9,17,21,11.4462809813725,178.689568950173
1,2,3,11,21,42.5308873848695,324.814246801616
4,5,16,19,20,58.3520156864056,60.2693359606928
2,3,9,12,16,66.4967023267002,46.6258642713207
1,5,17,18,21,13.976968180438,102.443303193503
1,4,10,15,21,10.147115748958,104.21037730912
3,7,13,14,17,10.3493596966628,43.1092021814483
6,8,12,15,17,30.3497664195904,249.281646061736
1,7,12,14,15,67.7789924059038,30.109528313112
2,3,7,12,14,62.0952231793557,29.1674521798985
2,7,13,14,18,0.7215446254692,84.0594069937928
3,7,12,20,21,57.8229630346173,115.012324310091
1,4,7,13,17,19.3381872822082,10.659495208275
3,7,9,14,20,63.5954965038874,64.2859446979998
5,6,11,14,15,3.68802704185439,325.926076395299
1,2,3,15,16,0.684049278705926,47.3499833835766
2,8,10,13,20,0.909443732023252,222.468759376977
1,2,5,14,19,8.72520390726458,37.1621641047945
5,7,11,15,20,49.0572544509875,172.498018475227
1,4,5,7,9,4.30958666275057,137.203170498194
3,4,8,14,21,60.294631489634,82.8417208637013
1,4,8,14,21,64.4272385918287,89.0460355522527
11,13,18,19,21,44.3441824069918,183.250037707143
1,2,6,14,15,42.3770511073341,219.351414864711
2,7,8,10,21,62.9069861578954,90.6220264237961
4,12,15,17,18,12.0636640068438,61.6466790159296
5,12,18,19,20,64.1380409991162,42.972329746123
10,11,14,18,20,45.1780208377016,148.521771146129
4,8,14,16,21,56.5450023526108,93.6981705474093
7,9,14,16,19,10.2913007819981,69.6879027145214
1,2,13,18,19,12.1829013467516,55.8053515259183
1,6,12,13,16,7.85269667375995,291.863180502163
3,6,7,10,16,61.2384942097374,197.45414277798
4,6,8,13,17,1.29100141334747,317.109535738693
6,8,19,20,21,59.6543654669071,179.05379519002
2,9,10,17,20,11.9651736078167,92.0718382340875
2,13,18,19,21,1.16797433892629,157.107377428941
3,4,10,11,13,48.0864494979127,302.308509463673
5,8,9,10,11,48.8016258574202,153.231656139858
4,6,8,12,18,1.89675496012005,5254.61204561063
1,2,8,12,21,71.5151437225772,81.9262983365753
4,5,11,14,20,47.3462094455961,195.700227032995
9,10,12,14,15,68.4497664308186,58.5268239682415
1,2,6,14,20,2.27982542991681,289.040988325228
5,10,12,14,21,9.28926084320334,110.392284969235
7,10,16,18,21,9.47885345644968,121.708032492728
2,6,17,18,20,4.37626095751468,558.632809446265
9,14,17,18,19,16.9123134204835,56.8845320749073
6,10,13,14,19,1.91282627271348,251.995368765374
7,13,15,17,18,19.606564690242,55.5598365986404
7,9,15,18,19,9.33745172066836,70.5871582867801
2,6,11,12,21,17.731806150215,2105.99086534883
3,12,14,15,16,67.8411161753822,28.3036258824773
7,8,10,11,14,28.6707504405084,200.139990532634
3,7,8,12,20,63.0322846996279,56.8621222993035
3,7,8,18,20,65.2969949586248,64.6599640610862
8,12,15,19,21,7.63492403372903,93.9101361589882
3,7,16,18,19,62.7339111611288,53.6320558017666
8,13,19,20,21,12.1901395536814,104.229310866839
1,3,10,13,16,7.25449995583838,154.640892976662
7,11,12,15,18,49.0961143942718,161.046532187131
2,5,13,14,15,1.01435508998398,31.1631408343679
2,3,6,16,20,57.1269644859964,294.821069132311
5,6,8,9,16,56.1213978045534,205.951370376257
6,7,16,17,19,3.59491047727331,304.632540817549
1,3,11,13,14,53.2035615784166,189.31330771655
5,6,18,19,21,0.660214937215717,453.160777941176
2,8,17,18,20,10.7154135629555,58.6446968703402
2,3,11,16,17,46.4694248626356,230.55359097344
8,9,14,16,19,7.60148866038331,73.7334795826219
10,14,15,16,17,20.2985817226062,144.064099309004
7,10,12,14,17,13.9758803748898,132.936360682824
4,5,13,17,19,13.4636417757496,35.4352142646543
3,4,7,10,17,69.7788481667635,80.0231760080714
6,12,17,18,19,1.91924274125337,298.540055533473
4,5,6,10,17,30.7946804006736,356.702714348457
2,3,4,6,21,52.7934668149264,289.458564623606
3,5,8,10,11,50.8891529594,146.737247378491
8,14,15,17,20,14.6071965251218,48.3701630445159
5,7,8,10,18,66.5588902763975,70.7339230541486
1,5,8,10,21,10.6353453290927,90.0589286851576
3,10,14,16,20,58.9000987017034,112.253009454943
3,5,11,15,17,53.5119110439042,237.948029106113
2,7,8,15,21,10.5864278708027,109.812656288267
1,3,5,7,18,8.37579395934399,75.6064265198188
1,9,16,17,20,78.9332146786772,66.6656706116067
7,13,18,19,20,74.6143853112986,66.8165546923244
4,9,12,19,20,71.6368224783451,59.5599777735096
3,4,17,19,20,64.8040316266832,57.6027487770043
5,11,15,18,20,49.5450473184495,131.862360634499
5,6,15,20,21,62.1599575242215,290.940551306392
1,5,15,17,19,49.8972185380132,29.8384871313161
5,12,14,20,21,64.4764354749029,72.9934873486673
3,10,12,15,21,63.1760689091906,88.4055227901587
4,8,9,13,20,61.7108379805828,64.1777614650641
4,9,11,13,14,52.3780251206425,190.461466743041
3,12,13,14,19,34.0425644560008,24.658802736162
2,10,16,18,21,9.47665649183206,204.720197794246
5,9,17,18,20,65.4797737066486,50.1245840262992
1,10,12,14,18,8.5237133221837,96.8261618294714
8,9,11,12,13,51.8824008962816,178.80231703244
1,5,6,14,20,52.4000044478462,219.222424719904
2,4,5,13,18,16.9185351934401,64.525668883816
1,4,6,12,14,1.54992612751622,313.779491910529
1,9,13,15,21,63.6309719661485,87.375383966617
2,5,6,17,19,59.2214066757199,500.953865709283
2,12,13,20,21,14.2204805131791,97.0985177290911
3,4,5,10,16,57.032108586359,76.1936155875269
2,3,8,9,17,10.5520644781527,48.0315544431498
1,4,8,15,18,64.4522742841235,46.1493280145061
1,3,5,17,18,10.8989997419379,65.9521711617405
1,4,13,16,17,4.24202978031406,10.5229748204897
4,8,10,12,21,64.9906625987237,95.5059821997535
1,2,3,14,18,8.4099706504178,51.3337675626015
1,4,14,17,21,13.3191616337197,100.44668409586
9,15,16,18,21,55.4216761933839,77.6245308294533
9,10,14,15,20,63.4144346293311,51.9837710938987
6,9,11,13,16,10.6716825603473,400.975918867211
1,9,15,17,21,9.62152923925289,92.1307368618891
3,4,6,10,11,9.75441371687483,449.153439300733
2,9,11,18,19,53.0698099129187,144.230014227378
6,12,16,18,21,39.6265410233931,201.623732734583
4,5,7,16,19,64.04731835801,39.5638240243353
1,2,5,19,20,8.54414737021044,54.2830629333017
2,3,5,9,10,74.8536628317216,60.7500333529205
11,17,18,19,21,43.2180865621943,200.240032229458
6,9,10,14,20,53.1874899694864,234.776635363753
5,7,8,14,16,8.80559997840486,39.2888445518595
5,8,14,18,19,8.95384048916072,44.6796614582927
1,2,7,8,11,53.8822184121574,269.893851316993
1,7,14,15,20,8.27866559546135,62.9613969845427
5,12,13,17,18,14.7856573405127,48.300197335956
6,13,14,17,21,0.658087158225712,502.737774870805
3,14,17,18,21,8.52417557984206,111.237214226335
3,12,13,16,17,12.5236181241525,13.2202386651081
3,8,9,13,20,63.2192730232217,60.0522528025941
4,11,13,19,21,45.4053443671097,220.984921375863
10,12,13,17,21,10.5275446408275,109.352549114833
2,4,15,17,20,12.3890366535817,44.9013703119941
5,13,14,15,18,69.486101654951,37.8137289253268
6,12,14,17,19,2.74476785657919,363.957134681715
6,11,14,16,17,7.91189385348092,261.273228020451
6,9,11,14,19,10.333396555798,239.602314462596
3,14,15,18,19,16.9862210304052,42.9191552319407
1,7,10,12,19,6.38438403523242,135.21195368824
1,4,8,9,14,0.83545925206658,127.864794327819
1,2,10,15,19,73.1920459300166,60.9977624882374
1,3,7,11,18,47.6392131010542,203.479042205045
1,3,10,13,21,8.8415503179746,130.165035808061
3,7,9,11,18,33.6159318041545,211.923859466635
4,8,18,19,20,59.0428179730194,58.3889762915994
6,11,12,17,19,14.5840612673602,373.957704831087
2,3,5,7,17,14.4404479943505,32.2013528096917
1,3,4,9,20,65.0403777866231,65.2846316050686
2,5,8,12,16,63.4566261872197,28.6660007674597
10,12,15,20,21,60.4052712471589,72.9230315851498
1,2,3,8,10,70.4133285415854,67.401293756129
3,9,10,18,19,8.78320970502021,92.8387464391666
4,6,15,18,19,0.751407174804922,250.48778776244
8,9,14,15,19,5.31773741601919,59.2047829400301
3,4,8,18,21,16.3729611759207,100.781870203273
10,13,15,16,17,17.2475352317402,110.637359271845
6,10,17,19,20,3.60476646342095,366.145554351228
2,11,16,18,21,48.4145146848266,166.928246111464
2,5,14,15,20,5.38707107014696,39.4742851236257
4,7,12,20,21,77.4722467568851,96.0459560946962
4,6,14,16,20,62.2398482935237,194.869947385292
3,8,10,13,20,62.8202860843529,74.6605433616129
2,3,4,5,8,68.7730056784787,28.6331396412319
1,5,6,10,12,40.723069432829,2767.66681774854
2,4,7,10,19,67.8581186834276,72.2095805600485
6,9,10,15,18,43.8430722198175,409.556086189446
2,6,7,11,14,9.42331897719892,269.159281341141
1,4,5,12,15,63.1264057698273,30.0816805508254
7,16,17,18,20,18.1120360066557,79.3080183272129
2,9,11,16,19,47.9068495714398,210.460908269589
3,10,15,19,20,69.1297344445417,65.783374509862
2,9,13,19,20,2.1383384253795,72.3396896510769
3,8,9,11,17,44.3016473803243,166.54042994927
1,13,16,17,21,12.1639246809926,95.8015550961235
5,10,15,17,21,9.87363249704732,115.722312075448
5,6,7,11,14,8.92838510512856,372.568576457116
3,5,6,19,21,50.5551847564553,340.111436105596
2,3,4,17,19,10.7630801665513,34.4535416152658
3,10,11,16,19,51.3778045640071,180.758710004232
3,5,7,11,16,52.6610693245531,279.15586303898
5,8,13,14,20,60.7224871461767,48.1865503859245
1,8,12,14,19,6.79957492135767,28.3365117879466
2,3,10,14,20,5.89174770261364,146.52182996004
13,17,18,19,20,13.9399902830594,64.6012384988612
3,6,18,20,21,0.59419317059575,994.903888336216
2,7,10,20,21,2.33211117618655,111.547728992269
13,15,17,20,21,10.4164141622453,109.851336360359
2,3,14,17,21,12.5166138730416,108.382721991898
1,7,12,13,18,10.1395889812186,71.5047189141014
3,4,16,19,21,56.653660346999,86.3722859113194
1,10,12,13,18,68.1975070759297,73.6060647414803
2,8,12,13,18,70.2081539602812,39.8729947995597
6,9,13,14,15,0.770720707670288,756.734944384642
13,14,15,18,21,62.0532817796175,77.6543064778462
3,5,10,13,17,11.4503281304598,185.110349106187
2,4,7,13,15,2.38677821054467,44.2087233542087
2,13,17,18,21,10.2007815617314,105.577124115545
6,10,13,18,21,0.713548493203552,3151.99888977582
1,3,10,17,18,9.25335084741223,102.822624749365
5,7,9,14,18,8.49797854974091,79.4539352415252
3,12,16,19,20,60.0689178374675,57.069107813831
1,3,12,19,21,67.1104093673141,81.4544496933128
1,7,13,17,20,9.00628167232492,151.428278864813
6,7,11,17,21,0.864679841330166,276.999273420915
1,2,6,13,14,2.86306437818683,316.050078619079
5,6,9,13,16,0.692099418654577,208.849109713931
7,14,17,19,20,16.1333128301203,66.4841865808607
5,17,18,19,20,68.3013684445703,48.1942436791939
5,6,9,16,17,14.4218145729768,225.847197273385
5,11,13,16,19,8.79933558902026,216.665157484835
3,5,9,10,19,64.407442316559,62.4816620716678
1,6,10,15,19,51.4088847530154,378.531796987587
2,12,15,16,17,23.1447430079933,32.0185445200817
3,7,10,13,15,56.5893825206872,72.8153933098462
2,4,6,14,19,1.58284722732556,285.446603672306
1,9,11,12,13,51.2477401823115,184.343218161483
1,8,13,16,21,6.06737043301211,108.693503241103
1,5,8,9,12,8.89334620356787,90.7473063566549
4,5,6,11,19,15.7920315052326,760.59711964337
6,9,10,11,13,1.86022844559673,1645.80095984446
1,2,14,20,21,5.11879384366509,115.948151865049
2,6,12,13,16,6.21936731986624,941.118738052068
1,2,3,11,14,54.4133560787241,175.444510336498
1,2,7,8,14,6.19720736065467,38.830596215257
1,6,13,17,18,0.793017571375173,726.108692187566
6,11,12,15,18,16.7784080265359,249.028219027069
4,5,14,18,20,62.8056060925086,57.7614397657254
5,6,8,12,15,2.61511112187628,280.219298919044
4,5,11,15,21,49.1998759706754,188.19725085342
6,10,16,18,19,51.4466817162565,257.539568384968
3,8,9,10,21,50.3192417896863,95.0886904838038
4,13,16,17,19,5.54167284016125,31.4497658075813
1,4,5,10,17,10.423185525395,148.599996335302
5,9,12,15,17,10.2860398353184,130.311133595657
1,9,11,17,20,45.5413586996284,178.980243787523
3,11,14,15,19,47.9954718834546,153.707766778118
2,7,11,13,17,33.4165779211531,224.522939148011
4,6,10,11,19,10.307648346007,411.602467378507
1,3,8,9,16,0.675548497221693,122.377324890746
5,8,14,17,19,15.409979327172,28.6490054828222
3,5,6,9,20,50.7161269878454,452.862788035991
3,7,11,18,21,43.2749013427035,188.077635353891
3,7,16,19,21,12.3212960767688,123.877420664118
3,4,8,16,17,8.56041180508918,15.5552000022069
3,5,10,18,20,61.4968527693786,66.1216690942502
4,6,8,10,11,21.1628254475318,287.182693861602
5,6,7,13,14,0.7492603980239,286.276665799628
1,2,11,12,20,52.6501892484704,262.192813426038
1,5,6,8,9,0.81347228444285,320.447631319864
2,4,7,14,21,63.3306575821632,90.9357918433936
6,9,11,17,18,17.5641118298077,235.461142938194
4,11,12,17,19,52.2101663009733,224.089768283946
3,8,11,15,19,46.8421237415934,178.434450295604
2,4,6,12,16,56.0126251176231,187.963805462166
12,13,14,16,19,11.7033403612212,34.7823853511194
2,11,12,13,20,53.1618567274976,245.199726412632
4,9,17,20,21,80.0995911889646,89.8883073926535
3,10,11,19,20,46.9490496476936,189.224394026075
1,14,15,16,18,8.03472957147311,67.8537603979585
4,7,11,17,21,37.1042988971026,205.391282229065
1,4,10,13,16,3.49524866840398,156.542680672595
2,6,7,9,14,0.703242983901271,259.37277991911
6,7,12,14,15,39.5332118120464,258.458219751425
4,7,8,12,15,68.8369441714532,32.0243074346139
11,12,15,20,21,40.4043711208026,1828.03387348337
2,6,14,16,20,1.49942103756361,298.580985806794
1,3,7,11,17,44.1382785649259,254.230696912309
3,5,11,13,20,52.0901674439418,196.060256166832
9,10,15,20,21,8.99082344385787,243.622596234811
6,8,15,17,20,30.0357125040981,404.578856227345
5,8,14,17,18,12.9557827496899,48.4943585197008
2,5,8,10,19,70.287168362488,53.3033598512192
1,11,13,17,20,48.2191139525359,261.714205784527
8,10,11,16,17,2.07426023214898,241.137615554774
9,15,16,18,19,67.5639125218513,49.8816885955443
1,12,13,14,16,0.679836289667202,22.8340451016421
3,4,5,7,15,71.7462645010011,35.9279768955827
1,7,10,15,20,7.03697314562087,95.6958073392767
2,5,8,13,15,0.756257099755608,26.8748691719989
2,16,18,19,21,66.5246417621267,81.0727353096543
1,2,8,9,15,77.5170748451791,38.7971331783309
1,2,4,9,15,76.2273931093468,46.5969620918626
1,6,8,11,17,11.3865383038132,279.77262512612
11,16,17,20,21,50.8467472131877,190.812828372857
3,7,13,15,16,5.54159383413325,39.3567115812974
2,4,12,15,18,74.4084568915658,42.6182435784757
5,11,14,15,21,47.6012800908773,161.124656364226
1,7,10,11,18,44.0964540086803,203.946264358153
6,9,10,13,18,0.710543001222234,760.0178570814
5,7,8,13,14,6.06055930229652,31.4605437230531
7,9,10,18,20,8.95834396082402,96.4125802995702
1,5,11,13,15,50.3641065164017,187.890926824491
4,7,13,16,19,5.15715314733364,45.6281974842988
3,6,7,9,14,1.03591460479509,256.356388303145
2,4,7,15,16,56.6400871980062,39.9893662055778
2,3,4,8,11,51.9572509832338,170.256932830323
11,14,15,16,17,55.954144485194,254.219734521549
6,8,9,20,21,57.6924090413069,172.522521068433
3,4,5,8,11,49.4750158079441,172.210058219539
4,14,15,18,20,62.977539194112,57.6669916313442
1,10,11,16,21,37.8681576849696,163.755531103666
9,14,15,19,20,69.2457764741667,38.2383624375412
9,11,15,17,21,43.7644579911942,150.883160394318
1,9,13,19,20,1.55160135703232,93.9276026454291
3,5,15,19,20,72.0051859751225,45.7653412217461
3,4,10,14,15,62.5255288894634,69.6530252308507
2,6,11,17,19,14.5105865216545,320.969206927287
2,6,12,16,20,61.2830155002248,155.653216477038
1,2,5,7,12,69.897854390069,31.7685330986197
10,11,12,13,18,46.236485510562,182.015249075869
2,3,5,12,17,11.3241724943325,25.2056464522141
3,4,8,13,14,66.7271914484099,19.9633001375262
1,6,7,19,21,0.588372768072378,261.862810062644
1,4,9,14,20,67.8621037357191,62.1978448562481
3,14,15,18,21,7.46178930866935,208.351961869682
7,10,14,20,21,6.69705375405601,129.857083561116
2,11,12,14,20,24.9994576831387,3891.86047263129
4,7,8,13,17,11.5082551923978,19.5328405654607
4,8,9,12,20,69.2843724403494,60.7402425634494
7,8,11,12,17,46.5197960517314,240.311732120327
1,5,9,12,13,72.2861977817222,43.9326933257812
3,4,8,10,12,25.7287892806581,94.0424278698974
1,7,9,11,14,48.969318774143,200.956680383779
7,8,10,16,19,9.77166725313319,141.82649169879
2,5,6,7,14,0.696371322198585,289.332512828607
6,7,12,17,21,1.64914152466171,356.337651399667
1,2,6,16,20,61.8824166427929,172.296826379629
8,12,16,19,21,53.6555288866433,78.0433443044327
8,11,15,17,18,48.5520610147211,192.950561605409
2,4,6,13,20,0.883791682446853,6820.4461196052
1,5,11,12,16,47.3759412730136,225.738893821395
1,3,4,5,15,65.6705167836243,31.1946176676133
1,6,8,12,15,44.2745377963987,191.402141033877
2,4,6,12,17,9.1910452750758,346.612028537223
4,6,7,8,10,53.6521514807216,1345.97427013532
1,4,10,15,20,62.6646363922606,75.9441036061433
6,10,15,19,20,51.9343808785247,337.417397833257
2,7,11,14,16,44.7819584520526,275.5603067429
1,4,8,10,13,62.4166437201374,74.95404570965
6,11,12,16,19,22.0196145348129,232.448665842053
16,18,19,20,21,8.69016706030818,117.958592257491
1,9,15,18,21,1.00347371530719,170.066132180459
1,7,11,14,20,46.9608334237861,222.410417398343
2,5,10,12,14,69.5975429132001,57.0310585391437
4,13,14,17,20,16.8750556377198,58.8489838734667
2,3,6,13,19,0.783956523960569,642.030925337761
2,7,9,16,17,13.9315221659567,75.0259679454495
7,9,10,11,15,28.133062269052,195.759108151988
9,10,16,17,20,20.4508816911796,90.6020432597935
8,11,13,14,21,48.8649988690676,138.996387565381
