V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse
2,3,7,8,11,12,14,16,18,19,21,1078.64376036836,2852.25111029912
1,5,9,11,13,14,16,17,20,21,22,1446.44811043317,2991.34167973778
1,5,6,7,8,10,12,17,19,20,22,2041.93539963173,2689.98709972515
2,3,6,7,8,9,11,13,15,18,21,532.0949529535,3034.85771729027
3,6,7,9,10,11,13,15,16,18,20,1755.17604295389,2931.50214954556
2,3,4,5,7,8,10,12,17,18,21,1908.32654103641,2683.9463543705
1,3,4,6,7,10,13,14,20,21,22,1813.52523081245,2661.48452182474
1,2,3,7,8,12,15,16,17,19,21,1474.4662630652,3766.86702301206
1,2,3,4,8,10,11,13,15,19,22,1494.87286967527,3759.16547977887
1,2,3,4,7,8,13,15,18,20,21,1319.41952271905,3675.93295222006
1,3,4,5,6,11,15,16,19,21,22,33.9134713987344,5787.51952176261
1,2,7,10,14,15,16,18,19,20,22,33.683446560894,5655.19080766272
1,2,4,7,8,9,11,14,15,17,22,252.148786550493,3780.4834619795
2,5,6,7,9,10,13,14,17,20,22,1361.85449090727,3515.78927804371
1,2,3,7,10,14,15,16,17,19,22,1457.06851326692,3772.972133937
1,2,3,4,7,8,11,15,18,20,21,1302.80060674095,3686.93844344578
2,3,6,9,11,12,14,15,18,21,22,1404.59276336502,3700.69720209103
1,2,3,5,7,8,12,15,18,21,22,1567.37777931379,3762.58907576339
1,4,5,7,8,10,11,16,20,21,22,2476.15097644788,3398.03924365422
2,4,7,8,14,16,18,19,20,21,22,1358.7693058249,3526.01155605822
2,4,5,7,9,10,11,13,15,20,21,1266.22205389202,3694.34284622315
1,3,7,9,10,11,14,16,18,21,22,1190.33693443911,3775.27903316637
1,6,9,12,13,15,16,17,18,19,22,374.887687513534,4343.99981539991
1,2,4,5,6,10,14,16,17,20,22,59.3152885217918,5421.10539086814
1,2,4,8,10,12,13,14,16,17,22,1329.26475660967,3527.18590388259
2,4,5,9,12,15,17,18,19,20,21,1182.79361958476,3684.80894785158
2,3,4,5,13,14,15,16,17,18,19,1424.55381943383,3714.468724913
1,4,5,6,10,11,15,16,18,19,20,2549.25565048342,3312.92123222227
3,7,10,11,12,13,15,16,17,18,22,1238.1615053605,3474.36281996558
1,5,7,9,10,11,13,14,15,17,20,387.663996814056,4301.36324481715
1,5,6,7,9,12,13,15,17,20,22,385.271977552194,3636.92137985985
1,4,5,8,9,12,13,14,15,17,21,130.203482554278,4511.12011349485
4,7,9,13,14,15,16,18,19,21,22,2575.62404003469,3386.46160498243
1,3,4,9,12,14,15,16,19,21,22,1435.50660428333,3482.40221989946
2,4,5,8,10,11,13,14,16,18,19,2308.51160639383,3389.82038804895
1,3,8,10,11,13,16,17,20,21,22,779.048329871978,4227.89527603434
6,9,10,11,12,14,15,17,18,20,21,1351.73289677353,3871.5668824284
3,8,11,13,14,16,18,19,20,21,22,32.7762319887475,6069.98558284142
1,3,5,6,8,11,13,14,16,17,22,857.139598077255,4138.26034952751
1,2,4,9,11,14,15,17,18,20,21,2085.38958441827,3572.94975971599
1,3,4,7,11,12,13,17,18,19,22,1358.33483346395,3664.04037499562
1,5,7,8,9,11,12,14,20,21,22,1278.13352482942,3888.28695156494
1,8,9,12,14,15,16,18,20,21,22,28.6217848166042,5869.61625613914
3,5,8,10,12,15,16,17,18,20,21,1302.72591343431,3954.34416005086
1,4,7,8,9,14,15,17,18,20,22,1724.32725940171,3547.58330284055
2,3,6,7,8,9,10,11,17,19,22,677.434533981072,3823.98176249982
5,6,8,9,10,12,13,15,18,20,21,1149.62709997898,3930.09446166868
4,5,6,8,9,12,15,16,17,18,22,1346.898528061,3911.15001974417
1,3,4,5,7,8,13,14,20,21,22,2155.89173858244,3513.23433625116
1,2,3,4,5,6,7,11,14,21,22,815.885385311164,3775.87025002093
2,4,5,7,9,13,15,17,18,19,20,31.7313199723207,5599.35112620773
2,3,8,9,10,11,15,17,18,21,22,56.5832518029239,4424.96431303521
1,2,3,4,5,6,11,14,15,19,20,808.629703210254,3793.5073098485
2,3,4,6,11,13,16,18,19,20,22,1991.76791573608,3545.25760285024
3,7,8,11,13,14,15,16,18,21,22,32.1077499479341,4812.00579138912
2,6,8,13,15,17,18,19,20,21,22,1940.63888102365,3560.84906578374
1,2,3,4,6,8,10,14,15,16,18,1167.36440818392,3932.19760580991
1,2,5,6,7,9,12,13,15,16,18,299.754758944525,4535.12737559552
4,5,7,8,9,10,11,16,17,18,19,166.007372153665,5084.02013959605
1,2,5,6,7,9,11,14,15,21,22,2104.23529180138,3576.80844170985
2,4,5,7,10,12,13,15,16,21,22,447.35629535797,3923.13964388154
3,4,5,9,11,13,16,18,19,21,22,1082.70050748196,3957.51065326576
1,4,6,7,8,11,13,15,16,20,22,1287.253665145,3935.5084370259
1,2,4,7,8,13,15,16,17,19,21,2167.8032654551,3516.10468156413
1,2,3,7,8,9,10,16,17,19,20,913.987760846107,3742.61789395762
4,9,10,11,12,13,14,15,16,19,20,190.960978758014,4615.33350862025
2,3,4,5,7,9,12,13,17,19,21,1678.55329786014,3505.33019714744
2,4,6,7,8,9,12,14,16,17,21,30.9462424643876,5876.30285350189
3,5,7,8,13,14,16,17,19,20,22,2166.98810646742,3558.81192330454
5,6,8,9,11,12,15,16,18,21,22,557.180719970918,3691.26180073704
1,5,6,7,8,11,15,17,19,20,22,2137.45536756659,3566.39217162361
2,4,6,7,9,10,12,13,14,15,21,113.06778590303,5639.66568339044
3,4,6,7,8,10,14,16,19,20,22,285.476676922327,4700.72414870815
2,4,5,6,8,10,12,14,15,16,21,2299.44673011623,3515.72122255839
4,5,6,9,11,14,17,18,19,20,22,1228.58440691736,3641.1654128926
3,4,5,8,9,11,12,14,16,17,20,350.767177377069,4439.02098371503
4,5,7,8,10,14,18,19,20,21,22,53.3847566043577,5612.83444812454
1,2,3,4,6,8,11,14,16,20,21,757.784001914454,3800.81613791703
1,2,3,7,8,10,11,12,16,20,22,2109.91066852015,3557.23320778178
3,5,6,9,10,11,14,16,17,20,21,22.6721417662869,6430.09986412032
1,2,3,5,8,9,10,11,14,17,19,2083.02360767449,3565.01322833195
1,3,5,6,7,9,10,12,16,21,22,199.998824627376,4807.65318321858
2,8,9,11,12,13,14,15,18,19,20,2361.13763834902,3459.59646937458
2,5,7,11,12,13,15,16,18,20,22,1095.68327476214,3669.07208960112
1,2,3,7,10,12,13,14,16,20,21,41.8621758390974,5860.17428682038
1,3,5,7,10,11,14,16,17,20,22,1377.19740268226,3559.23173163544
2,4,7,8,10,13,15,17,19,20,21,2082.9551880122,3506.65587084984
1,3,4,5,7,10,11,17,18,21,22,53.5309503612366,4785.57121565361
4,6,7,9,10,12,15,16,17,21,22,167.664697182824,3912.25270363316
1,4,6,7,8,9,10,13,17,18,22,1190.07293541373,3421.63126742467
1,2,4,5,9,13,14,18,20,21,22,2038.04600150593,3544.54459265121
2,3,4,5,6,7,9,12,13,19,20,1079.49769210211,4099.8661072313
3,7,8,9,10,15,17,18,19,20,22,1325.12023510904,3904.5168828161
1,6,10,12,13,14,15,16,17,19,21,138.644940871333,5072.97192755545
2,3,5,8,11,12,13,16,18,21,22,962.240751399756,4095.99851492537
1,3,8,9,10,15,16,17,18,21,22,2156.12820089289,3599.70343469817
1,5,6,7,8,9,11,12,16,17,20,1280.01705926016,3684.29857140844
1,2,3,5,6,10,11,13,16,17,18,1328.91272583364,3899.7509842324
5,6,8,9,11,13,15,17,20,21,22,984.496095918621,4084.14390571005
2,3,5,6,10,11,13,16,17,19,22,1055.94342185866,4043.00550128963
1,2,3,9,10,12,14,15,18,20,22,1946.43608553846,3598.24015346672
1,2,3,8,10,12,13,14,17,18,21,1285.97197565019,3683.22307718551
4,5,6,7,9,16,17,18,19,20,22,1358.03133880161,3849.46232553471
3,4,5,6,8,10,12,13,14,20,21,1411.37779788957,3925.6282121003
2,3,8,12,13,14,15,19,20,21,22,2298.15564478211,3541.87650909184
1,2,4,6,10,14,16,17,18,19,22,1287.60250956124,3642.24089515835
1,3,5,6,7,8,9,14,15,18,20,25.888188923051,5640.12658465476
2,5,6,7,8,9,10,14,16,19,21,1857.69448042973,3550.34552707517
8,10,11,12,13,14,15,17,19,21,22,263.322531284949,4141.60871865396
1,4,5,7,11,12,15,16,17,18,21,2122.40617503399,3578.99834438225
1,3,4,6,8,10,12,15,17,19,20,1371.45147639263,3625.70011883764
1,3,7,9,12,13,15,16,20,21,22,1939.36833297378,3587.40041939716
2,5,6,8,11,12,14,15,18,19,21,1275.54983756648,3912.51598466508
4,5,8,10,11,12,13,14,17,19,20,1062.7019409127,4022.99160142095
3,4,5,8,9,11,12,13,16,17,20,1028.55567563782,4049.77727660293
2,4,8,9,12,15,17,18,19,20,21,2127.90306149765,3603.71016166574
4,6,7,8,11,14,15,16,17,18,20,65.0404037062499,5033.17905984595
3,4,5,8,9,12,13,17,18,19,20,1305.39506078592,3861.34822462378
4,6,8,13,14,15,16,17,18,19,22,784.756411496393,4163.89166876542
2,4,8,12,14,15,16,17,19,20,21,443.24159490268,3818.72941717251
3,5,7,8,12,13,16,17,18,20,22,1223.02890925717,3655.75194365122
1,3,4,5,7,11,12,14,15,20,22,1189.81244960609,3992.23305416417
3,7,8,9,10,14,16,17,18,19,22,1353.58860935597,3527.00364875828
2,3,4,5,6,8,9,10,11,14,16,226.501772665262,4139.60802871401
6,7,11,12,13,16,18,19,20,21,22,635.003539730648,3577.28784598983
1,2,3,4,5,10,12,15,19,21,22,1281.25073301612,3632.24755979913
1,2,6,9,11,12,13,14,15,18,21,1933.68478488334,3593.18350975113
1,3,4,5,6,8,10,12,16,18,20,1243.90614957245,3867.38885594925
4,8,9,10,11,14,16,18,19,20,21,1364.26435305896,3932.34180759389
2,5,6,8,10,12,13,15,18,20,22,2303.09917390192,3544.52294212814
2,3,5,7,8,9,11,12,14,17,18,1251.16247467424,3643.03794205857
2,4,9,10,12,13,14,16,18,19,20,1195.04493765306,3978.53846903503
2,5,6,10,11,12,16,19,20,21,22,47.0666538968114,6321.50826276754
1,4,5,6,9,10,11,12,16,19,22,29.5193853837313,7095.85753080193
1,3,4,5,7,9,11,12,13,14,18,2125.51777087479,3583.6529168834
1,5,6,8,11,12,13,15,18,19,21,927.572171872676,3653.41010580466
3,5,7,9,11,13,16,17,19,20,21,1840.44605853843,3579.65328334523
3,5,9,11,12,13,17,18,20,21,22,1440.51637207528,3867.53075879962
1,2,4,7,10,12,13,14,15,16,18,935.746620916742,3600.90298818589
1,2,3,4,5,6,7,9,14,17,21,995.725958460652,3700.11664779969
2,4,5,6,10,13,14,16,17,18,19,516.30015486836,3716.78260107164
1,2,3,4,5,7,9,12,13,20,21,1302.63143491561,3588.0585020996
1,4,5,8,9,10,11,12,15,17,19,2053.5761760105,3535.33999516512
4,5,6,10,11,12,13,15,18,21,22,853.170239648583,3521.33369722035
1,2,3,5,8,11,13,15,16,18,20,29.9096319610393,7521.50676746919
3,4,5,6,9,10,13,16,17,19,22,2093.9461141665,3551.12458263775
2,5,8,9,10,14,15,16,17,18,20,2012.27421293931,3564.16395219566
3,4,5,11,13,15,16,17,19,20,21,930.530928426578,4342.57422610993
1,2,3,5,7,8,11,14,16,19,22,851.380709427914,4429.95716516965
1,3,7,8,11,12,13,15,17,19,20,643.341678573753,4508.53885815355
4,5,9,10,11,12,13,17,19,20,22,1300.79942844445,3727.3295880235
2,3,6,7,8,9,12,14,15,17,18,103.426299969579,4689.83845820941
2,3,4,8,10,11,12,13,14,17,19,762.907755019839,4509.82331844119
3,6,7,8,9,11,15,18,20,21,22,1007.45663497005,4287.99907253816
3,5,8,9,11,12,14,16,17,19,21,1806.27544319864,3680.98281193758
2,4,5,7,8,10,13,15,18,21,22,886.294142576322,3983.39702826214
1,3,4,5,7,10,11,13,17,20,21,382.971083550924,4865.10626732139
1,3,5,7,8,9,10,11,12,15,22,1758.45500839633,3686.47143181572
1,3,4,5,11,12,13,15,16,19,20,175.232913142316,4435.01055815539
1,2,5,6,7,10,11,12,14,20,22,1436.2824503903,3635.12010153555
1,3,5,7,11,13,14,16,18,19,20,25.2361312975081,4918.90789727339
2,3,6,8,9,13,15,16,19,20,21,1360.60355435977,3654.79223421643
2,4,5,6,7,13,14,17,18,19,22,1098.80869172791,4226.76494027892
1,2,4,5,6,7,10,13,14,15,19,970.342900066316,4281.7180987703
2,3,5,9,10,11,14,16,17,18,22,1645.01148905241,3670.66240842923
1,3,5,10,12,14,15,16,19,21,22,889.172667657982,3969.50776739641
2,4,7,8,12,13,15,17,19,20,21,441.153044733826,4808.61675033875
1,3,4,5,6,7,9,17,20,21,22,1764.64939446211,3683.9042903951
4,5,8,10,12,13,14,17,19,20,21,876.925705471636,4010.5495202528
1,2,3,4,6,9,12,14,15,17,18,1171.86669131356,3651.44085066443
2,3,4,5,7,9,10,11,14,19,20,556.133965533389,3950.30490040563
3,6,8,9,11,14,16,18,19,21,22,1194.74484165835,3676.72405689252
3,4,6,7,10,12,14,15,17,19,22,818.2516653809,4465.00074072659
3,5,6,8,9,11,12,19,20,21,22,1941.88866418422,3657.54483857737
2,5,6,10,14,15,16,18,20,21,22,800.321145621695,4065.10410314916
1,3,4,5,6,7,8,9,10,11,17,1818.870652479,3630.49654137941
1,4,5,7,8,9,10,14,16,19,22,955.350084839854,3848.64549229172
1,2,3,5,11,12,14,17,19,20,21,1595.40481979256,3633.4360420708
1,2,4,9,10,12,14,15,17,19,21,1763.96426336305,3630.692354685
2,3,5,9,12,13,16,17,20,21,22,19.6216180548266,4963.94666325665
1,3,4,11,13,15,16,18,19,21,22,1625.60978122599,3639.5378334657
5,6,8,9,11,12,14,18,19,21,22,1313.94350836171,3648.12456296535
1,3,4,6,8,9,11,12,14,16,20,325.848293993332,5009.15777214568
2,3,4,5,6,7,14,18,19,20,21,465.901096397198,4623.7507580154
5,6,9,10,11,12,14,18,19,21,22,71.39951272814,4747.69299886701
1,3,8,9,10,12,15,16,18,19,22,897.134109408521,3976.90918883986
3,4,5,6,10,11,14,16,19,20,21,25.9443285679124,6255.93766992395
3,4,5,6,7,8,11,13,16,19,22,1796.27169964329,3693.74268359163
1,4,7,8,11,12,16,17,19,21,22,183.728543094011,4433.53170436362
4,5,6,7,8,12,13,16,18,19,21,1149.56395547302,3664.55504560761
2,3,4,6,10,11,12,15,16,20,22,559.088365606203,3937.84025546493
1,6,9,10,12,15,17,18,20,21,22,1285.37280091679,3669.01184564303
4,6,9,11,12,13,14,15,17,21,22,496.039689413267,4696.65500383331
1,4,5,6,8,10,12,17,19,20,21,55.8585179551098,6043.37122533619
2,4,8,11,12,15,18,19,20,21,22,1007.01541230538,3949.83713737598
2,3,5,7,8,9,13,14,16,19,21,179.641758183649,4512.15805205475
5,6,8,9,10,12,13,15,18,20,22,990.038344322933,3852.77966058462
2,3,5,7,10,14,17,19,20,21,22,1687.88995472285,3649.43375317922
3,5,6,7,8,11,14,16,18,19,20,747.428248796191,3745.06939720763
1,3,5,6,7,8,10,11,13,17,20,237.336862043882,4232.6838512158
2,4,5,7,8,9,12,16,20,21,22,1702.70924659253,3654.82597847415
1,3,7,11,13,14,17,18,19,21,22,1390.75993415212,3661.50357477577
2,5,8,9,10,11,13,14,15,16,18,247.811454694751,5197.3399521695
1,3,7,8,10,12,13,15,16,19,22,2039.52433728547,3666.58760653058
1,2,4,5,6,7,9,10,13,17,20,975.106967203927,3958.18940873518
1,3,4,5,8,10,12,15,16,17,21,1895.09785238251,3644.17580826531
1,2,4,9,10,15,16,18,19,20,21,987.545411061408,3844.59244518381
1,6,8,10,13,14,15,17,19,21,22,1596.60953103699,3639.78283129318
2,4,6,10,13,14,15,16,18,20,21,1800.57825614854,3640.42117903911
5,6,7,8,9,12,13,16,18,19,22,935.882970393707,3859.97170770671
1,2,5,6,8,10,15,17,18,21,22,871.214150091259,3722.17340912322
4,5,6,7,9,12,13,15,17,19,20,1225.57871150166,3666.3096419043
1,2,3,6,9,15,16,17,19,20,22,51.7602914902103,6503.53156847907
2,3,8,10,12,14,15,16,17,19,22,1080.35472190074,3875.1744312855
2,3,8,9,10,12,14,16,17,19,21,1581.71583023197,3628.16148355648
4,6,7,10,13,14,15,16,17,21,22,1676.80604307527,3653.13270496385
4,5,6,7,8,10,12,16,17,18,21,1689.04967692116,3659.54733066035
2,3,4,6,8,12,14,15,16,21,22,2392.0428641227,2950.59944609105
2,4,8,9,11,12,14,15,17,19,21,2362.61449679421,2949.33946944336
2,3,4,6,7,9,10,12,13,14,21,2205.00435073383,2886.79926331092
1,2,5,9,10,13,14,16,17,20,21,2543.75740026408,2881.51479873929
2,3,4,6,9,11,12,16,18,19,22,2395.23251716967,2942.79780610582
2,3,5,9,10,11,16,17,18,19,21,2772.39837809091,2454.23637744282
3,7,8,10,11,13,16,19,20,21,22,2272.47236314677,2690.33440033498
4,5,6,7,8,9,10,12,16,18,22,2345.89666692838,2962.58450364496
3,9,10,11,12,13,15,16,17,21,22,3187.42768838878,2863.23998041634
2,3,6,8,9,11,12,14,18,20,21,2398.06915785534,2892.58718585716
1,4,6,8,11,12,14,15,16,18,21,2998.90993492975,2924.49807445222
4,5,9,10,11,14,15,17,19,20,22,3177.99498599614,2467.26445221661
3,4,5,9,10,11,13,15,18,20,21,2246.04657761507,2697.49453844772
1,7,9,11,13,15,18,19,20,21,22,2567.68060881507,2863.23350840206
3,4,7,8,9,10,13,16,17,18,21,2542.03327473675,2883.98568020654
1,3,6,8,9,10,13,15,20,21,22,2355.54012438537,2957.37138894759
2,4,5,8,11,13,14,16,20,21,22,2892.19245530869,2463.42709904784
1,3,5,7,8,10,11,14,17,20,22,2213.57109379734,2695.15585264009
3,5,6,8,11,12,13,16,17,18,20,1980.63307328307,2879.89900499206
2,4,10,11,12,14,15,16,17,19,22,3163.21393464409,2848.32944525153
1,3,4,7,10,12,14,17,19,20,22,3231.67922240603,2406.02514323915
2,3,4,7,8,11,12,18,19,20,22,2104.37260563866,2635.31567331797
2,5,6,8,10,12,13,18,19,21,22,3145.97094597251,2868.5154747163
1,2,6,8,10,12,13,14,17,18,22,3209.63998637723,2426.12184976332
1,4,6,7,8,10,14,15,19,20,22,2404.40867004249,2658.92430752994
2,7,9,10,12,14,15,18,19,20,21,2753.71411354501,2426.52624885115
3,7,8,10,11,12,13,14,16,20,21,2261.428283791,2640.65799133518
1,3,6,9,11,13,15,17,19,20,22,2521.11444051963,2444.45293266203
2,4,5,8,9,11,12,14,17,20,21,2365.01803473391,3126.628195167
1,3,4,6,7,8,9,12,16,17,22,1959.16789092918,3122.42782462443
5,6,7,8,9,10,12,14,15,18,21,2637.51684851266,3080.73659603372
2,6,7,8,11,12,13,15,16,20,21,2375.44384023976,3100.42797090702
3,4,6,7,8,12,13,16,19,21,22,2607.80736517015,2608.98109559493
2,3,5,8,10,12,14,16,18,21,22,2385.48943115951,2842.2730888638
2,3,5,6,10,12,13,14,20,21,22,1813.92964203275,3140.59771615319
6,7,8,9,10,12,14,16,19,20,21,2254.08664295671,3091.97957808922
3,4,6,8,9,11,14,15,18,20,21,2334.17841234636,3096.72766072985
1,4,9,11,13,14,15,16,17,18,19,2218.97786922656,2603.27059296609
2,3,4,6,7,8,10,13,14,18,19,2336.68518282595,2836.05167921626
1,4,5,8,10,11,13,15,16,19,22,2041.31695667107,3072.94176698814
1,3,7,9,10,12,13,14,17,18,22,1902.74308831625,3163.2542335372
3,4,5,6,7,10,12,15,19,20,21,2461.43172776023,2580.00282875109
1,3,5,7,9,10,12,14,19,20,21,1826.20614296864,2796.09486014542
1,4,5,11,12,13,16,17,18,20,22,2611.05432704641,3060.21214989545
2,7,8,9,13,14,15,17,18,19,20,2618.85020169682,2595.06350526603
2,3,6,8,9,11,12,17,18,20,22,2180.89009749129,2808.62980229288
2,3,4,5,7,9,11,12,13,17,19,2244.10214147217,2527.49761824087
1,2,3,8,10,12,13,14,16,20,22,2357.19176165471,2755.70633138768
4,6,7,8,9,12,13,14,16,17,21,2270.80847516411,2581.51179389524
4,5,8,9,10,11,12,13,14,19,20,2221.25423943758,3089.69140594672
1,3,6,7,8,11,14,15,17,18,22,2575.70894003371,3085.76954924691
4,5,6,10,11,12,14,15,17,20,21,2329.85683713765,3111.66712243731
1,2,4,9,10,11,12,14,15,16,17,2435.10887960122,2620.78214834635
3,4,7,8,9,10,15,17,18,19,22,2320.29338068661,2841.19002920865
1,9,10,14,15,16,17,18,19,20,22,2683.39221744577,3019.66741094566
1,2,3,6,7,12,13,16,17,18,21,2920.66955272467,3047.22744815809
3,5,7,9,10,12,13,15,16,18,19,3070.43011579606,2594.35863006912
4,5,8,10,11,15,16,18,20,21,22,1828.2462226329,2806.3360428796
2,5,8,10,11,14,17,18,19,20,21,2904.69883553229,3063.3152108146
3,5,6,7,9,11,12,13,18,19,21,3048.473575281,2609.73399054657
2,3,6,7,8,9,10,11,14,15,19,2602.87419128784,2857.50058417215
2,5,7,9,12,13,14,17,19,20,21,1555.37594750816,2512.82140601619
2,5,6,7,9,10,11,12,15,17,22,2343.77888935001,2759.63009451103
2,3,8,9,12,13,14,17,18,20,21,2421.57320159846,2599.57990246365
6,7,10,11,12,13,15,18,19,20,22,2416.38724415106,3026.87069516947
1,2,3,13,14,16,17,19,20,21,22,2190.7814536331,3100.87252451803
2,3,4,5,8,11,13,15,18,19,22,2720.51572462682,2589.98511161432
5,8,9,10,13,14,15,16,17,20,22,1731.66014695685,2804.7043256979
1,2,4,6,7,9,14,16,18,20,21,1606.20606913047,3246.00243376664
1,5,6,9,11,12,16,17,19,21,22,2685.47243320928,2605.23925933566
1,2,5,7,8,10,11,15,16,17,21,2216.90249720912,2814.72422557396
2,3,6,7,9,11,12,13,14,16,18,2355.32586754098,2565.71815056439
1,4,5,8,10,13,14,15,16,18,21,2299.66945163991,2753.72289634435
2,3,4,5,8,11,15,16,19,20,22,2158.41778677271,2591.97190082973
1,7,8,9,12,14,15,16,18,20,21,3061.4977186421,3000.98299423992
1,3,4,6,7,12,17,18,20,21,22,3101.66999169064,2563.9777346612
1,2,5,8,9,10,14,15,16,19,22,1748.26398846196,2782.62902016783
2,4,8,9,10,12,13,16,17,20,22,2200.61063299275,2511.02494175979
2,3,4,7,11,12,13,14,17,18,21,1807.46007194017,2722.67737730648
1,2,4,5,7,9,11,14,18,20,21,2296.28047437798,2570.61951040459
1,3,4,7,8,9,11,15,16,19,22,470.344013651392,2764.85575142757
1,3,5,7,8,9,15,16,17,21,22,2578.17011459084,2782.38354092853
4,7,8,10,13,15,17,18,19,21,22,2557.83197476952,2585.71889950797
2,4,5,6,8,9,10,12,14,18,20,2167.94786033759,2530.71249260822
1,2,4,5,8,9,15,16,17,18,19,2088.72521216484,3186.48272727454
1,2,3,6,8,12,13,15,18,21,22,2301.53387147118,3108.02662661318
4,5,8,9,10,12,13,16,18,20,22,2329.41139733551,3120.41193994444
3,4,6,9,12,13,15,17,18,19,20,2095.83804368413,3163.96694341223
4,5,6,8,9,11,17,18,19,21,22,2575.54354756325,2638.99816114856
4,5,6,9,11,12,13,16,20,21,22,2112.85402558483,2841.77523230814
1,2,5,7,8,10,11,14,17,18,22,2153.82220647196,3116.79403946459
3,4,5,7,10,12,13,14,18,19,20,2266.64049156551,3120.74197260363
3,4,5,7,9,10,11,12,13,14,15,2147.53408233271,3145.27096889082
1,2,6,8,9,10,12,15,16,17,18,1571.20612419375,2583.45542830726
2,3,5,8,10,12,13,14,15,16,17,1956.51371746928,2833.71621324825
2,4,5,6,8,9,11,14,16,21,22,1122.6119784512,3375.19279596536
2,4,6,9,10,12,13,15,16,18,21,2300.72758334778,3109.85776835506
4,7,8,11,13,15,16,17,18,19,21,2732.19857263959,2612.3021275604
1,2,8,9,10,11,12,13,15,16,17,2132.74250900846,2821.71737308817
3,4,9,10,12,13,16,18,20,21,22,2177.80071760817,3137.71446397585
1,3,7,10,11,13,14,15,19,21,22,2672.9936276466,2626.9268291402
2,3,5,9,10,11,12,13,18,19,21,2209.98428028124,2838.65005657619
3,4,7,8,9,10,13,14,15,17,19,2707.88563885405,2587.44273065984
1,3,6,9,12,14,16,17,19,20,22,111.298730333405,4141.12882261661
4,7,9,10,11,13,14,15,16,19,21,2431.63792613959,2611.44269454045
1,3,4,6,8,10,12,14,20,21,22,2305.43169698084,3112.58356480372
1,2,3,5,7,8,13,15,16,17,18,2224.69001762243,3133.93546736891
2,3,7,8,12,13,14,16,17,20,22,2078.23201368611,3173.72176852922
1,2,3,4,5,7,10,11,19,20,22,2495.45899063689,2650.90578383078
1,4,6,8,9,11,13,14,15,18,19,2025.40318341774,2844.71976968853
3,6,7,8,10,12,14,16,17,20,21,3068.39415112639,3052.75034834048
3,4,6,8,13,14,15,16,17,18,22,2905.12902320077,3077.84329344265
1,2,3,4,7,8,10,13,15,17,20,3049.06499724773,2626.8657034265
2,6,7,8,11,12,13,14,15,17,19,2277.47513318843,2836.16402273385
1,5,8,11,12,14,15,16,17,19,22,2889.15830600839,3093.5588662558
2,4,7,10,13,14,16,18,19,20,21,3027.10845673267,2641.80248766602
2,4,5,6,7,12,13,15,16,18,19,2263.78975213276,2848.86716568269
1,2,3,7,8,12,13,15,17,18,20,1406.05432995509,2582.27211284529
2,3,4,6,7,10,11,13,17,21,22,2292.66874652725,2777.99031390719
3,6,7,8,9,10,12,14,15,17,21,2437.69850664269,2629.68902862539
2,7,8,9,11,14,15,16,18,19,21,1136.1233496496,3367.2247893161
1,3,4,5,8,10,11,13,16,19,22,2306.01895598208,3112.73169835834
4,5,6,8,9,10,11,15,19,20,21,2739.23252238896,2622.40427012305
1,2,7,9,10,13,16,18,19,20,22,2131.36390689837,2825.62184384941
3,4,5,8,9,10,12,14,16,20,22,2247.21707546057,3130.23756859743
3,6,8,10,11,12,13,15,16,17,20,2651.37306883329,2637.22108211648
1,2,3,5,6,9,11,12,13,20,21,2161.88428762852,2840.42366338506
3,4,6,7,9,10,12,13,14,15,16,2593.44244206096,2600.44746778843
2,3,7,8,11,12,13,14,16,17,19,40.7029040155847,3847.18594618459
5,6,7,8,9,10,11,12,13,17,18,2333.83135334109,2623.87265939627
6,7,9,10,13,14,16,18,20,21,22,1146.31722909399,3469.30268426696
2,3,7,9,11,13,14,15,16,18,21,3080.22440511715,2598.5706798511
1,2,7,8,9,10,11,13,16,19,22,1117.5775945601,2934.56544628706
1,2,3,4,5,6,8,9,15,18,21,1309.04221154791,2583.36118902768
2,3,4,6,8,9,15,17,18,20,22,2279.79062146005,2753.98170797197
