"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","pred1","pred2","pred3","pred4","pred5"
"695",1,2,4,6,8,10,17,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"696",3,4,5,8,13,15,16,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"697",1,4,5,7,8,12,14,15,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"698",2,4,8,10,13,14,15,16,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"699",1,3,6,7,10,11,13,15,17,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"700",1,2,7,8,12,16,17,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"701",1,2,6,7,9,12,13,14,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"702",1,2,3,5,9,12,15,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"703",1,3,6,8,10,12,14,16,17,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"704",3,5,6,8,9,11,14,17,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"705",2,6,7,9,13,14,17,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"706",1,4,6,8,9,11,14,15,17,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"707",1,2,4,6,8,12,15,18,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"708",1,2,3,4,5,6,8,15,16,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"709",2,3,4,7,9,10,13,16,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"710",1,2,3,6,9,10,16,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"711",2,9,10,12,15,16,17,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"712",1,3,4,10,11,14,15,17,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"713",1,4,8,10,12,14,17,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"714",3,5,6,7,8,9,12,15,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"715",1,2,3,4,6,10,12,15,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"716",1,4,7,8,9,11,13,15,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"717",2,3,4,5,6,8,9,15,16,17,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"718",3,5,8,12,13,14,15,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"719",1,2,3,4,11,12,13,14,15,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"720",1,2,3,7,9,11,13,14,15,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"721",4,6,7,12,13,14,16,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"722",1,3,4,6,7,8,9,11,13,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"723",2,3,4,6,11,12,13,15,16,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"724",8,9,10,11,12,13,14,15,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"725",2,3,7,10,11,12,14,16,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"726",1,11,12,13,14,17,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"727",2,4,5,6,9,10,12,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"728",4,5,6,8,9,12,13,16,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"729",2,3,7,8,11,12,14,16,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"730",1,2,5,8,9,12,13,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"731",1,2,3,4,5,7,9,14,15,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"732",3,4,5,6,9,10,15,16,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"733",5,6,7,8,9,11,12,17,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"734",3,4,5,8,9,14,15,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"735",2,4,6,11,12,13,16,17,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"736",3,8,9,10,12,13,16,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"737",2,3,8,11,13,14,15,16,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"738",3,4,9,11,13,15,17,18,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"739",1,2,4,5,9,15,16,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"740",1,2,3,4,5,8,10,11,13,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"741",5,6,9,10,13,16,17,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"742",1,2,4,7,9,12,14,16,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"743",5,6,9,10,13,15,16,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"744",1,3,6,7,10,12,13,14,16,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"745",1,2,5,6,9,13,14,16,17,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"746",1,2,6,10,11,12,15,18,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"747",3,5,6,7,8,9,15,16,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"748",1,2,3,5,6,8,10,14,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"749",1,5,7,8,9,12,15,16,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"750",1,3,7,9,11,13,15,17,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"751",2,3,9,11,14,16,17,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"752",1,2,3,4,5,7,10,14,15,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"753",1,3,5,6,8,10,13,16,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"754",2,3,8,9,10,12,14,15,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"755",1,3,5,6,9,10,13,14,16,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"756",2,5,10,12,14,17,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"757",2,9,12,14,16,17,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"758",2,3,4,6,7,10,12,14,15,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"759",4,6,8,12,15,16,17,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"760",1,3,5,7,8,10,11,14,16,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"761",4,6,7,8,9,14,16,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"762",4,5,10,11,12,13,14,16,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"763",2,3,5,9,12,16,17,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"764",2,8,9,11,12,13,15,16,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"765",1,2,3,5,6,7,12,13,15,16,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"766",1,3,5,7,8,9,13,15,16,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"767",2,3,5,6,12,13,15,17,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"768",2,6,7,12,13,15,16,17,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"769",3,6,10,11,12,15,16,17,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"770",1,2,3,5,8,11,15,16,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"771",2,3,5,6,8,9,11,13,16,17,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"772",1,3,4,8,9,11,13,14,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"773",1,3,6,7,9,11,14,17,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"774",2,3,4,8,9,11,12,16,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"775",1,3,5,8,10,12,15,16,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"776",3,7,8,9,10,11,15,16,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"777",2,6,8,10,11,13,14,15,17,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"778",1,2,6,9,10,11,12,14,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"779",2,3,4,7,9,11,12,13,16,17,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"780",2,4,5,7,12,13,15,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"781",1,2,4,7,8,10,17,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"782",2,8,11,12,13,14,15,17,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"783",4,5,6,7,9,12,17,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"784",4,5,6,9,13,14,15,17,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"785",1,4,5,6,9,10,11,13,16,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"786",4,6,7,9,11,12,13,16,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"787",2,3,6,7,12,14,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"788",1,2,3,7,11,12,13,15,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"789",2,5,7,9,12,13,14,15,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"790",4,5,6,7,8,10,11,12,14,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"791",1,3,4,7,11,13,15,16,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"792",1,2,5,7,9,16,17,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"793",1,2,9,10,12,13,14,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"794",2,4,5,8,9,10,12,14,15,16,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"795",2,3,4,5,7,8,11,12,14,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"796",7,8,9,10,11,12,16,17,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"797",1,3,5,8,9,10,11,14,15,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"798",2,4,5,11,12,13,16,17,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"799",1,2,3,4,9,11,12,16,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"800",1,4,6,8,9,13,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"801",2,4,7,9,14,15,16,18,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"802",1,3,8,9,10,11,13,14,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"803",2,3,4,11,12,15,17,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"804",3,6,10,12,13,15,17,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"805",2,3,4,6,7,10,11,14,16,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"806",4,5,6,7,9,10,12,13,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"807",2,3,4,6,7,9,13,14,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"808",3,6,7,8,14,17,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"809",2,3,4,5,10,12,16,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"810",3,4,7,12,14,15,16,17,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"811",2,4,7,9,13,14,15,17,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"812",4,6,7,8,10,11,15,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"813",1,3,4,7,8,10,13,17,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"814",2,3,4,7,11,12,13,14,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"815",2,3,5,6,7,9,10,12,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"816",2,3,6,11,12,13,17,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"817",1,3,8,11,16,17,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"818",2,6,8,9,14,15,16,17,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"819",1,5,7,9,13,15,16,17,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"820",4,5,6,7,13,15,16,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"821",6,7,9,13,15,17,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"822",3,5,6,10,11,12,13,14,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"823",5,8,10,11,12,14,15,17,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"824",1,4,5,7,10,11,12,15,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"825",3,5,7,10,11,12,13,15,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"826",6,10,13,14,15,17,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"827",2,3,6,7,8,12,13,16,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"828",1,2,4,5,6,11,13,15,16,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"829",1,3,4,5,7,10,11,12,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"830",3,4,10,11,13,17,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"831",7,9,10,12,14,15,17,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"832",1,2,3,4,5,8,14,17,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"833",1,2,4,6,10,14,15,16,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"834",1,2,4,5,8,13,15,17,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"835",3,7,8,10,12,13,14,15,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"836",5,8,9,10,12,13,16,17,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"837",2,3,5,11,12,14,16,17,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"838",1,2,3,6,7,8,13,16,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"839",1,2,7,8,10,13,17,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"840",1,2,3,7,10,12,13,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"841",2,4,6,9,10,11,13,15,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"842",2,3,5,9,11,14,17,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"843",1,2,3,6,12,13,14,15,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"844",3,5,9,11,12,14,15,16,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"845",4,6,7,10,11,13,15,16,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"846",1,2,8,12,13,14,15,17,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"847",4,6,9,10,11,13,15,17,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"848",1,3,5,6,7,10,13,16,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"849",2,3,4,5,8,11,12,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"850",1,4,5,6,14,16,17,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"851",2,3,5,6,10,11,13,16,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"852",2,4,8,10,11,12,13,14,15,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"853",5,7,9,10,12,14,15,18,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"854",1,2,5,7,8,9,12,14,15,16,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"855",2,3,4,10,11,14,16,18,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"856",3,4,7,9,10,11,17,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"857",1,2,3,4,8,9,10,12,14,16,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"858",1,6,7,8,10,14,16,17,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"859",1,2,10,11,12,14,15,16,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"860",2,3,4,6,10,12,14,16,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"861",2,3,4,5,7,10,12,15,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"862",3,4,7,8,9,12,13,16,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"863",1,2,8,11,12,13,15,16,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"864",1,3,10,11,12,13,15,17,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"865",1,6,7,8,10,11,13,14,15,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"866",1,2,3,7,8,12,13,14,16,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"867",3,4,7,8,10,11,15,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"868",4,6,9,10,11,16,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"869",1,4,5,10,11,14,15,16,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"870",1,3,4,6,7,12,13,14,17,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"871",3,6,9,12,13,14,15,16,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"872",2,3,4,6,7,8,9,14,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"873",3,4,5,6,8,10,15,16,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"874",3,4,9,10,11,13,16,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"875",1,2,4,8,10,14,15,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"876",1,3,4,6,7,8,10,13,15,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"877",3,6,9,11,12,15,16,17,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"878",2,4,9,10,12,13,15,16,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"879",1,2,4,6,13,14,16,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"880",1,2,5,7,8,16,17,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"881",2,4,6,8,11,12,13,17,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"882",3,4,7,8,9,10,11,12,15,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"883",1,3,5,7,8,10,12,14,15,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"884",2,3,8,10,11,12,14,15,16,17,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"885",1,2,6,9,10,12,13,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"886",1,2,3,4,8,10,11,12,16,17,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"887",1,2,3,8,11,13,14,15,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"888",1,7,10,11,12,14,16,17,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"889",3,4,6,13,14,15,16,18,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"890",1,4,9,12,13,14,15,16,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"891",3,5,6,12,14,15,17,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"892",1,4,5,9,12,13,14,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"893",3,4,5,8,9,10,12,15,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"894",2,3,8,9,14,15,16,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"895",1,2,3,6,7,8,12,13,14,16,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"896",3,4,5,7,8,9,11,13,16,17,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"897",2,4,8,10,11,13,15,16,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"898",1,4,6,7,9,10,12,16,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"899",1,3,4,6,10,12,13,14,15,17,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"900",5,7,8,9,10,11,15,17,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"901",3,4,6,9,13,14,15,16,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"902",2,5,8,9,10,11,12,14,15,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
