V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse,bestlam_numpred
3,5,6,7,10,13,16,18,20,21,22,1230.68626980922,4185.17554669409,1
1,3,4,8,9,11,12,13,15,18,19,2694.86914682514,1657.24654742911,0
1,5,6,7,8,9,10,14,18,20,22,1867.18659237531,3712.15516194358,1
3,4,9,11,12,13,14,17,18,19,21,2211.13206635422,2441.81928915374,0
5,6,7,8,9,10,11,12,14,17,22,1288.7198482161,4121.02984396652,2
5,6,7,8,9,10,14,17,19,21,22,32.4992380312074,5527.1976082349,9
1,2,3,4,7,10,11,12,13,17,21,2277.45689820614,2192.59849431256,0
1,3,4,5,6,10,14,15,17,21,22,783.357169441799,3750.24241513695,4
1,4,5,9,11,12,14,15,18,19,21,2567.55154031003,3217.24768659837,1
1,2,4,9,11,13,17,18,20,21,22,1526.91448168755,2674.52311142401,1
2,3,4,6,11,13,14,16,17,19,20,1403.94574015595,3658.76676332315,0
3,4,5,7,9,13,14,16,17,20,22,794.617964209685,4613.66198445442,0
1,2,3,5,8,12,16,18,19,21,22,1311.4432640222,4009.67988462986,1
6,7,9,10,11,12,15,18,20,21,22,1749.20649423517,4258.82734094687,0
3,4,5,6,8,10,11,13,14,15,21,1615.1930860529,3977.23268432702,1
1,2,4,6,7,9,10,13,14,16,21,1538.98553774621,3629.64573275365,0
3,4,6,7,9,11,15,19,20,21,22,1025.77729669225,3579.59576885134,2
1,2,4,6,15,16,17,18,20,21,22,1488.79210465563,3582.9891296533,1
1,2,5,6,9,11,14,16,17,19,20,922.605239848023,4456.5248286904,0
1,2,3,4,10,11,12,15,17,18,19,2492.34362528822,2065.04237102371,0
1,2,3,4,7,8,9,10,14,15,18,2659.76143545696,2377.33128629974,1
1,2,4,6,7,8,13,15,16,17,18,1539.49713073682,3194.49929839937,1
1,2,5,11,12,13,14,15,17,20,21,23.8795331914292,7107.94681412538,10
3,6,9,12,13,16,17,19,20,21,22,1754.15148962707,3505.7029417339,1
2,3,5,6,7,9,16,19,20,21,22,23.5791139217114,5030.57848152548,8
1,2,4,6,9,13,14,17,18,20,22,2070.4207432817,2975.68818676074,0
1,2,4,6,9,10,11,12,17,18,19,2271.11751005975,2867.59386677685,0
1,9,10,11,12,13,14,15,16,17,18,1296.43548775866,3864.85726593247,1
3,4,5,10,11,15,17,19,20,21,22,1135.58934349921,3444.95199608005,2
1,3,4,6,9,10,13,14,17,19,22,2196.56987073579,2535.16647462014,0
1,3,5,6,8,9,11,12,17,18,22,231.056964614326,3455.88923273865,5
1,2,8,9,10,12,13,14,19,20,21,32.0231425575586,7090.69382971093,7
2,4,8,10,12,13,14,15,16,17,22,1128.34596428617,3776.58856523828,1
3,4,5,7,8,9,13,15,17,20,22,307.191706135207,4613.35692781174,4
1,4,8,10,12,13,16,17,19,21,22,1957.96030334497,2984.85450061657,0
1,2,5,6,8,9,11,13,15,19,21,54.485023897518,8715.2016685496,9
1,2,5,9,12,13,14,15,16,17,20,1077.50800147155,4826.51169269437,0
4,7,11,12,13,14,15,17,18,20,22,1921.8727879941,3358.17380721885,1
1,2,4,6,9,12,14,15,16,19,20,696.973712506853,4254.63080745574,3
1,2,3,6,7,10,15,16,17,21,22,415.51738577853,6852.06825404427,5
1,2,3,4,5,8,9,10,14,15,18,1305.4178906253,4437.26242892007,1
1,2,3,4,8,9,12,19,20,21,22,914.068301930777,3253.29699008724,4
3,5,7,8,11,14,15,17,18,19,20,1506.4190039733,3746.69289659761,1
3,4,5,6,9,10,11,13,16,17,19,1425.73219953466,3934.07959889258,1
1,2,3,7,8,9,11,13,18,19,21,1768.41800217924,2211.77343864275,2
1,2,5,7,11,12,13,17,19,21,22,1896.06149378627,3319.05928462686,1
1,2,4,6,8,11,14,15,16,17,19,1487.83060417724,3717.57595564337,1
1,3,5,7,8,9,12,14,19,20,21,205.526571862913,3449.48940945184,8
1,2,4,5,7,8,11,12,13,17,22,2395.81482323191,3081.08683175493,0
2,7,9,11,12,13,16,17,18,19,20,1187.66477254241,3372.50399318155,0
1,4,5,6,7,10,12,13,17,18,19,1112.53744943084,3472.03264373706,3
1,2,5,6,7,8,9,10,18,20,22,2396.84883824812,3473.22400434881,0
2,3,5,6,8,10,13,14,15,16,18,420.96300220813,5294.25661078564,1
4,5,6,7,8,9,12,15,18,20,21,876.484149553947,3879.124209867,4
1,7,8,10,12,13,14,15,17,18,20,2363.86056130516,2680.05778477373,0
1,5,7,8,10,11,13,14,15,19,22,2316.87727413687,3388.6921235032,0
3,4,5,6,10,11,14,16,17,19,20,1078.21220683125,4502.98052061575,0
3,4,5,6,7,10,12,13,16,18,22,936.617740984853,4092.47377365233,0
1,2,3,6,7,9,13,16,17,20,21,1796.92387162091,3347.29274309927,1
1,2,3,5,7,8,13,16,18,19,22,70.4485070070312,5007.07931933295,9
1,3,6,8,9,11,13,15,16,19,20,1871.71585070523,3083.66758570689,1
2,3,7,9,11,16,17,18,19,20,22,1105.56649134983,3589.720238592,0
1,2,3,5,7,8,14,18,19,20,21,2175.6914867687,3564.00833475358,1
2,3,8,9,13,15,16,18,20,21,22,1693.19161940867,3194.14676916871,0
1,4,5,6,7,9,11,13,15,16,22,1308.66195322719,4006.95338201615,1
1,2,3,4,7,12,13,14,16,21,22,1368.8552415827,3753.34714505333,1
1,5,6,7,9,11,12,14,20,21,22,2083.78711324855,3857.84115551321,0
2,6,7,9,10,13,14,16,19,20,22,972.485716966282,3722.51488532625,0
1,4,5,7,11,12,13,14,15,17,21,2291.83194818171,3312.64717524973,0
1,2,3,4,6,9,10,13,20,21,22,1048.85159638485,2597.12399571967,3
1,3,5,6,10,11,15,17,18,19,20,2575.75774480522,3275.80205012541,0
1,3,5,6,7,8,9,11,13,14,22,245.856964380082,4507.97823631287,5
1,2,5,6,7,8,9,11,17,19,20,654.15558010882,4027.63162936849,4
2,3,4,5,11,13,16,18,20,21,22,1415.62278760442,4115.9472787843,1
5,7,10,12,15,16,17,18,19,20,21,1672.48199696667,3960.06100055757,0
2,5,6,7,9,10,13,14,19,20,21,2023.13591112279,3482.47204776784,1
2,3,4,7,8,9,11,12,16,18,19,1679.61815639921,3103.64951498855,0
1,8,9,11,13,14,15,18,19,20,21,2075.73863897498,2463.01463195014,2
1,3,4,8,10,11,12,13,16,20,22,1821.52542936482,3030.00903533153,0
3,4,6,7,10,12,14,16,18,20,21,1440.60261772065,3704.08455828807,0
1,3,5,6,8,9,10,13,16,18,20,1621.07372661729,4126.87576648666,0
1,2,4,5,6,7,10,12,14,17,21,29.5376501893271,5069.34296389876,10
1,3,4,9,11,14,15,16,17,20,22,686.331410338812,4722.25531294598,4
1,2,4,6,9,12,13,17,18,21,22,2049.91660518231,3074.59632451515,0
1,2,3,5,6,9,10,14,17,18,22,976.667030778156,4006.96843615315,3
5,7,8,9,12,13,14,15,16,18,19,605.960760498191,4576.01303355923,1
5,7,9,10,11,14,15,17,20,21,22,2331.82385490803,3530.08570971019,0
2,3,5,6,8,11,12,13,14,18,22,1871.67138878235,3709.26075125765,1
1,2,5,11,12,14,17,19,20,21,22,1441.21209071388,3488.17221324702,1
1,2,5,7,9,10,11,12,15,16,18,249.327105481673,7352.02355346965,6
2,3,4,7,8,10,15,16,17,20,21,227.673454523543,10265.7892494903,7
1,3,6,9,12,13,14,15,19,20,21,2649.18801997986,2582.58067845891,0
2,3,4,5,8,10,11,15,16,18,22,1315.14515561194,4280.47640282462,1
5,7,8,9,11,13,14,19,20,21,22,118.881476774663,4866.6824123613,7
1,2,4,8,11,15,16,18,19,20,22,1848.2049602614,3153.11135033133,1
1,2,3,5,6,10,11,12,16,18,22,1158.69036190026,4083.45593497228,0
5,6,7,9,10,11,15,16,17,20,21,1394.43215288971,4007.35742750277,0
3,6,7,8,10,11,15,16,19,21,22,1386.12293831443,3576.00554789455,1
1,3,4,5,7,9,16,19,20,21,22,655.975233790559,3895.56372004983,4
5,7,9,10,11,12,15,17,18,19,22,2275.43909551816,3422.49493764943,0
1,2,10,11,14,15,16,18,19,21,22,1474.05385423063,3500.71359455962,0
1,5,7,10,11,12,15,16,17,19,22,1549.92391737059,3900.23375607025,0
6,8,9,12,13,15,16,18,19,20,21,1622.97069842627,3245.92690392489,0
1,3,4,5,6,7,9,12,14,18,19,42.6510890702034,3868.26603814192,8
2,5,7,8,14,16,17,18,19,21,22,739.547683302369,4483.33350689656,1
1,3,5,7,8,10,11,12,15,16,18,1529.62328374301,3994.83526426958,0
1,2,3,5,6,14,15,16,18,21,22,894.274689153795,4680.55807459791,0
3,4,5,6,8,9,10,12,13,16,19,1371.67136997196,4092.65425683719,1
2,4,5,6,8,10,12,14,19,20,21,2452.15208217896,3417.32896835279,0
5,6,10,13,16,17,18,19,20,21,22,379.331391426831,3877.49511077028,4
1,2,4,5,7,8,9,10,13,18,20,723.474953902681,3917.29821967968,4
1,2,3,4,5,6,7,8,9,11,14,324.52076616067,4299.53210187195,4
1,3,4,6,8,10,11,16,17,18,19,1662.3754176025,3118.52236296668,1
1,4,5,7,13,14,15,16,17,19,22,855.151656646579,4473.39035667764,1
2,3,6,10,11,12,14,16,17,20,21,1386.91199138495,3626.20708446585,1
2,3,4,5,9,10,12,13,15,16,22,1506.92389873851,4491.03752659737,1
3,4,5,9,10,14,15,16,17,19,20,522.273163652839,5246.67164858552,3
1,3,4,7,14,15,16,17,19,20,21,1072.22102049954,3613.99445444702,2
1,6,7,8,10,14,16,17,18,19,21,1461.88504834559,3633.32582527036,1
1,4,5,8,11,13,14,15,16,18,19,911.561963704852,4676.15338809936,0
1,3,7,9,10,15,16,18,19,20,22,1572.34937138764,3349.62210675807,2
2,3,6,7,8,9,11,12,17,18,22,2135.66164461561,3476.1887708884,0
4,5,8,9,10,11,12,14,16,17,19,984.38360326016,4540.92735987888,1
3,4,5,6,7,10,11,13,17,19,21,778.206338960517,3772.14438542389,3
2,4,7,8,9,10,11,12,13,14,20,2276.04790212776,2357.69721056303,0
3,4,5,7,9,10,12,14,16,17,19,707.716833164478,4944.88107734856,2
1,3,4,8,11,13,16,17,20,21,22,1859.21929181663,3131.83210515857,1
1,5,6,8,9,11,13,15,17,19,20,32.96125478622,5862.58389086923,9
1,6,8,9,10,11,13,17,19,20,22,1349.05213660169,2917.86748559684,1
2,4,5,7,9,10,11,14,19,21,22,1843.47009227908,3329.54241176223,1
2,4,9,12,13,15,16,17,18,19,22,1438.39606774231,3057.77173324898,0
2,3,4,5,10,14,15,16,17,18,20,1006.02347168706,4925.23953376073,0
2,4,5,8,9,10,12,13,18,19,21,1635.61870986585,3248.19805008003,1
2,3,4,7,9,10,11,14,15,20,22,2082.36859061651,2572.95496781454,1
1,3,6,9,11,15,16,17,18,19,22,1248.38100499812,3418.1903815614,0
1,2,3,6,7,8,10,12,14,19,21,2385.85102022789,2663.97422979134,0
2,6,8,9,11,12,13,14,18,19,21,2099.86347363193,2681.68138144592,1
1,2,4,6,7,8,10,11,16,18,20,1601.76968457634,3391.62337434785,0
1,3,6,7,13,16,17,18,19,21,22,1449.67931758177,3767.37726415959,0
1,6,8,9,10,11,14,15,17,20,22,1668.21680217369,3028.49324243008,3
1,7,11,12,13,14,16,17,19,20,21,1023.55798676532,3838.82189300434,2
1,4,5,7,9,12,13,15,18,20,22,1383.20588990825,3255.80446066141,1
1,5,6,7,9,12,13,14,15,17,20,28.3505583668459,6550.98742190745,10
1,3,4,10,12,13,14,15,17,18,20,2236.63972248887,2399.94789105024,1
2,3,8,10,11,12,17,18,19,20,22,2352.4994376945,2925.60583834869,0
2,4,6,10,11,12,14,15,18,20,22,1737.64436574618,3185.54606279326,1
1,5,6,7,9,10,11,16,17,18,21,923.026539617135,4089.246773354,2
1,2,4,5,6,13,14,15,16,17,22,959.623788706591,4747.03342486404,0
2,3,4,5,6,8,12,17,19,21,22,58.34123688641,4333.22864900789,8
1,2,6,7,9,12,13,14,15,17,22,1955.59871170611,2931.35575743419,0
2,3,4,10,12,13,14,16,20,21,22,1154.35567257381,3837.85011575358,1
1,4,7,8,9,14,15,16,17,19,22,1342.23178180833,3440.90480455964,0
1,3,4,7,8,12,13,14,15,16,17,1723.36176793293,3601.33976341978,0
1,2,3,4,7,8,10,12,14,15,20,2372.24631495903,2355.29466729595,1
1,5,6,10,11,12,13,14,16,17,19,864.07281761261,4522.89910621704,2
1,2,4,5,6,10,11,14,19,21,22,723.518650935123,3914.55838664787,4
1,2,3,4,5,6,8,12,13,19,21,147.445670569107,4294.03855002043,8
5,6,7,8,11,13,14,17,18,19,22,738.29893318206,4594.59057921898,3
1,4,5,6,8,10,14,18,19,21,22,82.3227806920851,4005.16872633579,8
1,3,5,8,12,17,18,19,20,21,22,938.853937188398,3646.39457724967,2
1,3,5,7,8,9,14,15,16,19,22,913.494677410275,4704.30912775004,1
2,4,9,14,15,16,17,18,19,20,21,1353.931090852,3467.96518868763,0
1,3,4,6,7,9,10,12,14,19,21,2264.56795027127,2707.95243437907,1
1,2,4,5,8,10,12,15,16,18,21,1483.39106361214,4046.80410333175,1
2,3,5,9,11,13,16,18,19,21,22,1384.93087158143,4099.71722313299,1
2,6,9,10,11,12,14,16,19,20,22,807.919877628637,3845.77185808772,4
4,5,9,12,13,15,16,17,18,21,22,1476.36992517477,3892.95990848572,0
2,5,9,10,11,13,14,15,16,17,21,709.098043116354,4962.8031978109,0
4,6,7,8,9,12,13,15,16,18,19,1678.34026747931,3215.01975756064,0
8,10,11,12,13,14,17,18,20,21,22,2149.14078103424,3082.87335159142,0
2,4,5,7,9,13,14,16,18,19,21,753.742009397952,4687.43453063472,0
2,5,6,7,8,10,12,14,17,19,22,68.8107194514405,4311.98287909765,9
2,3,6,7,11,13,14,17,18,19,22,1103.9139958309,4622.91273945898,1
1,6,7,8,9,10,12,15,20,21,22,1096.56669360288,3405.40917552456,3
2,6,7,8,10,11,12,14,16,19,21,1457.41015248553,3587.05739282179,1
4,5,8,9,11,13,15,16,20,21,22,961.587911087374,3701.52271311965,1
2,3,4,6,8,10,11,16,18,19,21,1402.59599274173,3146.54884362712,0
5,7,8,9,10,11,12,13,16,18,19,1468.87619977984,3923.31081964313,1
4,7,8,9,10,11,14,18,20,21,22,1947.60515342189,3146.27773410194,1
4,5,6,11,12,16,17,18,20,21,22,1247.25084676916,4221.22260620529,0
2,5,6,7,10,11,12,15,16,18,20,77.7702903436405,6104.78450749792,9
2,3,5,7,8,10,11,14,16,17,20,703.333904980767,4802.2076321469,0
3,7,8,12,13,15,16,19,20,21,22,1793.20548815053,3284.26641531573,0
4,7,8,10,12,13,16,17,18,19,22,1178.09618384005,3303.33558413751,0
1,2,3,4,8,10,14,16,18,21,22,1611.64576734837,3688.30333780054,1
3,4,6,7,8,11,12,14,17,19,20,1203.0555812809,5147.61693437676,2
1,3,4,5,13,14,15,16,17,18,21,897.900695916109,4770.59151190196,0
2,4,5,8,11,12,13,14,15,16,18,637.021169763791,5025.30835771422,1
1,3,4,6,8,10,11,13,15,18,19,2339.07951301224,2101.93983081074,1
2,3,5,7,8,9,15,19,20,21,22,856.122477636384,3562.83470053136,2
1,6,7,8,11,12,14,17,18,19,20,2221.43041103569,3836.4905281237,1
1,2,5,6,10,13,15,18,19,20,22,305.549795022963,3822.46831214812,6
4,5,7,8,12,13,14,15,18,21,22,1850.47078350042,3541.88025088476,1
2,5,6,8,9,11,14,15,17,18,20,2301.82521890772,3519.97374103366,1
2,3,5,8,9,12,16,17,18,19,22,1220.75832527886,4092.92224399923,1
1,2,3,4,5,8,9,10,11,13,14,27.120165476927,4881.44165554423,10
1,4,7,8,9,12,13,14,16,19,20,1780.90025324592,3446.05471726728,1
1,3,5,10,12,15,16,17,19,20,22,1659.0213963527,3916.97779096271,0
1,5,6,8,9,11,12,13,16,17,20,1528.94348690051,3900.79229400043,0
2,3,4,8,10,11,13,15,17,21,22,2457.13955228243,1872.45651157082,1
2,5,8,11,12,13,16,17,18,19,20,1351.69982522907,3942.97913510508,0
1,2,4,5,10,11,12,14,15,21,22,2217.46916010128,3358.79682805651,0
4,5,6,9,11,13,16,17,19,20,22,782.015515463935,3658.79837849051,2
3,7,9,11,13,14,16,17,18,19,21,1248.55433063793,3762.80663318656,1
1,3,5,8,9,12,14,16,19,20,21,844.97105368387,4615.91773893116,1
1,2,4,7,8,9,11,14,19,21,22,2101.22792704308,2640.14383638338,1
2,8,11,12,13,14,17,18,19,21,22,1936.99140723654,2825.34942562151,1
2,4,5,6,7,8,11,16,20,21,22,1328.00881683358,4135.15756321569,0
1,2,4,6,8,11,14,15,16,18,19,1445.43394609734,3511.13709118307,1
1,2,5,6,7,8,11,16,17,19,21,501.362454637542,4552.10923535989,3
1,7,8,9,10,11,15,16,18,20,22,1593.74631455387,3342.34298991616,1
1,5,9,10,11,12,13,15,16,20,21,1446.27620958178,3696.4348334201,1
1,2,4,7,9,13,14,15,16,17,20,1269.71656096281,3603.23906475585,1
1,5,6,7,9,10,11,13,16,17,21,911.650819206128,4095.18863887656,2
1,2,4,5,6,7,9,12,14,17,21,839.034304862815,3960.97765326571,5
1,4,5,7,11,14,15,16,19,20,22,944.164817477417,4341.48186639934,1
1,6,8,9,10,13,14,17,19,21,22,2243.50330117648,2698.54260721545,1
1,3,5,7,9,12,14,15,16,17,22,932.640970416785,4549.67210897361,1
2,3,5,6,8,9,12,13,18,19,20,984.501662362299,3407.67937411205,2
3,4,6,8,10,14,15,16,17,19,21,885.728399762728,4062.45682730967,2
1,2,5,7,8,9,12,13,16,20,22,209.705512819222,6443.54261468716,6
1,4,5,6,8,9,14,16,18,20,21,915.938534265392,4415.46624745241,1
1,3,4,10,11,12,16,18,19,21,22,1852.14958794377,3182.96504465772,0
2,4,5,7,8,9,13,15,17,18,21,2500.33922929981,2955.75890954673,1
1,3,4,9,11,12,13,15,16,17,21,1294.32452465082,3262.79651374908,2
4,6,7,8,12,13,14,17,18,19,20,2245.39439445236,3361.73693861224,1
3,4,5,8,9,10,11,16,18,19,22,1639.70609111843,4000.37743013389,1
1,6,7,8,9,11,15,16,17,18,21,1754.64417276232,3511.13752436982,0
1,8,9,10,11,12,14,19,20,21,22,916.496225928305,5968.45335439162,3
1,4,5,6,8,10,13,17,18,19,21,2250.54822756956,3019.61076531277,1
1,3,4,5,7,9,15,17,19,21,22,970.780845898254,3318.54299275711,2
1,2,6,7,9,12,15,17,19,20,22,994.948027397457,3745.07423467519,2
1,2,7,8,9,10,14,15,16,19,22,17.5786643759951,12748.4737926081,11
4,5,8,10,11,14,15,17,19,20,21,2205.37989841953,3209.16504735966,1
2,4,5,6,9,10,12,13,16,19,20,1269.50970107771,3839.06265069693,1
2,3,4,7,8,10,13,14,17,19,21,2163.38197623831,2352.69479985709,1
2,5,6,8,10,11,12,16,17,21,22,1509.20371675888,4013.29859238276,0
1,5,6,7,8,10,12,13,16,19,20,1631.0749191404,3978.7670115404,0
3,4,5,6,10,14,15,17,18,20,22,42.8708318870921,4659.20391196496,8
2,5,6,7,8,10,11,12,16,17,20,1381.16092390112,4054.24488006051,1
5,8,9,11,12,13,14,15,17,18,19,2684.17280162162,3299.4521507353,1
1,2,3,8,9,10,13,15,18,19,21,1661.52423618104,2151.58267640613,3
2,3,4,7,10,11,15,16,18,19,21,1555.55171677308,3132.11575304697,0
3,5,7,9,11,12,14,15,17,20,21,2126.49825080888,3516.85483316705,1
1,3,6,7,8,11,12,13,14,15,21,2077.80210155708,2696.36285861083,0
1,3,4,5,7,8,12,13,16,17,18,1496.6245276689,4041.52227326053,1
1,5,6,9,12,15,16,19,20,21,22,358.630000753555,3853.12561319572,4
3,6,8,9,14,15,16,17,19,20,22,54.6059860556844,6256.04973089421,7
5,6,9,10,11,12,13,16,18,20,22,1296.43261966214,4006.00238523925,0
1,3,5,6,7,8,9,11,12,15,19,24.8506178673614,4352.64491470923,9
1,2,4,5,7,8,9,12,16,18,20,363.777407498081,4104.98811727816,4
2,6,8,9,10,12,14,15,19,21,22,133.257397790185,5363.44811083618,7
3,4,6,7,9,10,13,14,17,18,20,2234.72750850056,2925.98753793656,0
1,9,11,12,13,17,18,19,20,21,22,1360.78992171401,3426.98001592159,1
1,2,3,4,5,8,9,10,13,14,19,2642.2622559056,4000.26841808158,1
1,3,5,9,10,11,12,15,18,20,22,2732.92902394366,3072.31822463929,0
2,3,7,8,9,10,11,17,18,21,22,1930.29540831972,2828.1890401541,0
1,3,4,7,11,14,15,16,17,18,22,1172.1019811295,3567.06025797172,0
1,3,4,5,6,7,10,14,16,21,22,846.12161819859,4522.09887895816,2
1,2,3,4,10,12,15,17,18,20,21,1964.27123768261,2278.3056061722,2
1,2,4,7,9,11,14,16,19,20,22,94.3446532773187,11622.9387566536,6
1,2,3,4,7,8,9,14,15,17,20,2258.69914069766,2377.71460839618,0
1,2,4,6,8,11,15,16,17,20,22,1412.31849745038,3326.25715675891,0
1,5,6,8,9,11,15,16,18,20,22,1302.92135496596,3988.70425263481,1
1,2,5,7,9,12,13,16,17,18,20,462.297718999047,3961.2681810526,5
3,5,7,8,11,12,13,15,17,21,22,2417.44645198077,3170.95078572037,1
1,2,3,11,13,15,16,17,19,21,22,300.89508931767,9415.42567196845,8
3,5,6,7,9,11,13,15,16,20,21,1493.62334351305,4058.92355619669,0
1,2,3,6,8,12,13,16,18,19,21,1251.49827081048,4132.77751992809,2
1,2,3,4,7,9,10,12,14,15,16,1661.88223090251,3871.89663868815,1
3,4,6,7,10,11,13,16,18,20,22,993.462155686887,3658.77771503275,1
1,5,6,7,8,9,13,14,15,16,19,358.007399729866,5761.60159189638,3
1,3,5,6,7,8,10,11,12,17,20,51.8738904026757,5261.65825763041,10
2,3,4,8,10,12,13,15,16,19,21,1889.42780762322,3126.94647107634,0
1,3,4,6,7,8,13,14,15,17,18,2212.9121077155,2656.53178882386,0
1,6,7,8,10,11,12,13,16,18,20,1610.63660232496,3532.93914906281,1
3,4,5,8,12,13,14,16,18,19,20,839.31053317344,4703.51674034112,0
2,4,5,8,12,13,14,15,16,17,20,651.290379946921,4929.03277361252,0
1,2,4,6,7,8,10,15,17,18,19,2222.63923434185,2813.70013280293,0
1,3,4,5,6,8,11,15,18,19,22,232.185709683435,3958.67457278358,6
1,3,5,7,8,9,11,17,19,21,22,2211.95339434935,3201.28302549246,1
1,4,7,9,10,13,14,16,17,18,22,1118.98890730234,3503.60431084266,0
1,2,5,6,7,8,11,15,16,19,20,17.7060395684667,8087.08035795149,9
1,2,3,5,6,10,11,17,18,19,22,2187.58741876402,3303.68970579852,0
1,2,3,4,8,9,10,12,17,18,19,2535.94285431291,1688.11529860969,0
3,4,5,6,10,11,14,15,16,20,21,1100.64411204202,4602.27519387717,1
1,2,7,11,12,13,14,16,17,20,22,986.155231766562,3715.18072088778,0
3,4,6,8,10,12,13,17,18,19,22,2115.81411100248,2816.5286929961,1
2,8,9,10,12,15,16,17,19,21,22,1618.30443993008,3141.20910844643,0
2,6,7,9,12,14,15,16,18,20,21,831.674139100967,4006.35408262143,2
1,2,3,4,5,7,10,11,12,15,17,35.5817396981311,4757.29448519523,9
2,3,8,12,13,14,17,18,19,21,22,2138.76972098668,2618.49009775987,0
1,3,4,7,8,11,12,15,16,19,22,1776.09340059348,3141.7480371085,0
1,2,4,5,8,9,10,14,17,20,22,2499.14187923514,3422.78456826054,0
1,2,4,9,10,11,13,14,15,20,22,1830.4164365349,2143.74320881523,1
2,3,4,5,6,7,8,9,16,20,21,152.053659849421,4306.19323348192,5
6,7,9,11,12,13,15,16,19,20,22,1389.252203748,3742.14780770595,1
1,3,4,7,9,10,11,14,20,21,22,2263.83336036347,2834.30485543686,0
4,5,6,7,9,10,11,13,17,19,22,617.98528562156,3911.37644910905,3
2,3,5,6,7,9,11,12,15,18,22,36.0156845504136,5278.79427991584,9
4,7,9,11,13,15,16,17,18,19,22,969.778317052046,3339.14877485267,0
2,4,5,6,9,12,14,15,16,18,21,787.216443787887,4602.42226744994,0
2,6,7,8,10,11,14,17,20,21,22,1772.56888525247,3496.25033916039,1
1,2,7,8,9,10,12,15,16,17,21,23.2563760503285,9598.85934183953,11
1,4,5,6,7,9,15,16,17,21,22,151.017121104451,5710.32623510734,7
1,2,3,4,5,8,12,17,20,21,22,1472.73326276315,3209.91797858593,1
1,2,3,9,10,11,13,14,17,18,19,2127.27298759629,2279.65072376159,0
2,3,4,7,8,9,13,14,16,17,21,1131.51447795819,4010.145790271,1
3,5,6,7,10,11,13,14,18,19,21,2282.92345361451,3570.34655065827,0
1,3,7,8,9,11,15,18,20,21,22,2336.3119840471,3249.1348196031,1
2,5,6,8,11,12,13,16,20,21,22,1139.70886898949,4070.23821770512,1
1,5,6,11,13,14,15,16,17,21,22,201.515110057505,5785.82571756749,7
1,4,6,8,10,11,13,14,16,18,20,1158.87482340387,3518.83663187784,1
3,4,9,10,11,14,15,16,17,18,19,692.794933264904,4564.06474373377,2
1,3,8,9,10,11,13,14,15,16,22,1677.340515732,3731.0354592465,0
2,3,4,5,9,13,15,16,20,21,22,17.6894016543649,4873.40312254144,10
1,5,6,7,8,11,13,15,18,21,22,2083.93436536157,3553.84858605951,0
2,3,4,10,11,12,14,17,18,19,21,2144.7813399019,2459.10360436356,0
1,5,6,9,11,12,15,17,19,20,22,842.36046007569,3703.06268717083,2
1,5,6,7,10,11,12,14,15,17,21,23.8273688573937,5718.8350045191,10
2,4,5,7,9,13,14,15,16,18,22,329.26935777769,5667.20116091961,4
2,7,8,9,10,12,13,17,18,21,22,503.990579462966,7138.1956188271,6
2,3,4,5,7,9,11,13,16,17,21,107.704758966754,5231.198542414,6
1,3,8,11,13,14,15,16,20,21,22,1468.82759752676,3558.707905979,1
3,4,5,6,7,9,12,13,14,17,22,2325.3088870424,3570.64775444422,0
1,4,5,6,10,15,16,17,18,19,21,69.5748536817206,6416.98759202829,6
5,6,7,8,9,10,12,13,18,19,20,898.544830380254,3449.4199949992,3
2,7,9,12,13,14,16,17,19,20,22,1000.2365901243,3621.53429142869,1
2,3,5,7,8,9,10,14,17,19,21,2353.31394874699,3548.17785800793,0
1,2,3,6,9,11,14,15,17,18,21,2180.24858264141,2702.9673557306,0
1,2,9,10,11,12,13,14,15,16,22,1541.25170026825,3635.50309481445,1
3,4,5,8,9,10,14,15,20,21,22,1210.75282849047,3876.84257131141,2
1,2,6,7,9,11,15,16,17,19,21,550.21979584161,6218.18505471678,5
3,4,5,6,9,10,12,13,15,16,19,1349.23035830331,4060.34936377257,1
5,6,8,10,11,12,16,17,18,20,22,979.52427979205,4089.57006546153,0
1,3,5,6,7,8,10,12,13,14,16,671.819992343383,4739.42195343998,1
5,6,8,10,11,12,14,15,17,18,21,2056.14603573231,3477.26852026925,1
1,2,3,5,7,8,12,15,16,19,22,276.799941647972,4153.05604933633,4
3,4,5,7,8,9,11,12,17,19,20,806.709575135078,3452.63594513921,3
2,3,4,7,8,10,12,14,16,21,22,329.744580681881,5431.95401835604,5
2,6,7,9,11,12,14,15,17,19,20,462.354245995952,4846.57042925307,5
3,5,7,8,10,11,15,16,19,21,22,1401.20374138765,4002.79598755094,1
1,6,8,9,12,13,14,15,18,20,21,2413.87418226905,2749.16754341126,0
2,6,8,9,11,13,14,15,17,19,22,2109.0885860128,2866.12397795556,1
2,5,9,10,11,12,13,15,19,20,21,459.410663292635,3606.70250573641,6
1,2,3,5,6,7,11,12,15,17,18,314.919656735962,3909.31884920842,7
2,3,4,8,12,13,14,15,17,18,22,1221.4589188558,3000.64418479866,3
1,2,4,8,11,12,14,16,19,21,22,1512.2616815751,3448.46347762606,0
5,6,7,9,10,12,13,14,17,19,21,214.274446428977,4753.7082626225,7
1,4,5,6,9,10,15,16,17,21,22,491.862974829171,4280.93307759324,4
