V1,V2,V3,V4,V5,V6,bestlam,rmse,bestlam_numpred
1,2,4,8,9,10,20.5096471098727,49.0777549287653,0
1,2,4,8,9,11,27.2092475851143,39.0577212035861,1
1,2,4,8,9,12,25.3275936244879,40.9189882776098,1
1,2,4,8,9,13,13.7143998551465,46.4339277819192,2
1,2,4,8,10,11,24.8450890480107,41.6601537286093,0
1,2,4,8,10,12,22.9841093205576,42.0195699962072,1
1,2,4,8,10,13,10.4525575024054,50.2259371721366,3
1,2,4,8,11,12,26.0907443888548,38.3259417721066,1
1,2,4,8,11,13,14.5324485490333,43.869575888527,2
1,2,4,8,12,13,14.742583388201,42.8277636163349,5
1,2,4,9,10,11,17.7042822588117,51.371809368505,1
1,2,4,9,10,12,21.5846722765787,49.8746300362713,1
1,2,4,9,10,13,18.5588608041882,60.4638197096161,0
1,2,4,9,11,12,22.6165888208093,42.7766212358334,1
1,2,4,9,11,13,24.8503196399443,47.678850160009,1
1,2,4,9,12,13,23.1717937992258,46.4279489503988,0
1,2,4,10,11,12,8.19023377236975,51.4230430668881,3
1,2,4,10,11,13,24.5707531694384,49.7148165878112,0
1,2,4,10,12,13,22.1925901195288,48.1287565305681,1
1,2,4,11,12,13,5.79777320918126,49.6039407420368,5
1,2,5,6,7,8,29.3209264116597,34.929922815426,1
1,2,5,6,7,9,25.8674011672721,36.6204740928774,0
1,2,5,6,7,10,26.22996854307,38.8259082142949,0
1,2,5,6,7,11,27.7829510906813,32.5390318569262,0
1,2,5,6,7,12,23.1967036987113,36.7357172621221,1
1,2,5,6,7,13,23.9633380592073,38.0344521771122,1
1,2,5,6,8,9,32.4823042779364,35.7119169624823,0
1,2,5,6,8,10,27.0824844360843,37.5445657936916,1
1,2,5,6,8,11,18.5083577879082,34.295637452589,2
1,2,5,6,8,12,17.1846587589486,36.8863786372106,2
1,2,5,6,8,13,18.5265093685762,42.250667465286,1
1,2,5,6,9,10,24.151069558453,47.9143398633501,0
1,2,5,6,9,11,29.8531505557268,36.1708520326914,0
1,2,5,6,9,12,27.0393075009307,36.2711534857617,1
1,2,5,6,9,13,11.7080944306656,48.5238228486962,3
1,2,5,6,10,11,21.248127997792,40.6423250988378,2
1,2,5,6,10,12,26.6154774984299,38.5465004030808,1
1,2,5,6,10,13,1.19371897151282,66.8378633950652,5
1,2,5,6,11,12,30.169929879751,32.173969833773,1
1,2,5,6,11,13,9.07898759643057,50.8515678691175,5
1,2,5,6,12,13,0.738411599327748,53.4679541236005,7
1,2,5,7,8,9,27.9484216843358,35.1177292740195,1
1,2,5,7,8,10,22.1523030247655,36.9811259994707,2
1,2,5,7,8,11,28.2905512374554,36.9021402725121,0
1,2,5,7,8,12,23.4888144399748,42.7223073310131,1
1,2,5,7,8,13,18.5904889982307,39.659656912471,2
1,2,5,7,9,10,26.4484662202331,40.1679981781119,1
1,2,5,7,9,11,26.8873586327037,35.5099652564388,0
1,2,5,7,9,12,22.5739851159582,37.23929596048,0
1,2,5,7,9,13,20.1672449636329,39.2100460294597,1
1,2,5,7,10,11,28.0661627267284,35.187272585937,1
1,2,5,7,10,12,27.4674729451765,38.5746625595196,1
1,2,5,7,10,13,31.6343877660486,38.5575420161701,1
1,2,5,7,11,12,27.5752339875914,40.1479397504637,0
1,2,5,7,11,13,24.727337578033,35.0818050689771,1
1,2,5,7,12,13,3.736762501512,50.8354437607565,4
1,2,5,8,9,10,18.2799030803725,37.6802076784109,1
1,2,5,8,9,11,5.25623602635508,1230.73463341061,5
1,2,5,8,9,12,20.4405829932553,36.2163048474944,2
1,2,5,8,9,13,10.976314229586,46.9463779660864,3
1,2,5,8,10,11,32.4835741423989,32.9223072372503,1
1,2,5,8,10,12,15.6271225501662,40.4841708747682,3
1,2,5,8,10,13,10.688033258787,50.1685136570645,2
1,2,5,8,11,12,26.4110512321236,36.1204593341157,2
1,2,5,8,11,13,11.9478172140604,45.805145201691,2
1,2,5,8,12,13,8.60824951024417,44.3176136011278,4
1,2,5,9,10,11,27.7850439149526,39.4983014014286,1
1,2,5,9,10,12,26.0038533758857,39.8043446439938,1
1,2,5,9,10,13,28.9941016576525,47.6835376184283,1
1,2,5,9,11,12,28.0687843308595,32.7821864559366,0
1,2,5,9,11,13,5.77776982639785,528.402858939771,5
1,2,5,9,12,13,0.74753083204883,51.1913694289715,7
1,2,5,10,11,12,30.4362961303264,35.3630265332692,0
1,2,5,10,11,13,20.0774213617032,43.8655110442815,2
1,2,5,10,12,13,0.810739840946268,55.6447591971409,6
1,2,5,11,12,13,0.909964587687415,54.339545936764,6
1,2,6,7,8,9,26.6329803151813,36.8107461982216,0
1,2,6,7,8,10,25.5438396740683,38.7059422593323,0
1,2,6,7,8,11,26.6745993804294,36.6913689876759,1
1,2,6,7,8,12,22.594165620802,41.4943661222763,0
1,2,6,7,8,13,30.4317106063655,36.5359984925043,1
1,2,6,7,9,10,22.5564196521139,44.023746156182,1
1,2,6,7,9,11,23.234891874903,35.650754024252,1
1,2,6,7,9,12,20.1205519162726,38.4457338485422,1
1,2,6,7,9,13,26.9794389640037,40.513668867579,0
1,2,6,7,10,11,25.748622116975,37.3657804087941,0
1,2,6,7,10,12,25.3553052216983,40.0085582302459,0
1,2,6,7,10,13,27.3062847085313,43.2100432193406,1
1,2,6,7,11,12,24.970298684296,38.939852559304,0
1,2,6,7,11,13,29.7859129942507,34.9859877494172,0
1,2,6,7,12,13,7.42658731872146,47.8224946081858,4
1,2,6,8,9,10,26.2629994411794,43.2585427305478,1
1,2,6,8,9,11,30.9016751410618,34.309454657353,0
1,2,6,8,9,12,28.3830207390629,36.5509355069355,0
1,2,6,8,9,13,33.7915704884645,40.4800651922751,1
1,2,6,8,10,11,29.5493775475302,36.3601620926231,1
1,2,6,8,10,12,27.4467130137567,37.7278828114348,0
1,2,6,8,10,13,15.7464779586683,46.9773975426116,2
1,2,6,8,11,12,28.7180954310647,35.7019048644839,1
1,2,6,8,11,13,18.6625556113301,41.4239651665232,2
1,2,6,8,12,13,7.81059158838078,47.7294605836309,5
1,2,6,9,10,11,24.2747184386948,44.8971628950365,1
1,2,6,9,10,12,22.0822374616022,43.7177309137467,0
1,2,6,9,10,13,2.91121310792912,75.9723684722869,6
1,2,6,9,11,12,27.8269116003747,35.4738131671077,0
1,2,6,9,11,13,5.20013700030895,60.5299755907347,5
1,2,6,9,12,13,0.564818822869409,68.0284061410578,6
1,2,6,10,11,12,29.7049984086917,37.1997624887769,0
1,2,6,10,11,13,21.9092410182953,47.6005704218779,1
1,2,6,10,12,13,24.0615560679735,43.2231635438857,2
1,2,6,11,12,13,0.813517733846007,47.3214549072698,6
1,2,7,8,9,10,24.6530956295129,39.8106227806199,1
1,2,7,8,9,11,4.67026722199408,727.302127075899,4
1,2,7,8,9,12,22.5428258896094,41.5335049244076,0
1,2,7,8,9,13,14.9461920666847,44.0824535125319,2
1,2,7,8,10,11,28.7945074510926,37.8683174288323,0
1,2,7,8,10,12,23.8540028421705,42.4065755118834,0
1,2,7,8,10,13,3.37988284073153,51.1736751019424,4
1,2,7,8,11,12,21.8385999395423,46.9372523386057,1
1,2,7,8,11,13,20.7643623260637,38.6947616781354,2
1,2,7,8,12,13,12.5375083205503,43.1143810943394,3
1,2,7,9,10,11,18.5051018386769,40.61108087102,2
1,2,7,9,10,12,24.8836561183974,40.6179736566571,1
1,2,7,9,10,13,24.7817445728541,43.9889740074243,0
1,2,7,9,11,12,24.5699416810466,39.2128762271259,1
1,2,7,9,11,13,28.691583090722,35.9158422921872,0
1,2,7,9,12,13,11.0391506576799,43.2267672768458,4
1,2,7,10,11,12,2.83529273876696,56.008575684344,6
1,2,7,10,11,13,28.2849796479028,37.4165328278379,0
1,2,7,10,12,13,28.3371889865303,39.8782165375261,1
1,2,7,11,12,13,3.4838277275077,50.9944986280688,5
1,2,8,9,10,11,28.952737007989,37.4945990261464,0
1,2,8,9,10,12,26.4800239691565,38.5028170926465,0
1,2,8,9,10,13,0.755972960434921,54.1153482374836,5
1,2,8,9,11,12,29.0554252092239,36.0852340337081,0
1,2,8,9,11,13,13.3174399679237,45.783546204405,2
1,2,8,9,12,13,9.47609226335157,43.001440065445,3
1,2,8,10,11,12,27.5019997402433,36.6176671979143,1
1,2,8,10,11,13,5.5181663821984,56.4458250894836,5
1,2,8,10,12,13,8.20373500041508,47.987554715393,2
1,2,8,11,12,13,0.833035272894223,55.2954680246397,6
1,2,9,10,11,12,26.9030357142857,39.2327257103965,1
1,2,9,10,11,13,28.289285280044,44.7314180547149,0
1,2,9,10,12,13,25.8519557870119,43.8892176349749,1
1,2,9,11,12,13,5.80310181940206,49.2348632199433,5
1,2,10,11,12,13,29.1687295571394,37.1135683237296,1
1,3,4,5,6,7,24.3318461732177,36.4743318052451,1
1,3,4,5,6,8,0.738424898070444,49.9304671373886,7
1,3,4,5,6,9,32.0415610653921,36.0804739331072,1
1,3,4,5,6,10,27.5387684852788,36.983939287869,0
1,3,4,5,6,11,30.2315629416411,31.2445070974926,1
1,3,4,5,6,12,16.3694579876356,44.6000284849885,2
1,3,4,5,6,13,28.8777002101424,34.314668891595,1
1,3,4,5,7,8,1.65606741912774,69.5230774314079,6
1,3,4,5,7,9,23.3215071274506,36.6321579859798,0
1,3,4,5,7,10,24.0136828080611,37.6900916346864,1
1,3,4,5,7,11,30.5998856775093,39.5569917930702,1
1,3,4,5,7,12,23.5011649259287,46.8842291204946,1
1,3,4,5,7,13,24.9279245767184,36.5174021616053,0
1,3,4,5,8,9,27.2151464019051,34.1600085748725,1
1,3,4,5,8,10,26.2387101830526,34.8922191899682,0
1,3,4,5,8,11,18.3872891757966,37.6248406633686,3
1,3,4,5,8,12,26.4860246399655,42.1338249359737,1
1,3,4,5,8,13,30.678249461336,33.2441239800823,0
1,3,4,5,9,10,25.5132103770781,38.186657495488,1
1,3,4,5,9,11,8.59499213929273,55.9220982243562,3
1,3,4,5,9,12,0.738527486785388,68.0774293871581,6
1,3,4,5,9,13,27.1874856651915,34.8271813296122,0
1,3,4,5,10,11,20.3605599672675,35.4147649759769,1
1,3,4,5,10,12,28.4902504603602,37.0983979585246,0
1,3,4,5,10,13,29.565689358847,37.4009048173456,1
1,3,4,5,11,12,4.27668515255972,54.7737184753238,4
1,3,4,5,11,13,2.48221161902236,54.7965967125617,6
1,3,4,5,12,13,20.7344109048161,46.2696577787579,1
1,3,4,6,7,8,14.7927409907485,44.640128775181,6
1,3,4,6,7,9,26.8266917869069,38.0220125064966,1
1,3,4,6,7,10,23.3584717290109,39.0007571073165,1
1,3,4,6,7,11,27.1478062224053,38.4142170280201,1
1,3,4,6,7,12,23.4869108462377,43.822656678037,1
1,3,4,6,7,13,23.3277173321006,37.0826572518688,0
1,3,4,6,8,9,19.6540635361428,42.9351029933362,2
1,3,4,6,8,10,28.3691066038905,36.5493604504449,0
1,3,4,6,8,11,0.749791759469097,47.7298065808067,7
1,3,4,6,8,12,5.23121970951792,48.1219694069483,4
1,3,4,6,8,13,0.830071990953885,62.5518955220152,7
1,3,4,6,9,10,26.5869740540259,42.8222741984519,1
1,3,4,6,9,11,31.1457437207101,34.9734104435859,1
1,3,4,6,9,12,0.770210075889497,65.0875528623841,6
1,3,4,6,9,13,30.806627434566,39.9591357251171,0
1,3,4,6,10,11,30.6290353911309,36.0474681453706,1
1,3,4,6,10,12,17.2371475803173,40.6728783730495,2
1,3,4,6,10,13,26.9617045931909,41.1786696166726,1
1,3,4,6,11,12,5.6600352621183,56.6688830586702,5
1,3,4,6,11,13,15.1400164589324,37.6506121524638,3
1,3,4,6,12,13,0.703196453453163,52.909694910675,6
1,3,4,7,8,9,21.4997383275968,42.1409591045679,0
1,3,4,7,8,10,19.1801406216425,42.9601705455823,1
1,3,4,7,8,11,21.7930393589356,46.9440783137559,1
1,3,4,7,8,12,16.9772201587029,53.4415117230316,0
1,3,4,7,8,13,22.8433703002675,44.5539136551255,0
1,3,4,7,9,10,20.5134016377949,39.7724465244049,1
1,3,4,7,9,11,24.4531754297959,471.899912388345,2
1,3,4,7,9,12,21.0506813090643,43.1544671670352,1
1,3,4,7,9,13,21.2502089156152,37.9797344510714,0
1,3,4,7,10,11,26.8144186834581,39.1683836748871,0
1,3,4,7,10,12,20.5134110436758,44.8492789260341,1
1,3,4,7,10,13,23.2342683529359,38.8268907794975,0
1,3,4,7,11,12,22.4102832994314,50.3463823347595,0
1,3,4,7,11,13,27.6383295234084,38.4194697644612,0
1,3,4,7,12,13,18.1577429566574,44.7339440714526,1
1,3,4,8,9,10,24.0373976042671,38.6483538978222,0
1,3,4,8,9,11,28.5857767241966,35.4990976576685,0
1,3,4,8,9,12,28.183308370541,40.9305122580546,1
1,3,4,8,9,13,28.4562872530771,35.5501190329836,1
1,3,4,8,10,11,28.46941816216,36.3127113844395,0
1,3,4,8,10,12,1.29556941821405,91.2844839800572,6
1,3,4,8,10,13,27.5653177436129,36.8088251788696,1
1,3,4,8,11,12,0.626009046055899,50.5639397037877,7
1,3,4,8,11,13,29.3548098727725,35.2110096838465,0
1,3,4,8,12,13,20.8987129222172,40.6378450687521,2
1,3,4,9,10,11,29.5779434976506,37.2063381637198,1
1,3,4,9,10,12,1.86981146796011,59.9608026922199,5
1,3,4,9,10,13,23.9211163123708,42.4487507675458,1
1,3,4,9,11,12,0.758932915205484,65.7079752759514,6
1,3,4,9,11,13,31.1054081061008,34.1448441243513,1
1,3,4,9,12,13,3.31809714929913,53.0095795509105,6
1,3,4,10,11,12,3.34984974659316,61.3421782370306,5
1,3,4,10,11,13,8.92621911766426,47.2059371116447,3
1,3,4,10,12,13,19.7358982589183,42.8962146796738,3
1,3,4,11,12,13,5.65049625014397,56.8343215514284,6
1,3,5,6,7,8,24.9920374332993,43.6235631751306,0
1,3,5,6,7,9,32.3376935507839,34.7523137561292,1
1,3,5,6,7,10,28.1054878846727,35.5052161257811,1
1,3,5,6,7,11,31.7433460401804,39.4202480401036,1
1,3,5,6,7,12,23.1883847867375,46.214796761504,0
1,3,5,6,7,13,28.6215464579762,34.5243811036227,1
1,3,5,6,8,9,1.86181327596015,62.039969077367,5
1,3,5,6,8,10,0.899868203612938,68.6625257989445,6
1,3,5,6,8,11,0.715854733497888,72.1668005155658,7
1,3,5,6,8,12,0.653307248850357,41.3784304252606,8
1,3,5,6,8,13,33.7776410363611,30.8941225300443,1
1,3,5,6,9,10,23.1305527995725,37.8045178681162,2
1,3,5,6,9,11,31.7866611790204,29.814783316829,2
1,3,5,6,9,12,22.5684933059103,38.4780557248926,1
1,3,5,6,9,13,26.5920025208686,37.2832379884851,1
1,3,5,6,10,11,31.6645994215805,30.7718578266012,1
1,3,5,6,10,12,0.628531644746873,55.5589538104717,7
1,3,5,6,10,13,10.2316137427013,44.7974422883066,5
1,3,5,6,11,12,6.60038519738935,54.2170534516826,5
1,3,5,6,11,13,33.9172999930051,28.6758236546237,1
1,3,5,6,12,13,20.3232765286968,48.205605288518,1
1,3,5,7,8,9,23.6145524463263,43.8490302880193,0
1,3,5,7,8,10,23.2024867582393,44.0940768381444,0
1,3,5,7,8,11,25.5979522502107,50.7342834151386,1
1,3,5,7,8,12,18.4083699248954,58.4476906791143,0
1,3,5,7,8,13,27.8527171187436,43.9984183056016,1
1,3,5,7,9,10,26.7790811533839,35.6822114944523,1
1,3,5,7,9,11,28.2798267575972,605.082967277689,1
1,3,5,7,9,12,25.5835941513379,45.877607571895,1
1,3,5,7,9,13,27.4764665113952,33.9733417773622,1
1,3,5,7,10,11,31.6406764294015,39.2717869253499,0
1,3,5,7,10,12,21.7491988502326,45.7338143975943,0
1,3,5,7,10,13,28.7217193971732,35.4005837710617,1
1,3,5,7,11,12,0.542513964097379,59.6571420357037,6
1,3,5,7,11,13,32.0786061832355,39.4331883757415,0
1,3,5,7,12,13,9.71539771268217,53.5399481892301,2
1,3,5,8,9,10,29.0652682023079,32.6761267084864,0
1,3,5,8,9,11,30.586761093024,35.4617969681202,1
1,3,5,8,9,12,29.9283501763997,42.1110694786263,1
1,3,5,8,9,13,26.5200719592362,30.1778442742553,1
1,3,5,8,10,11,25.1670690770005,33.655887777252,2
1,3,5,8,10,12,27.6525966502202,41.933142158471,0
1,3,5,8,10,13,22.5747942426898,33.4563255876494,2
1,3,5,8,11,12,27.4969515730939,49.6244392602032,0
1,3,5,8,11,13,33.7641803052817,34.7697614617619,1
1,3,5,8,12,13,0.685046265115617,60.6274875149675,5
1,3,5,9,10,11,27.202538895366,32.2364634248846,1
1,3,5,9,10,12,15.6918030582029,41.8068032036619,2
1,3,5,9,10,13,8.83051391447192,49.9823553663806,6
