"","V1","V2","V3","V4","V5","V6","pred1","pred2","pred3","pred4","pred5"
"1303",3,4,5,9,10,13,"RY_discon_300","BY_recon_200","BY_recon_15","RY_discon_200","SY_min_flow_janjul"
"1304",3,4,5,9,11,12,"RY_Wet_BFL_Dur","RY_discon_200","RY_SP_ROC","SY_SP_ROC","SY_discon_150"
"1305",3,4,5,9,11,13,"RY_discon_200","RY_Wet_BFL_Dur","BY_min_flow_sepdec","SY_discon_150","BY_recon_8"
"1306",3,4,5,9,12,13,"RY_Wet_BFL_Dur","BY_recon_15","SY_discon_200","RY_SP_Tim","SY_discon_300"
"1307",3,4,5,10,11,12,"RY_discon_200","RY_Wet_BFL_Dur","SY_SP_ROC","RY_SP_Tim","RY_SP_ROC"
"1308",3,4,5,10,11,13,"RY_discon_300","RY_recon_8","RY_SP_Tim","BY_recon_15","RY_discon_200"
"1309",3,4,5,10,12,13,"RY_Wet_BFL_Dur","BY_recon_200","BY_recon_10","RY_discon_300","BY_recon_15"
"1310",3,4,5,11,12,13,"RY_discon_200","RY_Wet_BFL_Dur","RY_SP_ROC","SY_SP_ROC","RY_SP_Tim"
"1311",3,4,6,7,8,9,"SY_discon_70","SY_discon_300","SY_min_flow_janjul","RY_recon_8","SY_discon_150"
"1312",3,4,6,7,8,10,"log_SY_tot_flow_janjul","RY_recon_8","RY_recon_70","SY_discon_150","BY_recon_150"
"1313",3,4,6,7,8,11,"RY_recon_8","SY_discon_200","RY_discon_200","SY_discon_150","RY_SP_ROC"
"1314",3,4,6,7,8,12,"SY_discon_200","BY_recon_150","RY_Wet_Tim","BY_min_flow_sepdec","BY_num_days_gt_90_pctile"
"1315",3,4,6,7,8,13,"log_SY_tot_flow_janjul","BY_recon_150","BY_recon_100","RY_discon_200","RY_recon_8"
"1316",3,4,6,7,9,10,"RY_recon_70","SY_discon_150","RY_discon_200","RY_recon_8","SY_discon_200"
"1317",3,4,6,7,9,11,"RY_discon_200","SY_discon_150","SY_SP_ROC","RY_recon_8","RY_recon_70"
"1318",3,4,6,7,9,12,"RY_Wet_BFL_Dur","RY_Wet_BFL_Mag_50","SY_discon_200","RY_discon_500","RY_SP_Tim"
"1319",3,4,6,7,9,13,"SY_discon_150","SY_discon_300","RY_recon_70","RY_discon_200","RY_recon_8"
"1320",3,4,6,7,10,11,"RY_discon_200","SY_SP_ROC","SY_discon_200","RY_recon_8","SY_discon_150"
"1321",3,4,6,7,10,12,"RY_Wet_BFL_Dur","RY_recon_70","RY_SP_ROC","SY_discon_200","BY_recon_10"
"1322",3,4,6,7,10,13,"RY_discon_200","RY_recon_70","SY_min_flow_janjul","RY_recon_8","RY_discon_300"
"1323",3,4,6,7,11,12,"RY_Wet_BFL_Dur","RY_recon_8","SY_SP_ROC","RY_SP_ROC","RY_discon_200"
"1324",3,4,6,7,11,13,"RY_discon_200","SY_discon_150","SY_SP_ROC","RY_recon_8","BY_recon_200"
"1325",3,4,6,7,12,13,"RY_Wet_BFL_Dur","BY_recon_10","BY_recon_200","RY_discon_300","SY_min_flow_janjul"
"1326",3,4,6,8,9,10,"SY_discon_70","SY_discon_150","RY_recon_8","SY_discon_200","SY_discon_300"
"1327",3,4,6,8,9,11,"SY_discon_70","SY_discon_200","RY_recon_8","SY_discon_150","RY_discon_200"
"1328",3,4,6,8,9,12,"RY_Wet_BFL_Dur","SY_discon_200","SY_discon_150","SY_min_flow_janjul","RY_SP_Tim"
"1329",3,4,6,8,9,13,"SY_discon_70","SY_discon_300","SY_discon_150","BY_recon_100","RY_recon_8"
"1330",3,4,6,8,10,11,"RY_recon_8","SY_discon_200","RY_discon_300","SY_SP_ROC","SY_discon_70"
"1331",3,4,6,8,10,12,"RY_Wet_Tim","SY_discon_750","SY_discon_200","RY_Wet_BFL_Dur","SY_discon_150"
"1332",3,4,6,8,10,13,"BY_recon_150","RY_recon_8","SY_discon_200","SY_min_flow_janjul","RY_discon_200"
"1333",3,4,6,8,11,12,"RY_Wet_BFL_Dur","SY_discon_200","SY_SP_ROC","BY_recon_150","RY_Wet_Tim"
"1334",3,4,6,8,11,13,"RY_recon_8","SY_discon_200","SY_discon_150","BY_recon_150","RY_discon_200"
"1335",3,4,6,8,12,13,"BY_recon_150","SY_discon_200","RY_Wet_BFL_Dur","SY_discon_150","BY_recon_100"
"1336",3,4,6,9,10,11,"RY_discon_200","SY_SP_ROC","SY_discon_150","SY_min_flow_janjul","RY_recon_8"
"1337",3,4,6,9,10,12,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_discon_200","RY_Wet_BFL_Mag_50","SY_min_flow_janjul"
"1338",3,4,6,9,10,13,"RY_discon_200","SY_discon_150","SY_discon_300","RY_discon_15","SY_min_flow_janjul"
"1339",3,4,6,9,11,12,"RY_Wet_BFL_Dur","RY_SP_Tim","RY_SP_ROC","SY_min_flow_janjul","RY_Wet_BFL_Mag_50"
"1340",3,4,6,9,11,13,"RY_discon_200","SY_discon_150","RY_recon_8","RY_discon_300","SY_discon_70"
"1341",3,4,6,9,12,13,"RY_Wet_BFL_Dur","BY_recon_10","SY_discon_300","RY_SP_Tim","RY_Wet_BFL_Mag_50"
"1342",3,4,6,10,11,12,"RY_Wet_BFL_Dur","SY_SP_ROC","RY_discon_200","RY_recon_8","RY_SP_ROC"
"1343",3,4,6,10,11,13,"RY_discon_200","RY_discon_300","SY_SP_ROC","SY_discon_200","SY_min_flow_janjul"
"1344",3,4,6,10,12,13,"RY_Wet_BFL_Dur","BY_recon_10","BY_recon_200","RY_discon_300","SY_discon_200"
"1345",3,4,6,11,12,13,"RY_Wet_BFL_Dur","SY_SP_ROC","RY_discon_200","RY_SP_ROC","RY_recon_8"
"1346",3,4,7,8,9,10,"log_SY_tot_flow_janjul","RY_SP_ROC","SY_min_flow_janjul","RY_recon_70","SY_discon_70"
"1347",3,4,7,8,9,11,"RY_discon_200","RY_discon_1000","SY_min_flow_janjul","SY_discon_70","RY_SP_ROC"
"1348",3,4,7,8,9,12,"RY_num_days_gt_90_pctile","SY_discon_200","BY_recon_150","RY_Wet_BFL_Dur","RY_recon_10"
"1349",3,4,7,8,9,13,"SY_discon_300","log_SY_tot_flow_janjul","BY_recon_150","RY_SP_ROC","RY_recon_70"
"1350",3,4,7,8,10,11,"RY_discon_200","RY_SP_ROC","RY_discon_300","SY_min_flow_janjul","BY_recon_40"
"1351",3,4,7,8,10,12,"SY_discon_200","SY_discon_750","SY_discon_1000","RY_Wet_Tim","BY_recon_150"
"1352",3,4,7,8,10,13,"log_SY_tot_flow_janjul","BY_recon_150","RY_SP_ROC","RY_recon_70","RY_discon_200"
"1353",3,4,7,8,11,12,"SY_min_flow_janjul","BY_recon_150","RY_Wet_Tim","BY_min_flow_sepdec","SY_discon_100"
"1354",3,4,7,8,11,13,"RY_discon_200","log_SY_tot_flow_janjul","BY_recon_150","RY_SP_ROC","SY_min_flow_janjul"
"1355",3,4,7,8,12,13,"SY_discon_200","BY_recon_150","RY_Wet_Tim","RY_Wet_BFL_Dur","BY_recon_10"
"1356",3,4,7,9,10,11,"RY_discon_200","RY_recon_40","RY_discon_300","SY_SP_ROC","SY_min_flow_janjul"
"1357",3,4,7,9,10,12,"RY_Wet_BFL_Dur","RY_SP_Tim","RY_Wet_BFL_Mag_50","SY_discon_200","SY_min_flow_janjul"
"1358",3,4,7,9,10,13,"RY_discon_200","RY_recon_70","BY_recon_200","SY_min_flow_janjul","RY_recon_8"
"1359",3,4,7,9,11,12,"RY_Wet_BFL_Dur","RY_recon_8","RY_SP_ROC","SY_SP_ROC","SY_min_flow_janjul"
"1360",3,4,7,9,11,13,"RY_discon_200","BY_recon_200","RY_recon_8","SY_min_flow_janjul","RY_discon_1000"
"1361",3,4,7,9,12,13,"RY_Wet_BFL_Dur","BY_recon_10","RY_Wet_BFL_Mag_50","SY_discon_200","RY_SP_Tim"
"1362",3,4,7,10,11,12,"SY_discon_750","RY_Wet_BFL_Dur","RY_recon_8","RY_discon_300","SY_SP_ROC"
"1363",3,4,7,10,11,13,"RY_discon_200","RY_discon_300","RY_recon_8","SY_min_flow_janjul","RY_recon_100"
"1364",3,4,7,10,12,13,"BY_recon_10","RY_Wet_BFL_Dur","BY_recon_200","RY_recon_8","RY_SP_Tim"
"1365",3,4,7,11,12,13,"RY_recon_8","RY_Wet_BFL_Dur","SY_SP_ROC","RY_SP_ROC","BY_recon_200"
"1366",3,4,8,9,10,11,"RY_discon_200","RY_discon_300","SY_SP_ROC","BY_recon_40","SY_min_flow_janjul"
"1367",3,4,8,9,10,12,"RY_SP_Tim","SY_discon_750","RY_Wet_BFL_Dur","SY_discon_200","SY_min_flow_janjul"
"1368",3,4,8,9,10,13,"BY_recon_150","RY_discon_200","SY_min_flow_janjul","SY_discon_300","log_BY_tot_flow_sepdec"
"1369",3,4,8,9,11,12,"RY_Wet_BFL_Dur","SY_SP_ROC","SY_discon_200","SY_min_flow_janjul","RY_SP_Tim"
"1370",3,4,8,9,11,13,"RY_discon_200","BY_recon_150","SY_min_flow_janjul","log_BY_tot_flow_sepdec","SY_Wet_Tim"
"1371",3,4,8,9,12,13,"BY_recon_150","RY_Wet_BFL_Dur","SY_discon_200","SY_min_flow_janjul","BY_recon_10"
"1372",3,4,8,10,11,12,"SY_discon_750","RY_Wet_BFL_Dur","SY_SP_ROC","BY_recon_150","SY_min_flow_janjul"
"1373",3,4,8,10,11,13,"RY_discon_300","RY_discon_200","BY_recon_100","SY_min_flow_janjul","SY_discon_750"
"1374",3,4,8,10,12,13,"BY_recon_150","SY_discon_750","RY_Wet_BFL_Dur","SY_discon_200","SY_min_flow_janjul"
"1375",3,4,8,11,12,13,"BY_recon_150","RY_Wet_BFL_Dur","SY_SP_ROC","SY_discon_150","RY_Wet_Tim"
"1376",3,4,9,10,11,12,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_SP_ROC","SY_min_flow_janjul","RY_Wet_BFL_Mag_50"
"1377",3,4,9,10,11,13,"RY_discon_200","RY_discon_300","RY_discon_150","RY_SP_Tim","BY_recon_8"
"1378",3,4,9,10,12,13,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_discon_200","BY_recon_10","RY_Wet_BFL_Mag_50"
"1379",3,4,9,11,12,13,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_SP_ROC","RY_SP_ROC","RY_Wet_BFL_Mag_50"
"1380",3,4,10,11,12,13,"RY_Wet_BFL_Dur","RY_discon_200","RY_discon_300","SY_SP_ROC","RY_SP_Tim"
"1381",3,5,6,7,8,9,"SY_discon_70","SY_discon_150","SY_min_flow_janjul","RY_discon_200","BY_recon_100"
"1382",3,5,6,7,8,10,"log_SY_tot_flow_janjul","RY_recon_8","RY_recon_70","SY_discon_200","BY_recon_100"
"1383",3,5,6,7,8,11,"RY_recon_8","RY_discon_200","SY_discon_150","log_SY_tot_flow_janjul","SY_tot_flow_janjul"
"1384",3,5,6,7,8,12,"SY_discon_200","SY_SP_ROC","BY_recon_150","RY_min_flow","BY_recon_15"
"1385",3,5,6,7,8,13,"BY_recon_70","log_SY_tot_flow_janjul","BY_recon_100","SY_min_flow_janjul","RY_recon_8"
"1386",3,5,6,7,9,10,"SY_discon_150","RY_discon_200","RY_recon_70","RY_recon_8","SY_discon_70"
"1387",3,5,6,7,9,11,"RY_discon_200","RY_recon_8","SY_discon_150","SY_discon_200","SY_discon_70"
"1388",3,5,6,7,9,12,"RY_Wet_BFL_Dur","SY_discon_200","RY_recon_8","RY_SP_ROC","BY_num_days_gt_90_pctile"
"1389",3,5,6,7,9,13,"SY_discon_150","RY_discon_200","BY_recon_200","RY_recon_8","SY_discon_300"
"1390",3,5,6,7,10,11,"RY_discon_200","SY_SP_ROC","SY_discon_200","SY_discon_150","RY_recon_8"
"1391",3,5,6,7,10,12,"RY_Wet_BFL_Dur","SY_discon_1000","RY_recon_70","SY_discon_200","BY_recon_15"
"1392",3,5,6,7,10,13,"RY_discon_300","BY_recon_200","SY_discon_150","BY_recon_15","SY_min_flow_janjul"
"1393",3,5,6,7,11,12,"RY_recon_8","RY_Wet_BFL_Dur","BY_recon_15","RY_SP_Tim","RY_SP_ROC"
"1394",3,5,6,7,11,13,"RY_discon_200","RY_recon_8","SY_discon_150","SY_discon_200","BY_recon_70"
"1395",3,5,6,7,12,13,"BY_recon_10","RY_Wet_BFL_Dur","BY_recon_200","SY_discon_1000","RY_SP_Tim"
"1396",3,5,6,8,9,10,"SY_discon_70","SY_discon_150","SY_discon_100","RY_discon_200","SY_min_flow_janjul"
"1397",3,5,6,8,9,11,"SY_discon_70","SY_discon_150","SY_discon_100","RY_discon_200","SY_discon_200"
"1398",3,5,6,8,9,12,"SY_discon_70","SY_discon_150","BY_recon_150","SY_discon_200","SY_min_flow_janjul"
"1399",3,5,6,8,9,13,"SY_discon_70","SY_discon_150","SY_discon_100","SY_min_flow_janjul","RY_recon_8"
"1400",3,5,6,8,10,11,"RY_recon_8","SY_discon_150","RY_discon_200","RY_discon_300","SY_discon_200"
"1401",3,5,6,8,10,12,"RY_Wet_Tim","SY_discon_200","SY_discon_150","BY_recon_100","RY_recon_8"
"1402",3,5,6,8,10,13,"BY_recon_150","RY_discon_300","SY_discon_150","SY_discon_200","RY_recon_8"
"1403",3,5,6,8,11,12,"SY_discon_200","BY_recon_100","RY_Wet_BFL_Dur","RY_recon_8","RY_Wet_Tim"
"1404",3,5,6,8,11,13,"RY_recon_8","SY_discon_150","SY_discon_1000","SY_tot_flow_janjul","SY_discon_200"
"1405",3,5,6,8,12,13,"BY_recon_150","SY_discon_200","SY_discon_150","RY_Wet_Tim","BY_recon_8"
"1406",3,5,6,9,10,11,"RY_discon_200","SY_SP_ROC","SY_discon_200","SY_min_flow_janjul","RY_recon_8"
"1407",3,5,6,9,10,12,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_discon_200","SY_min_flow_janjul","SY_Wet_BFL_Dur"
"1408",3,5,6,9,10,13,"RY_discon_300","SY_discon_150","RY_discon_200","SY_discon_200","RY_discon_15"
"1409",3,5,6,9,11,12,"RY_Wet_BFL_Dur","SY_SP_ROC","RY_SP_Tim","RY_SP_ROC","RY_recon_8"
"1410",3,5,6,9,11,13,"RY_discon_200","SY_discon_150","RY_recon_8","SY_SP_ROC","SY_discon_200"
"1411",3,5,6,9,12,13,"RY_Wet_BFL_Dur","RY_recon_300","BY_recon_10","SY_discon_200","BY_min_flow_sepdec"
"1412",3,5,6,10,11,12,"RY_discon_200","RY_Wet_BFL_Dur","SY_SP_ROC","RY_SP_Tim","RY_SP_ROC"
"1413",3,5,6,10,11,13,"RY_discon_300","RY_recon_8","SY_min_flow_janjul","SY_SP_ROC","SY_Wet_BFL_Dur"
"1414",3,5,6,10,12,13,"RY_Wet_BFL_Dur","RY_discon_300","BY_recon_200","BY_recon_10","SY_discon_200"
"1415",3,5,6,11,12,13,"RY_Wet_BFL_Dur","RY_discon_200","SY_SP_ROC","BY_recon_10","RY_recon_8"
"1416",3,5,7,8,9,10,"log_SY_tot_flow_janjul","RY_SP_ROC","RY_recon_70","SY_min_flow_janjul","SY_discon_200"
"1417",3,5,7,8,9,11,"RY_discon_200","RY_discon_1000","RY_recon_8","SY_min_flow_janjul","SY_discon_300"
"1418",3,5,7,8,9,12,"RY_discon_1000","SY_discon_200","BY_recon_15","RY_Wet_BFL_Dur","BY_recon_150"
"1419",3,5,7,8,9,13,"BY_recon_70","BY_recon_100","log_SY_tot_flow_janjul","SY_Wet_Tim","SY_min_flow_janjul"
"1420",3,5,7,8,10,11,"RY_discon_200","RY_recon_8","RY_SP_ROC","SY_min_flow_janjul","BY_recon_40"
"1421",3,5,7,8,10,12,"SY_discon_200","SY_SP_ROC","BY_recon_20","BY_recon_15","BY_recon_150"
"1422",3,5,7,8,10,13,"BY_recon_100","log_SY_tot_flow_janjul","RY_recon_70","RY_discon_300","RY_SP_ROC"
"1423",3,5,7,8,11,12,"log_SY_tot_flow_janjul","SY_min_flow_janjul","BY_recon_15","SY_discon_100","RY_discon_200"
"1424",3,5,7,8,11,13,"RY_discon_200","log_SY_tot_flow_janjul","SY_min_flow_janjul","RY_SP_ROC","SY_discon_300"
"1425",3,5,7,8,12,13,"SY_discon_200","BY_recon_10","SY_SP_ROC","BY_recon_150","RY_Wet_BFL_Dur"
"1426",3,5,7,9,10,11,"RY_discon_200","RY_recon_8","SY_min_flow_janjul","RY_discon_1000","BY_recon_40"
"1427",3,5,7,9,10,12,"RY_SP_Tim","RY_Wet_BFL_Dur","RY_discon_500","SY_discon_200","RY_Wet_BFL_Mag_50"
"1428",3,5,7,9,10,13,"RY_discon_200","BY_recon_200","RY_recon_70","RY_discon_300","BY_recon_15"
"1429",3,5,7,9,11,12,"RY_recon_8","BY_recon_15","RY_Wet_BFL_Dur","RY_discon_200","RY_SP_Tim"
"1430",3,5,7,9,11,13,"RY_discon_200","RY_recon_8","SY_min_flow_janjul","RY_discon_1000","SY_discon_300"
"1431",3,5,7,9,12,13,"BY_recon_10","RY_Wet_BFL_Dur","BY_recon_200","RY_SP_Tim","RY_recon_8"
"1432",3,5,7,10,11,12,"RY_recon_8","RY_DS_Tim","RY_SP_Tim","BY_recon_15","RY_SP_ROC"
"1433",3,5,7,10,11,13,"RY_discon_300","RY_recon_8","SY_min_flow_janjul","RY_recon_400","BY_recon_40"
"1434",3,5,7,10,12,13,"BY_recon_10","RY_SP_Tim","BY_recon_200","BY_recon_15","SY_discon_200"
"1435",3,5,7,11,12,13,"RY_recon_8","BY_recon_15","RY_SP_Tim","BY_num_days_gt_90_pctile","SY_SP_ROC"
"1436",3,5,8,9,10,11,"RY_discon_200","RY_recon_8","BY_recon_100","RY_Wet_Tim","SY_min_flow_janjul"
"1437",3,5,8,9,10,12,"RY_Wet_BFL_Dur","SY_discon_200","BY_recon_100","SY_discon_750","SY_min_flow_janjul"
"1438",3,5,8,9,10,13,"BY_recon_150","RY_discon_300","SY_min_flow_janjul","RY_discon_200","SY_Wet_Tim"
"1439",3,5,8,9,11,12,"BY_recon_100","RY_Wet_BFL_Dur","SY_SP_ROC","SY_discon_200","RY_Wet_Tim"
"1440",3,5,8,9,11,13,"RY_discon_200","BY_recon_100","RY_recon_8","SY_min_flow_janjul","SY_Wet_Tim"
"1441",3,5,8,9,12,13,"BY_recon_150","SY_discon_200","RY_Wet_BFL_Dur","RY_Wet_Tim","BY_recon_10"
"1442",3,5,8,10,11,12,"BY_recon_100","SY_discon_500","RY_Wet_BFL_Dur","SY_SP_ROC","SY_discon_200"
"1443",3,5,8,10,11,13,"RY_discon_300","SY_min_flow_janjul","BY_recon_40","SY_Wet_Tim","RY_recon_150"
"1444",3,5,8,10,12,13,"BY_recon_150","RY_Wet_BFL_Dur","SY_discon_200","RY_Wet_Tim","SY_min_flow_janjul"
"1445",3,5,8,11,12,13,"BY_recon_100","RY_Wet_BFL_Dur","SY_discon_200","RY_Wet_Tim","SY_SP_ROC"
"1446",3,5,9,10,11,12,"RY_SP_Tim","RY_Wet_BFL_Dur","SY_SP_ROC","RY_SP_ROC","RY_discon_10"
"1447",3,5,9,10,11,13,"RY_discon_300","RY_recon_8","RY_recon_300","RY_recon_400","SY_min_flow_janjul"
"1448",3,5,9,10,12,13,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_discon_200","BY_recon_15","BY_recon_10"
"1449",3,5,9,11,12,13,"RY_Wet_BFL_Dur","SY_SP_ROC","RY_SP_Tim","RY_SP_ROC","RY_recon_8"
"1450",3,5,10,11,12,13,"RY_discon_300","RY_discon_10","RY_Wet_BFL_Dur","RY_SP_Tim","RY_SP_ROC"
"1451",3,6,7,8,9,10,"SY_discon_70","SY_discon_150","log_SY_tot_flow_janjul","RY_recon_8","SY_discon_200"
"1452",3,6,7,8,9,11,"SY_discon_70","SY_discon_150","RY_discon_200","SY_discon_200","RY_recon_8"
"1453",3,6,7,8,9,12,"SY_discon_200","SY_discon_70","RY_Wet_BFL_Dur","SY_discon_100","BY_recon_150"
"1454",3,6,7,8,9,13,"SY_discon_70","log_SY_tot_flow_janjul","BY_recon_100","log_tot_flow_CFLP","RY_recon_8"
"1455",3,6,7,8,10,11,"RY_recon_8","SY_discon_150","RY_discon_300","SY_discon_200","SY_SP_ROC"
"1456",3,6,7,8,10,12,"SY_discon_200","RY_Wet_Tim","BY_recon_150","log_SY_tot_flow_janjul","SY_tot_flow_janjul"
"1457",3,6,7,8,10,13,"log_SY_tot_flow_janjul","BY_recon_150","RY_discon_200","BY_recon_100","RY_recon_8"
"1458",3,6,7,8,11,12,"SY_discon_150","SY_discon_200","BY_recon_150","RY_Wet_BFL_Dur","RY_Wet_Tim"
"1459",3,6,7,8,11,13,"RY_discon_200","log_SY_tot_flow_janjul","SY_discon_200","BY_recon_150","RY_recon_8"
"1460",3,6,7,8,12,13,"SY_discon_200","BY_recon_150","log_SY_tot_flow_janjul","RY_Wet_BFL_Dur","RY_recon_200"
"1461",3,6,7,9,10,11,"RY_discon_200","SY_SP_ROC","SY_discon_150","SY_discon_200","RY_discon_300"
"1462",3,6,7,9,10,12,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_discon_200","SY_min_flow_janjul","log_RY_tot_flow"
"1463",3,6,7,9,10,13,"RY_discon_200","SY_discon_150","RY_recon_70","RY_discon_15","SY_discon_200"
"1464",3,6,7,9,11,12,"RY_Wet_BFL_Dur","RY_recon_8","SY_discon_200","BY_num_days_gt_90_pctile","SY_discon_150"
"1465",3,6,7,9,11,13,"RY_discon_200","SY_discon_150","SY_SP_ROC","RY_recon_8","SY_discon_300"
"1466",3,6,7,9,12,13,"RY_Wet_BFL_Dur","BY_recon_10","SY_discon_200","RY_recon_300","BY_num_days_gt_90_pctile"
"1467",3,6,7,10,11,12,"RY_recon_8","RY_Wet_BFL_Dur","SY_SP_ROC","RY_discon_300","SY_discon_200"
"1468",3,6,7,10,11,13,"RY_discon_200","RY_discon_300","SY_SP_ROC","SY_discon_200","SY_discon_150"
"1469",3,6,7,10,12,13,"BY_recon_10","RY_Wet_BFL_Dur","BY_recon_200","SY_discon_1000","SY_discon_200"
"1470",3,6,7,11,12,13,"RY_recon_8","RY_Wet_BFL_Dur","SY_SP_ROC","BY_recon_10","RY_SP_ROC"
"1471",3,6,8,9,10,11,"SY_discon_70","RY_recon_8","SY_discon_150","RY_discon_200","SY_discon_100"
"1472",3,6,8,9,10,12,"SY_discon_150","SY_discon_70","SY_discon_200","RY_Wet_BFL_Dur","RY_recon_8"
"1473",3,6,8,9,10,13,"SY_discon_70","SY_discon_150","RY_recon_8","BY_recon_100","SY_discon_200"
"1474",3,6,8,9,11,12,"SY_discon_200","SY_discon_150","RY_Wet_BFL_Dur","SY_discon_70","SY_SP_ROC"
"1475",3,6,8,9,11,13,"SY_discon_70","SY_discon_150","RY_recon_8","SY_discon_100","SY_discon_300"
"1476",3,6,8,9,12,13,"BY_recon_150","SY_discon_70","SY_discon_150","SY_discon_200","RY_Wet_BFL_Dur"
"1477",3,6,8,10,11,12,"RY_Wet_Tim","SY_discon_200","RY_recon_8","BY_recon_150","SY_SP_ROC"
"1478",3,6,8,10,11,13,"RY_recon_8","RY_discon_300","SY_discon_200","SY_discon_150","SY_min_flow_janjul"
"1479",3,6,8,10,12,13,"BY_recon_150","SY_discon_200","SY_discon_150","RY_Wet_Tim","BY_recon_100"
"1480",3,6,8,11,12,13,"BY_recon_150","SY_discon_200","RY_Wet_BFL_Dur","SY_discon_150","SY_SP_ROC"
"1481",3,6,9,10,11,12,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_SP_ROC","SY_discon_200","SY_min_flow_janjul"
"1482",3,6,9,10,11,13,"RY_discon_200","RY_discon_300","SY_discon_150","SY_SP_ROC","SY_discon_200"
"1483",3,6,9,10,12,13,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_discon_200","SY_min_flow_janjul","RY_recon_300"
"1484",3,6,9,11,12,13,"RY_Wet_BFL_Dur","SY_SP_ROC","RY_SP_Tim","RY_recon_8","RY_SP_ROC"
"1485",3,6,10,11,12,13,"RY_discon_200","SY_SP_ROC","RY_Wet_BFL_Dur","RY_discon_300","RY_SP_Tim"
"1486",3,7,8,9,10,11,"RY_discon_200","RY_SP_ROC","RY_discon_1000","RY_discon_300","SY_min_flow_janjul"
"1487",3,7,8,9,10,12,"SY_discon_200","RY_discon_1000","RY_Wet_BFL_Dur","BY_recon_150","SY_min_flow_janjul"
"1488",3,7,8,9,10,13,"log_SY_tot_flow_janjul","BY_recon_150","RY_SP_ROC","RY_recon_70","SY_min_flow_janjul"
"1489",3,7,8,9,11,12,"BY_recon_150","SY_discon_100","RY_Wet_BFL_Dur","SY_min_flow_janjul","SY_discon_70"
"1490",3,7,8,9,11,13,"RY_discon_200","log_SY_tot_flow_janjul","RY_discon_1000","BY_recon_150","RY_SP_ROC"
"1491",3,7,8,9,12,13,"BY_recon_150","SY_discon_200","RY_discon_1000","RY_Wet_BFL_Dur","log_SY_tot_flow_janjul"
"1492",3,7,8,10,11,12,"RY_discon_300","SY_discon_100","SY_min_flow_janjul","BY_min_flow_sepdec","RY_Wet_BFL_Dur"
"1493",3,7,8,10,11,13,"RY_discon_300","RY_discon_200","log_SY_tot_flow_janjul","SY_min_flow_janjul","RY_SP_ROC"
"1494",3,7,8,10,12,13,"BY_recon_150","SY_discon_200","RY_Wet_Tim","RY_Wet_BFL_Dur","SY_tot_flow_janjul"
"1495",3,7,8,11,12,13,"BY_recon_150","SY_discon_100","SY_min_flow_janjul","RY_Wet_BFL_Dur","RY_Wet_Tim"
"1496",3,7,9,10,11,12,"RY_SP_Tim","SY_SP_ROC","RY_Wet_BFL_Dur","SY_min_flow_janjul","SY_discon_750"
"1497",3,7,9,10,11,13,"RY_discon_200","RY_discon_300","RY_recon_8","SY_min_flow_janjul","RY_recon_100"
"1498",3,7,9,10,12,13,"RY_Wet_BFL_Dur","RY_SP_Tim","BY_recon_10","SY_discon_200","BY_recon_200"
"1499",3,7,9,11,12,13,"RY_Wet_BFL_Dur","RY_recon_8","SY_SP_ROC","RY_SP_ROC","log_RY_tot_flow"
"1500",3,7,10,11,12,13,"RY_recon_8","RY_discon_300","RY_SP_Tim","SY_discon_750","BY_recon_10"
"1501",3,8,9,10,11,12,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_SP_ROC","BY_recon_150","SY_min_flow_janjul"
"1502",3,8,9,10,11,13,"RY_discon_300","RY_discon_200","BY_recon_100","SY_min_flow_janjul","RY_recon_100"
"1503",3,8,9,10,12,13,"BY_recon_150","RY_Wet_BFL_Dur","RY_SP_Tim","SY_discon_200","SY_discon_750"
"1504",3,8,9,11,12,13,"BY_recon_150","RY_Wet_BFL_Dur","SY_SP_ROC","RY_Wet_Tim","SY_min_flow_janjul"
"1505",3,8,10,11,12,13,"BY_recon_150","RY_Wet_BFL_Dur","SY_SP_ROC","BY_recon_70","RY_Wet_Tim"
"1506",3,9,10,11,12,13,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_SP_ROC","RY_recon_400","RY_SP_ROC"
"1507",4,5,6,7,8,9,"BY_recon_100","SY_discon_70","RY_discon_150","RY_SP_Tim","RY_SP_ROC"
"1508",4,5,6,7,8,10,"BY_recon_100","RY_SP_ROC","SY_discon_500","RY_discon_8","RY_recon_8"
"1509",4,5,6,7,8,11,"SY_SP_ROC","BY_recon_100","RY_SP_ROC","RY_SP_Tim","SY_discon_500"
"1510",4,5,6,7,8,12,"BY_recon_100","RY_DS_Mag_90","RY_recon_20","RY_DS_Tim","BY_recon_150"
"1511",4,5,6,7,8,13,"BY_recon_70","BY_recon_100","RY_DS_Dur_WS","SY_discon_150","RY_recon_100"
"1512",4,5,6,7,9,10,"SY_discon_400","SY_discon_70","RY_recon_8","BY_recon_200","RY_discon_200"
