V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse,bestlam_numpred
1,4,6,7,9,10,13,15,17,20,21,0.105613896083215,0.438829706204551,5
5,7,8,9,13,14,15,17,18,20,22,0.193954429499482,0.394769846799443,0
1,2,6,8,10,13,14,17,19,21,22,0.00232694434073531,0.584412348630451,10
3,4,7,8,9,10,13,14,15,17,18,0.212454495783856,0.329282935480191,1
2,3,5,7,8,12,14,16,17,18,21,0.00882227059018668,0.715027868408477,8
1,3,6,7,10,13,14,15,18,21,22,0.127608086411629,0.454100994436302,0
2,5,6,7,8,14,15,18,19,20,21,0.176198584553322,0.449431544979817,1
2,3,4,7,8,12,16,17,18,19,21,0.0492981177160642,0.58062208373376,6
3,5,9,11,12,13,14,17,19,20,22,0.25405081630547,0.344835661284586,1
1,2,4,5,6,11,13,15,18,21,22,0.0319362860254171,0.528637383773765,7
2,5,7,10,13,15,16,17,18,21,22,0.108067178987253,0.540209760186788,4
2,4,5,6,7,10,11,12,16,17,18,0.174947500001718,0.438788230758453,0
3,5,8,10,12,13,16,19,20,21,22,0.00208006560214156,0.640586079482957,9
1,6,8,9,10,14,15,16,17,18,20,0.184750926092124,0.392879250641801,0
1,2,3,5,6,7,10,11,14,15,16,0.113098380717067,0.487511699792646,1
2,3,4,5,6,13,14,16,17,19,22,0.125171126557444,0.471949312681739,1
3,4,5,7,8,11,12,13,14,17,22,0.183587367868495,0.377562034043273,0
2,4,6,8,12,13,14,17,18,19,21,0.172364479782131,0.352064112307955,0
1,2,3,6,10,12,13,16,18,21,22,0.156111159443056,0.40280728929278,1
3,7,9,10,11,12,13,14,16,19,21,0.145003978986743,0.426529527938209,1
1,3,4,6,7,9,13,14,16,18,19,0.0830258821788562,0.473729833745398,3
1,4,5,6,8,10,15,18,19,20,22,0.128736280022811,0.419147393236459,2
2,6,7,8,9,12,13,16,19,20,21,0.159554687157795,0.423190843779112,1
1,5,7,8,9,11,17,18,19,21,22,0.191091164984814,0.382950692918153,0
1,2,5,9,11,12,13,14,17,18,21,0.199185934898655,0.327167487787501,0
1,2,3,4,10,11,12,16,19,21,22,0.209837483783093,0.318220505780159,0
1,4,5,6,7,8,14,17,19,20,22,0.165426402691725,0.485326931433289,0
1,3,5,6,12,14,15,18,19,21,22,0.139813789978848,0.421762313757704,2
3,4,5,8,10,11,14,16,17,20,21,0.134846962372915,0.496974643620127,2
1,2,4,5,8,11,12,18,19,21,22,0.230035856798119,0.29949762537963,0
1,5,8,9,12,15,16,17,19,20,21,0.151666174340307,0.342532120710216,1
4,5,7,8,9,10,13,14,15,18,20,0.215451388415444,0.384503932757157,1
2,3,5,6,7,11,12,13,15,18,19,0.0164924735504457,0.625422333056234,6
1,4,6,7,9,13,15,16,17,19,21,0.00237262672892413,0.663047131991612,9
3,4,6,8,11,12,15,16,17,20,22,0.110246634883856,0.423164416504295,1
3,4,7,8,9,10,11,14,15,16,21,0.104202713401578,0.494295054331048,1
2,6,7,8,10,11,12,13,17,19,21,0.00475798209387199,0.585245566541399,9
3,5,6,10,11,12,15,16,17,19,22,0.0375820446086415,0.545812969435704,3
3,4,6,7,9,12,15,16,17,18,22,0.140467817875707,0.472347645145128,0
1,4,9,10,11,14,16,18,20,21,22,0.205052590856156,0.347050742159029,1
2,3,7,9,11,12,14,16,18,19,21,0.211395872312864,0.360741670024442,1
1,2,4,8,14,15,16,17,19,20,21,0.196092978076758,0.331773435525386,1
1,3,6,13,16,17,18,19,20,21,22,0.135949459228772,0.453980550043854,1
1,3,4,5,9,14,17,18,19,20,21,0.252678956590721,0.318082330406184,1
3,4,8,10,12,14,15,17,18,19,20,0.227497896798548,0.267575048385747,0
2,4,7,10,12,13,15,16,17,19,22,0.133829259305016,0.589740049346997,4
1,2,6,8,10,14,17,18,19,21,22,0.177224707263036,0.404776394381741,1
1,4,5,6,9,11,12,18,19,20,21,0.0118816374206429,0.684052088415271,7
5,6,8,10,11,12,15,16,19,20,22,0.0980382701304319,0.45282294928388,1
2,3,7,8,11,12,14,15,17,19,21,0.25930712366913,0.296106061887836,1
3,6,8,9,10,12,14,15,16,17,19,0.00268993183988054,0.670560719418783,9
3,5,9,10,11,13,15,16,19,20,21,0.173230270860949,0.378386647545692,1
2,8,9,10,12,13,17,18,19,20,22,0.146720844622678,0.299839396388792,1
3,5,6,9,10,12,15,17,18,20,22,0.19323637626849,0.432849139936566,0
1,3,4,6,7,8,9,11,14,20,22,0.138713972842348,0.463342901943067,1
1,2,6,7,9,10,15,16,17,21,22,0.115341004662938,0.576666344478698,1
2,3,5,7,9,11,12,13,14,20,22,0.20180609605702,0.395808927132203,0
2,4,7,8,9,11,15,16,17,19,22,0.189070921284562,0.349018800465454,0
1,4,5,6,11,12,14,15,16,19,20,0.179667643180583,0.420429776622704,0
4,5,6,9,10,11,12,14,15,16,18,0.159460728103892,0.434804101008358,1
1,2,4,6,7,8,9,12,14,17,18,0.193290010517507,0.401328964456945,0
1,2,5,7,10,11,16,17,19,20,22,0.160506750458228,0.399841663030025,0
4,5,6,10,11,12,14,15,19,20,22,0.0962768495069996,0.447705009599529,2
3,4,5,6,9,12,13,16,18,20,21,0.189845731359091,0.412408601199579,0
2,3,4,5,6,7,8,10,11,15,18,0.0312164204278266,0.597670400146557,6
2,3,5,6,9,10,11,13,14,18,19,0.17775810215001,0.413688112428219,1
4,6,7,10,11,14,15,16,17,19,22,0.148798044992756,0.463591098923322,0
1,2,5,6,8,11,15,17,18,21,22,0.225250910489958,0.416358161639565,1
2,3,4,8,9,10,11,14,18,21,22,0.197768222769883,0.310491433042369,1
1,3,6,8,11,12,13,14,15,20,22,0.197654902368272,0.397296293975801,0
1,3,4,7,8,9,11,15,16,17,19,0.260250213963095,0.315489445027146,0
1,5,6,7,8,10,12,15,17,18,20,0.223248140990274,0.44954670786842,0
6,8,10,11,12,14,15,16,17,19,21,0.194453132586054,0.369277027823596,0
2,4,5,6,7,11,13,17,18,19,22,0.165520345355255,0.492925398517012,0
2,3,4,5,12,15,16,17,19,20,22,0.207102297836594,0.413063593141317,1
4,5,6,8,10,11,12,13,17,19,20,0.186800321486931,0.362807631438419,1
2,3,5,7,9,10,14,16,17,18,19,0.138121112827204,0.467081328687942,1
1,3,4,7,8,9,10,13,14,19,20,0.260860575897689,0.323609472284874,0
1,5,8,9,11,16,17,19,20,21,22,0.107592049324327,0.383862405464123,3
2,3,5,6,7,9,14,15,17,18,20,0.176753810200722,0.447062372200586,2
3,4,5,6,10,11,12,13,16,19,20,0.185365171089636,0.407666138779335,1
1,3,4,6,10,12,15,18,20,21,22,0.196534066393681,0.436908476449743,1
2,4,6,8,10,13,14,15,16,19,22,0.157138480254827,0.431856618548199,1
3,5,6,8,9,13,16,17,20,21,22,0.0035162403885437,0.549913657135955,10
1,2,3,4,5,8,10,11,12,14,20,0.214920970784603,0.395121114160225,0
2,4,5,6,8,11,13,14,17,18,20,0.17639419313314,0.405017382332344,1
1,4,5,7,8,11,13,14,17,19,21,0.202300077129154,0.334324241944308,1
1,3,5,8,9,10,11,13,17,19,21,0.301096862517381,0.31000265482983,1
3,4,6,10,11,13,15,18,19,21,22,0.0929603365292575,0.492967891492491,1
7,8,10,12,15,16,17,18,19,21,22,0.174336349379207,0.377814450320511,0
3,6,7,10,11,12,13,15,16,17,21,0.193638497358305,0.407026886304497,0
1,5,7,8,10,11,12,17,18,20,21,0.231906652000073,0.354076514929957,1
1,2,3,4,6,12,13,14,18,21,22,0.2006321748142,0.391821976751358,0
1,3,4,6,7,8,9,11,15,16,17,0.251764159114043,0.392529697800322,0
6,8,10,12,13,14,15,19,20,21,22,0.00428886352282319,0.564091477882552,8
1,2,3,6,7,8,11,13,14,17,19,0.112234213324206,0.503471065106202,2
2,3,4,7,10,11,13,14,15,17,22,0.200251096724832,0.3505801663871,0
1,3,6,8,11,12,14,15,16,17,22,0.057298244687358,0.666982339117898,3
3,4,5,6,7,10,13,15,17,18,21,0.178095591290372,0.412617323010923,0
1,3,6,7,10,11,14,15,16,20,22,0.124535344329739,0.477549306479755,1
3,4,5,7,8,9,10,12,13,17,18,0.144847824289416,0.415116230088437,1
3,4,8,10,11,14,15,17,18,21,22,0.201043991785451,0.292633017093457,1
3,7,8,9,12,14,15,17,18,20,22,0.185193663062465,0.381741150016995,1
1,3,5,7,12,13,14,15,17,19,20,0.215209064878057,0.356915899988219,1
2,3,4,9,11,12,14,18,19,21,22,0.187682380313995,0.292470175635959,0
2,4,5,12,13,14,15,17,18,20,22,0.190405421713728,0.358866011726131,0
1,3,4,6,8,12,13,14,16,19,20,0.196474655481223,0.398890296841907,0
1,3,6,9,10,12,13,15,16,18,20,0.175380098266061,0.373027041190955,0
1,3,4,5,8,10,11,12,16,19,20,0.206030950932932,0.371516286022905,0
2,4,6,7,8,9,10,11,13,14,16,0.145212079664707,0.434325559303719,0
1,2,4,5,11,13,17,19,20,21,22,0.0624018797816293,0.402162346451518,5
1,2,3,8,12,14,15,16,18,19,20,0.199529112198513,0.373321206010645,0
2,3,5,8,9,10,15,16,19,20,21,0.176725281881004,0.4388838722007,1
1,3,6,7,11,15,18,19,20,21,22,0.11277010242967,0.569019723294974,3
2,4,5,8,9,10,13,15,20,21,22,0.108697892995574,0.419482231336349,1
4,5,7,8,10,13,16,18,20,21,22,0.20395220445313,0.412322483495059,0
1,2,3,6,8,10,11,13,15,17,18,0.204611390705123,0.329522214939579,0
2,4,5,6,8,12,15,18,19,20,22,0.0602321460654082,0.432617668702823,3
3,4,5,6,8,9,10,11,16,21,22,0.107979225268661,0.446490278539279,1
3,5,7,8,9,14,15,17,19,20,21,0.198925210346461,0.367643147484136,1
2,3,5,7,8,9,12,14,15,19,22,0.181294948498681,0.399711428983197,0
2,5,6,8,9,11,12,13,20,21,22,0.131740178172241,0.431852065439569,2
5,6,8,9,11,12,13,15,17,19,21,0.0438449064639965,0.524704216121285,7
1,3,5,9,10,11,14,16,17,18,21,0.136576307244651,0.465239224206819,2
1,2,3,8,11,12,15,17,18,21,22,0.2339538821025,0.275671667803472,0
1,5,6,11,13,14,18,19,20,21,22,0.0738778909485679,0.478319066626723,3
1,2,5,7,8,12,13,15,17,21,22,0.195606939719062,0.349511255023955,0
1,3,5,6,8,9,10,16,18,20,22,0.159278530631508,0.440936720558964,0
1,2,3,4,7,9,12,13,14,18,22,0.183081103952449,0.34837656203472,0
2,4,5,9,10,11,13,14,16,19,21,0.186057324306364,0.488933718303121,0
1,2,4,9,10,12,13,15,16,19,21,0.0195167779588263,1.01331649673454,7
1,3,5,10,12,13,16,18,19,20,21,0.188703264899313,0.355432868017623,0
5,6,7,8,12,15,17,18,19,20,22,0.147631418610558,0.54762129980404,0
5,7,10,14,15,16,17,18,20,21,22,0.0873277413141931,0.520891899713654,2
1,4,5,8,9,10,11,13,15,16,18,0.127149580307025,0.482346632351933,2
5,6,7,8,9,10,11,12,14,18,22,0.146046578489222,0.471398837801678,0
3,4,8,9,10,11,13,15,16,17,18,0.25436024494414,0.343546741267454,0
2,3,7,8,10,11,13,15,19,20,21,0.259090907330393,0.290740668155174,1
1,10,11,12,13,14,15,17,18,19,22,0.186024723885652,0.281660105583152,1
1,3,4,5,9,10,12,13,14,15,16,0.18633270166585,0.550517964921198,1
1,2,3,7,12,13,14,15,17,18,20,0.132294769839979,0.553890834310463,1
1,2,3,4,5,9,14,16,18,19,21,0.128352845809181,0.480853400336852,1
2,3,5,10,11,12,14,16,17,21,22,0.198121962517471,0.429239796430622,0
3,7,11,12,13,14,15,17,19,21,22,0.151265245642425,0.346488813660646,0
2,3,6,8,9,12,14,16,18,20,21,0.177389528502225,0.407543643571522,1
3,6,7,9,11,14,16,17,19,20,22,0.10217720939004,0.498659962024355,1
1,4,6,7,8,12,14,16,17,19,20,0.14119932948823,0.432043632531611,1
1,3,5,6,7,8,11,16,19,20,22,0.148291595150929,0.487501165951047,0
1,5,8,9,10,11,14,15,16,21,22,0.141127635261772,0.437984950442176,0
2,3,6,7,10,12,13,17,19,21,22,0.0019653047401614,0.568286299436015,11
2,5,8,9,10,12,13,16,17,18,20,0.200846065248451,0.389016356908645,0
3,4,5,7,8,9,11,13,14,16,18,0.162723732738614,0.46485455713274,0
2,4,8,9,11,13,14,16,17,19,21,0.187324755666491,0.37660654086891,1
2,4,5,6,9,12,13,17,19,20,21,0.128336797871302,0.383649823636121,2
4,8,11,12,13,14,15,16,17,19,22,0.180655320252946,0.347627518947948,0
4,8,10,13,14,15,17,18,20,21,22,0.216235146633539,0.308933631981219,1
1,2,3,4,7,8,9,15,18,21,22,0.247977054884024,0.328437676773109,0
2,3,7,13,14,15,16,18,19,21,22,0.151265125671726,0.43143147318267,2
1,6,9,10,11,13,15,19,20,21,22,0.0800312521126162,0.562667602998201,2
2,4,5,7,9,10,13,16,18,19,21,0.0451975199681413,0.844904605206695,6
1,3,6,8,10,11,15,16,18,20,21,0.201432450842627,0.37741470751005,1
3,4,5,7,9,14,16,18,19,20,21,0.200869816275311,0.412361405410882,1
1,2,3,6,7,10,12,14,17,19,20,0.0164814795892172,0.537547626863174,7
1,2,3,4,5,8,12,16,18,20,22,0.175853400982977,0.413685534728633,1
1,2,3,11,13,14,15,18,19,20,21,0.0100834279103882,1.28948273097089,7
3,4,5,7,9,13,14,16,17,20,21,0.187162279403705,0.434265273790875,1
3,6,8,9,10,11,12,16,17,21,22,0.11493849893785,0.423047876091764,1
1,3,5,6,11,14,15,16,17,18,20,0.140482168159579,0.434998427446098,1
1,4,6,8,9,10,11,14,15,18,22,0.201456416860305,0.377313500120488,0
1,2,4,7,11,12,13,14,18,20,21,0.193446387696253,0.328039334434813,1
1,2,3,6,8,9,11,13,17,19,20,0.0156104134180911,0.432991636056202,7
1,4,5,7,8,9,13,14,15,18,22,0.202949447333167,0.386745162843746,0
2,4,5,6,8,9,12,13,18,20,21,0.231351761671171,0.37610831486519,1
2,3,6,7,8,13,15,17,18,20,21,0.189089757713045,0.441202560790567,0
3,4,8,9,10,12,13,14,17,18,20,0.237171814305737,0.294332927465791,1
3,7,9,10,11,12,13,14,15,18,21,0.188385966526308,0.303770951593733,0
2,3,5,9,10,12,14,15,16,20,21,0.0966889966779433,0.506188812199082,1
4,5,6,7,10,14,15,16,18,20,22,0.0866973586594431,0.499369858337755,1
1,2,3,5,7,8,9,11,12,16,18,0.187666414281046,0.397095090498612,1
2,4,5,6,7,10,11,12,14,16,21,0.146673372055808,0.459674600984819,0
1,2,3,4,8,9,10,11,12,13,17,0.0510810690091375,0.573814890605496,6
2,3,5,10,11,13,15,16,19,20,22,0.184910917411862,0.413169720086212,1
4,5,7,8,13,14,16,17,18,20,21,0.122366074890966,0.409737045721553,0
2,3,4,8,9,12,17,18,19,20,22,0.249441808533299,0.294162745524349,1
2,5,8,9,12,13,15,16,18,19,22,0.172436247462562,0.401255166228398,0
5,6,7,8,9,10,12,13,14,18,20,0.0611625867402541,0.466653836663368,2
2,3,5,6,7,8,11,13,15,21,22,0.172374881573082,0.443668100981508,0
3,7,8,9,11,15,16,17,18,19,22,0.195502146234693,0.366801723695098,1
2,3,4,8,13,16,17,19,20,21,22,0.058469041773094,0.574301189717806,4
3,4,8,9,11,12,13,15,18,19,21,0.294971528687396,0.207700819090705,1
1,2,7,8,9,13,16,17,20,21,22,0.0020867596345134,1.44613367706688,10
2,3,6,7,9,10,14,16,18,21,22,0.119962526924312,0.466159994139222,1
4,5,6,7,9,10,11,12,15,20,21,0.217102906190729,0.427612539389682,1
1,3,4,6,8,12,13,15,16,18,22,0.190928493641042,0.39414953727139,1
1,2,4,8,10,11,14,15,16,17,19,0.17822312735758,0.388807021209482,1
1,3,4,5,8,9,11,12,14,18,19,0.25302396791577,0.348944532053338,1
1,3,7,9,10,11,13,14,15,20,21,0.224812123623474,0.311093450754352,0
5,6,7,10,11,13,14,16,17,19,20,0.135208301491479,0.458182927254784,1
1,4,7,8,10,12,13,16,19,20,22,0.191047973609662,0.357318313523632,0
1,2,3,7,8,10,12,16,17,19,20,0.0023281077840186,0.835015546319121,11
4,6,9,10,12,13,14,16,19,20,22,0.0753565939231795,0.42464517577397,4
2,3,4,6,12,13,14,15,16,18,19,0.0270824893425302,0.557675958602182,7
1,2,3,6,9,10,14,19,20,21,22,0.0195811602407493,0.619284675027519,6
1,3,7,8,9,12,14,17,18,20,22,0.174521141129035,0.385306084463199,1
1,2,3,5,7,8,9,12,19,21,22,0.218878097005415,0.348198200557166,0
3,4,5,7,9,11,14,17,18,21,22,0.174909915983342,0.3840911810793,1
1,3,4,5,9,10,11,12,13,15,21,0.124409645662011,0.509284802330838,3
1,2,5,8,11,14,16,18,19,21,22,0.140008884959203,0.401286988158833,1
1,4,5,7,11,13,15,17,18,21,22,0.185564816263846,0.370340819237966,1
4,6,7,11,14,16,18,19,20,21,22,0.0783600098589078,0.538326536295589,1
2,4,5,7,10,12,14,15,18,19,20,0.138060286675756,0.488151916142034,1
2,4,6,7,8,9,13,14,16,21,22,0.0837006441938058,0.532440936308451,3
3,5,10,11,13,14,16,17,19,21,22,0.189291059127694,0.419808575626302,0
2,3,7,10,11,13,16,18,20,21,22,0.172322615219857,0.443566301180456,1
3,4,8,9,14,16,17,19,20,21,22,0.0185582749496229,0.725367703099943,8
5,8,10,12,13,14,15,17,20,21,22,0.116827212887893,0.453724515159893,2
2,4,5,6,9,12,14,15,16,17,22,0.163832066241759,0.456701398881513,0
1,3,5,6,8,10,12,14,16,20,21,0.146599248043782,0.445913363064476,0
2,3,5,6,7,9,11,12,17,18,20,0.175249535013519,0.461368735732297,0
2,3,4,10,11,13,14,17,18,21,22,0.188756286165017,0.307425761831492,1
1,2,3,5,10,11,12,18,19,20,21,0.147329805669076,0.423797708493273,3
1,2,3,4,7,12,14,15,16,20,21,0.203472719844374,0.37668908185156,1
1,8,9,10,12,13,16,17,20,21,22,0.222314751154481,0.309645136586357,0
1,3,5,6,7,8,14,16,19,21,22,0.0703034895453305,0.467777034008163,3
2,4,5,6,8,11,14,18,19,21,22,0.079625236081116,0.484403531947641,3
2,3,5,6,7,8,9,12,14,19,20,0.00193491841894394,0.482912875387635,11
1,4,5,10,11,13,14,16,18,20,22,0.148614144990471,0.408312648028265,1
2,5,6,10,11,13,14,15,17,19,20,0.206378287851029,0.399010955925323,1
2,5,6,7,10,12,13,16,20,21,22,0.14632667298658,0.493795059179508,0
1,4,5,8,9,13,14,17,18,21,22,0.234622377543387,0.345041520226905,0
3,6,9,12,13,14,15,16,17,21,22,0.181117840757855,0.411945722354841,1
2,4,5,6,10,15,16,18,19,21,22,0.101364534922815,0.449836136759893,1
2,3,6,8,9,12,14,17,19,20,22,0.175566593769232,0.404762488474568,1
1,6,10,13,15,16,18,19,20,21,22,0.163446026588906,0.445921961839678,1
1,2,3,8,11,14,15,18,19,20,21,0.267976921981115,0.27160913578824,0
3,4,6,8,10,12,13,15,17,20,21,0.237302660376369,0.333255124560649,0
4,5,7,10,11,13,15,16,18,20,22,0.174504619900781,0.409120612965624,0
1,4,5,6,10,11,12,13,17,19,20,0.249723096632729,0.360629212926567,0
1,2,4,7,8,9,10,11,20,21,22,0.243484996224608,0.345405327966321,0
2,4,5,6,8,9,10,11,12,13,22,0.1955361416188,0.39247951320047,1
1,5,7,9,10,12,14,15,18,19,21,0.200832496024229,0.33491635250586,1
2,3,6,9,10,12,13,15,16,20,22,0.155875854275371,0.408976591031444,1
2,3,5,7,8,9,10,11,12,15,18,0.125730698799213,0.542231174970869,2
2,3,4,6,8,9,10,11,14,16,18,0.1001649123458,0.500344193365675,1
2,4,5,9,10,12,13,14,15,20,22,0.161236231814563,0.3995480593343,1
1,3,4,8,11,13,14,17,19,20,21,0.261130199823687,0.257529285497462,0
2,3,4,5,9,10,12,15,16,20,22,0.191560241527401,0.421047107419493,0
3,5,7,9,10,13,14,18,19,20,22,0.193050589238051,0.394184747851591,1
2,3,5,6,7,9,10,13,15,16,21,0.142045270838946,0.460690478737644,0
3,4,5,9,11,12,14,18,19,21,22,0.219060583281694,0.331672030352119,0
3,6,7,8,9,10,12,14,15,16,17,0.0848924843075019,0.471195795118826,3
4,6,7,8,9,11,13,16,17,19,22,0.151793507224222,0.452799089449916,0
1,4,6,7,12,13,14,16,18,20,22,0.0743448942188238,0.502510727398391,0
1,5,7,9,10,11,12,15,17,21,22,0.20818839258667,0.346877483961435,1
1,2,3,6,7,8,12,13,14,18,19,0.00329964203398345,0.614087806766574,9
2,4,5,7,11,14,16,17,18,20,21,0.136095914860469,0.402633181745569,1
2,3,7,10,11,12,13,15,18,20,21,0.113543348868121,0.582109195737472,4
2,4,9,10,12,13,14,15,16,19,21,0.202144912706416,0.412368988767659,1
2,3,4,5,6,7,13,16,18,19,20,0.122592189593242,0.455569233418731,0
1,2,3,8,9,14,16,17,18,19,22,0.194630656835279,0.376332156609232,0
1,5,6,10,11,12,14,19,20,21,22,0.0823711428045008,0.500408797867933,3
1,2,7,8,9,11,12,14,18,20,21,0.202428575642677,0.324057612264926,1
1,3,5,11,12,15,17,18,19,21,22,0.214774029771279,0.306140826613434,1
1,3,4,7,8,9,10,11,19,20,22,0.0680872451128545,0.382673527316173,4
2,3,6,7,8,9,12,13,14,17,20,0.169164745570109,0.412497642871563,0
2,4,8,10,12,15,16,17,18,21,22,0.188822002795108,0.315440487735269,1
3,4,5,8,10,12,18,19,20,21,22,0.257238675127598,0.324490364631099,1
1,2,4,7,8,10,14,15,19,21,22,0.218689106091011,0.328465591999031,1
3,4,5,7,8,10,11,12,16,19,22,0.170145361976999,0.392861956527149,0
5,6,8,9,10,11,13,15,16,20,21,0.197158706973533,0.409579557922711,0
4,7,11,13,15,16,18,19,20,21,22,0.15070740209106,0.443544638065471,1
1,2,6,7,8,10,11,15,17,19,21,0.13439438950682,0.50499669022004,2
2,3,5,7,8,9,10,13,14,18,19,0.227638435375856,0.421673043403578,1
1,3,5,6,8,12,14,15,17,18,22,0.163843102857319,0.419840469449919,1
4,6,8,10,11,14,15,16,18,20,21,0.142184767207656,0.393271488562823,0
2,3,5,6,9,11,12,15,19,20,22,0.0442370895489477,0.453892096250604,4
2,3,4,5,9,11,15,17,18,19,20,0.281936505972931,0.299121150907434,1
1,2,4,6,10,11,13,15,19,21,22,0.129984743154502,0.4852564458157,1
1,4,6,8,12,13,15,16,18,21,22,0.149077434960078,0.401689860743611,1
1,4,5,7,8,11,12,13,15,19,20,0.267343702724259,0.3118828680384,1
1,4,5,8,10,11,14,15,18,21,22,0.203595541491799,0.340871982917214,1
1,8,9,13,14,15,16,18,19,20,22,0.113741663938361,0.921110601218152,2
3,4,5,9,10,12,13,16,20,21,22,0.145313008256693,0.40210238049654,2
1,2,4,6,7,9,10,13,18,21,22,0.139273842600168,0.45575588697624,1
1,3,4,6,8,10,13,14,18,19,20,0.202144965932302,0.360044014962018,0
1,2,4,5,8,9,12,15,17,18,21,0.254862109373028,0.288312081725047,1
2,3,4,8,11,12,15,18,19,20,22,0.217815446142901,0.292523967926682,1
4,5,7,8,9,10,14,17,19,21,22,0.217303298363319,0.364029323253508,0
3,4,5,12,13,15,16,18,19,21,22,0.199358162110106,0.375980298987818,0
3,4,5,7,9,11,12,13,15,17,18,0.27383697153242,0.319148460549158,0
1,3,4,5,7,8,12,16,17,18,21,0.0326862079164267,0.550614823907727,6
1,2,4,5,9,11,12,15,17,18,20,0.266557867328198,0.276950091668246,0
1,2,3,5,6,8,9,18,19,21,22,0.170407050588298,0.406439657781876,1
3,5,6,8,10,11,15,16,17,18,19,0.136217419196266,0.402958615261087,0
2,6,7,9,10,12,13,15,18,20,22,0.0782880585175407,0.588602996343331,4
4,7,8,10,11,16,17,18,19,20,21,0.156865995751733,0.349245925256736,0
2,4,5,8,13,14,16,17,20,21,22,0.0614667773759189,0.479283412848953,4
1,3,7,10,11,12,13,18,20,21,22,0.189034047487564,0.409126767267887,0
2,6,7,9,12,13,14,17,18,19,22,0.159358112960342,0.481278750547898,0
1,2,4,7,9,12,14,15,16,17,20,0.169389859118088,0.362295696724219,1
3,4,5,6,7,9,11,16,17,19,22,0.159141370292467,0.465998237999218,0
2,3,4,5,6,7,12,13,14,18,21,0.00257060360243245,0.545737764277057,7
2,3,6,9,13,14,15,16,17,18,20,0.00215534369088442,0.862909266068804,9
2,3,6,8,9,10,13,15,16,18,20,0.187701981854854,0.399089366411695,0
2,3,4,6,8,10,15,17,19,21,22,0.0244337845829184,0.52371643102164,7
1,4,5,8,9,10,14,16,18,20,22,0.142223934190524,0.418958109703763,1
4,8,9,11,13,15,17,19,20,21,22,0.125579721579228,0.323816848018808,2
1,2,4,5,7,12,14,16,18,19,22,0.141718030114123,0.419374727905993,0
2,4,6,7,9,11,14,16,19,20,22,0.128070508226758,0.480375592366202,1
1,6,7,8,10,12,15,17,18,20,21,0.20964727226845,0.487201158632617,1
1,3,4,5,7,12,13,15,16,17,21,0.00510186614856885,0.732294068800123,9
5,6,9,11,13,15,16,17,20,21,22,0.0875930589134794,0.466866041244455,1
4,6,7,11,12,13,18,19,20,21,22,0.122271789776238,0.599915147680116,0
1,3,7,10,14,15,16,17,18,20,22,0.147192444971306,0.465956545485719,1
1,2,3,4,8,10,13,14,16,19,21,0.212628596500839,0.455535234849563,0
3,5,7,8,9,11,12,15,16,17,21,0.205558356928307,0.373223774249107,1
4,5,8,12,14,15,16,19,20,21,22,0.0481396060008392,0.496696024771886,5
2,3,5,6,7,8,14,16,18,20,22,0.0813175140894025,0.504918205488088,0
2,3,7,8,9,10,14,15,18,20,21,0.178577647588667,0.410024665461339,1
2,3,5,7,9,11,13,14,16,19,20,0.131864050607726,0.45734898717852,1
4,5,6,8,12,13,15,17,18,20,21,0.21966982356018,0.382162655779077,0
1,4,6,7,9,12,13,16,18,19,22,0.145511838733283,0.472576681592487,0
1,3,5,8,13,14,15,17,18,20,21,0.264215542679847,0.354169009567198,0
2,4,5,7,8,9,10,11,13,20,22,0.0588217013062464,0.485606328020655,3
1,3,4,7,8,16,17,18,20,21,22,0.0605814544162643,0.626835516715838,3
4,5,8,9,10,11,16,17,20,21,22,0.252262368739061,0.356825340399798,0
3,5,7,10,12,14,15,17,18,19,22,0.177761786636388,0.378351416941598,1
1,3,4,8,9,11,14,15,16,19,22,0.13771835358249,0.456425207971969,2
3,6,11,12,13,14,15,17,18,20,22,0.171158174167566,0.447787498284905,0
3,4,5,6,8,9,11,16,17,19,20,0.194177060123058,0.402083535042929,0
5,6,7,8,9,10,13,16,17,18,22,0.106163790601383,0.471619759379953,0
2,6,11,13,14,16,17,18,20,21,22,0.156257368200581,0.460475111223604,1
