pred1,pred2,Fstat,pval,Rsquare,adjRsquare,AICc,loocv,n
RY_tot_flow,SY_SP_ROC,0.837951365,0.569625904,0.17320376,-0.0334953,118.8929768,3192,11
BY_min_flow_sepdec,log_SY_tot_flow_janjul,0.457186461,0.548789537,0.102572882,-0.121783897,119.7946868,3203,11
log_RY_tot_flow,BY_FA_Dur,1.435338667,0.902728909,0.417815769,0.126723654,82.48686893,3208,7
RY_min_flow,SY_min_flow_janjul,0.598386964,0.022089978,0.130129754,-0.087337808,119.4516204,3210,11
log_tot_flow_CFLP,RY_FA_Dur,0.828878801,0.390312378,0.29300612,-0.06049082,84.57010338,3220,7
RY_recon_100,SY_min_flow_janjul,0.203266976,0.248399815,0.048359283,-0.189550897,120.439899,3223,11
BY_min_flow_sepdec,SY_tot_flow_janjul,0.581399176,0.047748351,0.126904283,-0.091369647,119.4923329,3231,11
log_BY_tot_flow_sepdec,RY_FA_Tim,1.779877464,0.14588299,0.470882318,0.206323478,82.54142539,3233,7
RY_FA_Dur,SY_Wet_Tim,1.318721933,0.973930519,0.397358369,0.096037553,83.45220829,3240,7
BY_FA_Mag,RY_FA_Mag,2.535585639,0.152917723,0.717161426,0.434322852,75.97751799,3243,5
SY_discon_100,log_tot_flow_CFLP,0.032741722,0.898871405,0.008118973,-0.239851283,120.8954706,3269,11
tot_flow_CFLP,RY_FA_Tim,0.440524759,0.209406816,0.180504114,-0.229243829,85.60377496,3280,7
tot_flow_CFLP,SY_SP_ROC,0.828308204,0.624795318,0.171552471,-0.035559411,118.9149243,3287,11
BY_FA_Mag,BY_FA_Tim,2.063872348,0.716938311,0.507858557,0.261787836,81.31072343,3303,7
RY_min_flow,SY_SP_ROC,0.966449995,0.696667646,0.194595737,-0.006755329,118.6046235,3314,11
RY_discon_80,SY_SP_ROC,0.811757607,0.694598646,0.16870293,-0.039121337,118.9526951,3319,11
SY_min_flow_janjul,RY_SP_ROC,0.248364388,0.982692037,0.058461178,-0.176923527,120.3225072,3321,11
log_RY_tot_flow,RY_FA_Tim,0.547534354,0.335086263,0.214927172,-0.177609242,85.30338473,3322,7
RY_FA_Tim,RY_Wet_BFL_Mag_50,0.612994786,0.169571426,0.234594722,-0.148107917,85.1257876,3323,7
SY_discon_80,log_tot_flow_CFLP,0.040839567,0.898285132,0.010106703,-0.237366621,120.8734045,3329,11
log_tot_flow_CFLP,SY_SP_ROC,0.860402932,0.815309786,0.177022964,-0.028721295,118.842047,3330,11
RY_tot_flow,RY_FA_Tim,0.566898757,0.181159952,0.220849675,-0.168725487,85.25037731,3350,7
RY_discon_20,RY_tot_flow,0.654745922,0.415460733,0.140662011,-0.074172486,119.3176212,3351,11
RY_discon_10,RY_recon_10,1.016075404,0.387468923,0.202563822,0.003204777,118.4952556,3357,11
RY_recon_10,RY_FA_Dur,0.533764854,0.165503937,0.21066077,-0.184008846,85.34132256,3358,7
SY_min_flow_janjul,RY_DS_Tim,0.615849794,0.534785301,0.133420675,-0.083224157,119.4099259,3361,11
RY_discon_100,SY_SP_ROC,0.815434911,0.681896238,0.16933775,-0.038327813,118.9442918,3379,11
SY_min_flow_janjul,log_tot_flow_CFLP,0.107640374,0.919478718,0.026204917,-0.217243854,120.6930456,3381,11
BY_FA_Dur,RY_DS_Dur_WS,1.50950476,0.950468993,0.430119023,0.145178535,82.33735299,3381,7
SY_discon_100,tot_flow_CFLP,0.027617567,0.896526174,0.006857048,-0.24142869,120.9094565,3394,11
RY_discon_15,BY_FA_Mag,1.899588718,0.944279216,0.487125401,0.230688102,81.59957989,3396,7
RY_discon_10,SY_min_flow_janjul,1.163960172,0.299113228,0.225400687,0.031750859,118.1756404,3413,11
RY_tot_flow,RY_SP_Tim,0.899736336,0.698236822,0.183629541,-0.020463073,118.7533865,3422,11
RY_Wet_Tim,RY_FA_Dur,1.081179068,0.102466266,0.350897836,0.026346754,83.97208017,3425,7
BY_FA_Dur,RY_FA_Mag,3.854309227,0.936956468,0.793997466,0.587994933,74.39257871,3432,5
SY_min_flow_janjul,tot_flow_CFLP,0.110859606,0.181238112,0.0269675,-0.216290625,120.6844281,3433,11
SY_min_flow_janjul,RY_DS_Dur_WS,0.155795839,0.447330059,0.03748881,-0.203138988,120.5648384,3433,11
SY_min_flow_janjul,RY_Wet_BFL_Mag_50,0.138690779,0.105193351,0.033510785,-0.208111518,120.6102073,3455,11
RY_FA_Dur,RY_SP_Tim,0.632400981,0.825884419,0.240237329,-0.139644006,85.07399208,3457,7
RY_DS_Tim,SY_SP_ROC,0.802815027,0.782470844,0.1671551,-0.041056125,118.9731575,3478,11
SY_discon_80,tot_flow_CFLP,0.034773949,0.941438787,0.008618562,-0.239226798,120.8899287,3479,11
BY_FA_Tim,RY_Wet_BFL_Dur,0.574058277,0.968352305,0.223016814,-0.165474779,84.50729128,3522,7
RY_discon_50,SY_min_flow_janjul,0.582704051,0.601395415,0.127152887,-0.091058891,119.4892003,3595,11
SY_min_flow_janjul,SY_SP_ROC,0.871018216,0.648619142,0.178816456,-0.02647943,118.8180489,3610,11
RY_SP_ROC,RY_FA_Dur,0.386502164,0.869294004,0.16195341,-0.257069884,85.76046518,3617,7
RY_Wet_BFL_Mag_50,SY_SP_ROC,0.818273084,0.576505688,0.169827046,-0.037716193,118.9378104,3626,11
RY_discon_100,SY_min_flow_janjul,0.569514403,0.579693175,0.124633463,-0.094208172,119.5209054,3639,11
BY_min_flow_sepdec,SY_min_flow_janjul,0.385316855,0.029726168,0.087865226,-0.140168468,119.9735011,3640,11
SY_min_flow_janjul,RY_DS_Mag_50,0.757388022,0.074554474,0.159202491,-0.050996887,119.0776952,3644,11
RY_discon_80,SY_min_flow_janjul,0.538457987,0.603475485,0.118643378,-0.101695777,119.5959215,3655,11
RY_discon_15,SY_min_flow_janjul,0.939729752,0.405397844,0.190239102,-0.012201123,118.6639649,3662,11
RY_recon_20,RY_SP_Tim,0.950006342,0.631573271,0.191920227,-0.010099716,118.6411044,3669,11
BY_recon_80,SY_min_flow_janjul,0.117570252,0.090001641,0.028553308,-0.214308365,120.6664861,3676,11
RY_tot_flow,RY_FA_Dur,0.644534761,0.145693568,0.243723308,-0.134415038,85.04180044,3702,7
SY_min_flow_janjul,RY_tot_flow,0.122494334,0.077501098,0.029713645,-0.212857943,120.6533394,3789,11
BY_min_flow_sepdec,BY_FA_Mag,2.771995497,0.49325206,0.580888121,0.371332181,80.1863256,3809,7
log_RY_tot_flow,RY_FA_Dur,0.617607342,0.489803853,0.235943463,-0.146084805,85.11344183,3810,7
SY_min_flow_janjul,log_RY_tot_flow,0.090928325,0.91688672,0.022226819,-0.222216476,120.7378907,3817,11
BY_min_flow_sepdec,RY_FA_Mag,2.458746033,0.12611183,0.551443391,0.327165087,81.38519356,3818,7
RY_recon_15,RY_FA_Dur,0.45064362,0.188680126,0.183887864,-0.224168204,85.57481169,3827,7
log_tot_flow_CFLP,BY_FA_Tim,0.222821247,0.554945507,0.10024254,-0.349636191,85.53423698,3839,7
RY_recon_100,RY_FA_Tim,0.586905539,0.850037684,0.22687552,-0.15968672,85.19602981,3944,7
RY_discon_20,SY_min_flow_janjul,0.715875474,0.507211149,0.151801183,-0.060248522,119.1741015,3949,11
SY_min_flow_janjul,SY_tot_flow_janjul,0.219243798,0.028611718,0.051962818,-0.185046477,120.3981667,3971,11
SY_discon_80,SY_min_flow_janjul,0.468014349,0.5834907,0.104747727,-0.119065341,119.7679968,3981,11
RY_recon_50,RY_FA_Mag,2.664684439,0.690980963,0.571246453,0.356869679,81.06912522,4000,7
RY_SP_ROC,RY_FA_Tim,0.290758613,0.637607006,0.126926779,-0.309609831,86.04708529,4040,7
SY_discon_100,SY_min_flow_janjul,0.426451347,0.632688954,0.096341587,-0.129573017,119.8708015,4068,11
RY_FA_Dur,RY_DS_Tim,0.473006012,0.987490197,0.191267635,-0.213098547,85.5112256,4073,7
RY_FA_Dur,SY_SP_ROC,1.331561029,0.897638914,0.399680816,0.099521223,83.42517973,4073,7
SY_min_flow_janjul,log_SY_tot_flow_janjul,0.112975386,0.763012033,0.027468043,-0.215664946,120.6787681,4085,11
BY_recon_50,RY_FA_Dur,0.573362066,0.15909578,0.222806605,-0.165790092,85.23277385,4126,7
RY_recon_80,RY_FA_Tim,0.494821757,0.88126501,0.198339523,-0.202490716,85.44974553,4142,7
log_tot_flow_CFLP,RY_FA_Tim,0.288532743,0.474489188,0.126077612,-0.310883582,86.05389031,4142,7
RY_FA_Dur,SY_Wet_BFL_Dur,0.364235086,0.354995885,0.154060435,-0.268909348,85.82608476,4149,7
RY_discon_15,RY_FA_Dur,0.504838181,0.969877252,0.201545228,-0.197682159,85.42169759,4235,7
tot_flow_CFLP,BY_FA_Tim,0.148432071,0.334394285,0.069088557,-0.396367165,85.77250938,4240,7
log_BY_tot_flow_sepdec,RY_FA_Dur,0.912504643,0.526028671,0.313305816,-0.030041277,84.36617264,4249,7
RY_recon_20,RY_FA_Dur,0.361762475,0.241063964,0.153174792,-0.270237813,85.83340947,4279,7
RY_DS_Mag_90,RY_FA_Mag,2.873358228,0.10999749,0.58960538,0.384408069,80.76278361,4294,7
BY_recon_20,RY_FA_Dur,0.770698448,0.162186223,0.278160349,-0.082759476,84.71557048,4305,7
RY_discon_10,RY_FA_Tim,0.279705519,0.583381057,0.122693706,-0.315959441,86.0809426,4331,7
BY_recon_80,RY_FA_Dur,0.450138164,0.219819654,0.183719502,-0.224420747,85.57625562,4361,7
RY_discon_50,RY_FA_Dur,0.399122355,0.882492943,0.166361817,-0.250457274,85.72354564,4370,7
RY_FA_Dur,RY_DS_Dur_WS,0.421880619,0.593820533,0.174195464,-0.238706803,85.65745606,4378,7
RY_tot_flow,RY_DS_Tim,0.267653787,0.700735974,0.062716846,-0.171603942,120.2726755,4433,11
SY_discon_80,RY_FA_Tim,0.209429951,0.649013721,0.094789134,-0.3578163,86.30012474,4464,7
SY_tot_flow_janjul,RY_FA_Tim,0.052878415,0.299069784,0.025758182,-0.461362728,86.81456614,4501,7
SY_discon_100,RY_FA_Tim,0.195487221,0.670879897,0.089040473,-0.366439291,86.3444386,4508,7
RY_DS_Mag_50,RY_FA_Dur,0.367109398,0.196728797,0.155087635,-0.267368548,85.8175797,4544,7
RY_recon_50,RY_FA_Dur,0.663883768,0.663432513,0.249216492,-0.126175262,84.99077069,4550,7
RY_FA_Tim,RY_FA_Dur,0.37072589,0.221853945,0.156376531,-0.265435204,85.8068932,4555,7
BY_recon_50,RY_FA_Tim,0.254228773,0.274815464,0.112778603,-0.330832095,86.15961119,4561,7
RY_FA_Tim,RY_DS_Dur_WS,0.308201479,0.820520826,0.133524513,-0.29971323,85.99398605,4569,7
RY_min_flow,RY_FA_Tim,0.164275217,0.267503183,0.075903109,-0.386145337,86.4446678,4616,7
log_SY_tot_flow_janjul,RY_FA_Tim,0.00660827,0.872504407,0.003293254,-0.495060119,86.97414545,4626,7
RY_recon_15,SY_min_flow_janjul,0.448360179,0.006764891,0.100792238,-0.124009702,119.816491,4655,11
RY_recon_50,SY_min_flow_janjul,0.244593135,0.021095559,0.057624636,-0.177969205,120.3322761,4664,11
RY_recon_15,BY_FA_Mag,1.896706469,0.337914555,0.486746047,0.23011907,81.60475562,4677,7
RY_recon_10,SY_min_flow_janjul,0.512066934,0.004761951,0.113488328,-0.108139589,119.660073,4678,11
RY_discon_80,RY_FA_Dur,0.375479508,0.8293287,0.158064722,-0.262902917,85.79287133,4707,7
BY_FA_Tim,RY_SP_Tim,0.316269424,0.940618969,0.136542589,-0.295186117,85.24597234,4707,7
BY_FA_Mag,RY_FA_Dur,2.659798435,0.157256504,0.726760908,0.453521817,75.80487239,4736,5
RY_discon_20,RY_FA_Dur,0.400642423,0.873129711,0.16688967,-0.249665494,85.71911189,4748,7
SY_discon_80,RY_FA_Dur,0.362614383,0.871521636,0.153480139,-0.269779792,85.83088497,4800,7
RY_discon_15,RY_FA_Tim,0.10731227,0.779833984,0.050923763,-0.423614356,86.63137322,4801,7
SY_discon_100,RY_FA_Dur,0.36125876,0.842331497,0.152994143,-0.270508786,85.83490259,4812,7
RY_recon_20,SY_min_flow_janjul,0.329712586,0.010951483,0.076151149,-0.154811064,120.113869,4831,11
RY_FA_Dur,RY_Wet_BFL_Mag_50,0.603551206,0.154714214,0.23181845,-0.152272325,85.151132,4842,7
BY_tot_flow_sepdec,BY_FA_Tim,0.284886233,0.452916028,0.124682896,-0.312975656,85.34146389,4850,7
RY_discon_100,RY_FA_Dur,0.364226559,0.777446444,0.154057384,-0.268913924,85.82611001,4900,7
BY_FA_Tim,SY_SP_ROC,2.142862642,0.210907792,0.51724202,0.27586303,81.17596847,4908,7
RY_recon_10,BY_FA_Mag,1.899806302,0.304722893,0.487154016,0.230731024,81.59918933,4942,7
RY_FA_Tim,RY_DS_Tim,0.060873452,0.846037028,0.029537695,-0.455693457,86.78735724,4979,7
log_BY_tot_flow_sepdec,RY_FA_Mag,2.832102675,0.340724516,0.58610151,0.379152265,80.82229457,5084,7
RY_recon_10,RY_FA_Tim,0.067135767,0.287115898,0.032477677,-0.451283485,86.7661188,5117,7
BY_FA_Mag,SY_SP_ROC,2.198872874,0.794589961,0.523681697,0.285522546,81.08196465,5137,7
log_BY_tot_flow_sepdec,BY_FA_Tim,0.456587418,0.525272928,0.185862475,-0.221206287,84.83426542,5138,7
RY_recon_80,SY_min_flow_janjul,0.093865532,0.114720964,0.022928338,-0.221339578,120.7299957,5185,11
RY_DS_Mag_50,RY_FA_Tim,0.014917757,0.433805602,0.007403656,-0.488894517,86.94521788,5254,7
RY_discon_80,RY_tot_flow,0.414992468,0.543473981,0.093996189,-0.132504763,119.8993144,5256,11
RY_recon_15,RY_FA_Tim,0.018973951,0.283741759,0.009397819,-0.485903272,86.93114047,5283,7
BY_min_flow_sepdec,RY_FA_Tim,1.3747256,0.261461179,0.407359223,0.111038835,83.33506841,5327,7
RY_min_flow,BY_FA_Tim,0.363974036,0.445190395,0.153967019,-0.269049471,85.10326871,5341,7
RY_FA_Mag,RY_SP_Tim,1.905773244,0.881099965,0.487937503,0.231906255,82.31207609,5365,7
RY_recon_20,RY_FA_Tim,0.021712762,0.288358501,0.010739786,-0.483890321,86.92165115,5478,7
RY_tot_flow,BY_FA_Dur,1.430207665,0.797598967,0.416944921,0.125417382,82.49733191,5510,7
BY_recon_80,RY_FA_Tim,0.030670616,0.424466964,0.015103688,-0.477344467,86.89070389,5547,7
RY_discon_50,RY_FA_Tim,0.006220176,0.977137494,0.003100445,-0.495349332,86.97549944,5582,7
RY_FA_Mag,SY_SP_ROC,1.400391714,0.734750878,0.411832469,0.117748703,83.28203209,5637,7
RY_discon_20,RY_FA_Tim,0.027149851,0.942238724,0.013393115,-0.479910327,86.90285099,5710,7
RY_discon_100,RY_tot_flow,0.392425073,0.562923962,0.089341324,-0.138323345,119.9556855,5811,11
RY_discon_80,RY_FA_Tim,0.000734868,0.924056122,0.000367299,-0.499449051,86.9946647,5836,7
BY_FA_Tim,RY_SP_ROC,0.051125114,0.805552348,0.0249254,-0.4626119,86.09695818,5925,7
RY_discon_50,RY_tot_flow,0.588124178,0.453121112,0.128184015,-0.089769981,119.4761979,5932,11
RY_FA_Tim,SY_SP_ROC,0.37399906,0.662624217,0.157539683,-0.263690475,85.79723523,6024,7
BY_FA_Tim,SY_Wet_BFL_Dur,0.196150724,0.231504112,0.089315693,-0.36602646,85.61873443,6053,7
BY_FA_Tim,RY_Wet_Tim,0.150876555,0.295224899,0.070146543,-0.394780185,85.76454931,6363,7
RY_discon_100,RY_FA_Tim,0.000235881,0.910477782,0.000117927,-0.49982311,86.99641073,6481,7
SY_min_flow_janjul,BY_FA_Tim,0.457540895,0.10266994,0.186178344,-0.220732484,84.83154903,6728,7
BY_FA_Tim,RY_DS_Mag_50,0.28823725,0.401197766,0.125964757,-0.311052864,85.3312052,6806,7
SY_min_flow_janjul,RY_FA_Tim,0.000648223,0.367815035,0.000324006,-0.49951399,86.99496786,6860,7
BY_FA_Tim,SY_Wet_Tim,0.128259136,0.513408471,0.060264812,-0.409602782,85.83854716,6953,7
RY_discon_10,BY_FA_Mag,1.954426275,0.890553562,0.494237631,0.241356447,81.50182883,7276,7
BY_FA_Tim,RY_DS_Tim,0.161070945,0.824506189,0.074532928,-0.388200608,85.73145018,7388,7
RY_recon_80,BY_FA_Tim,0.061775734,0.23938762,0.029962393,-0.455056411,86.0607042,7420,7
SY_min_flow_janjul,RY_FA_Dur,0.706176119,0.167901489,0.260949801,-0.108575299,84.88051025,7433,7
BY_tot_flow_sepdec,RY_FA_Dur,0.409827527,0.215408536,0.170065087,-0.24490237,85.69238028,7792,7
RY_recon_100,BY_FA_Tim,0.043670535,0.276737219,0.021368677,-0.467946985,86.12244522,7796,7
BY_FA_Tim,RY_Wet_BFL_Mag_50,0.137796295,0.381345929,0.064457168,-0.403314248,85.80724882,7885,7
RY_recon_50,BY_FA_Tim,0.255083812,0.117592976,0.113115003,-0.330327495,85.43336755,8077,7
RY_discon_100,BY_FA_Tim,0.145205517,0.833947063,0.067688394,-0.398467409,85.78303001,8112,7
BY_FA_Tim,RY_FA_Tim,0.217727318,0.378711525,0.178798089,-0.642403821,81.30698143,8345,5
BY_tot_flow_sepdec,RY_FA_Mag,2.051261361,0.063473096,0.506326593,0.259489889,82.05606857,8409,7
RY_min_flow,RY_FA_Dur,0.47321268,0.170489155,0.191335215,-0.212997178,85.51064063,8970,7
RY_discon_50,BY_FA_Tim,0.280770571,0.699102926,0.123103382,-0.315344927,85.35408404,9017,7
RY_discon_80,BY_FA_Tim,0.180498587,0.786527032,0.082778585,-0.375832123,85.66880261,9289,7
RY_FA_Tim,SY_Wet_BFL_Dur,0.020136517,0.808037413,0.009967899,-0.485048151,86.92711089,9329,7
SY_tot_flow_janjul,BY_FA_Tim,0.990577657,0.077095437,0.331232882,-0.003150676,83.45741157,9409,7
RY_tot_flow,BY_FA_Tim,0.058812673,0.375263531,0.028566306,-0.457150541,86.07077142,10061,7
RY_discon_20,BY_FA_Tim,0.158435655,0.826570858,0.073403001,-0.389895498,85.73999145,11673,7
RY_recon_20,BY_FA_Tim,0.152463281,0.126437817,0.070832001,-0.393751999,85.75938724,11888,7
RY_discon_15,BY_FA_Tim,0.252407714,0.705590763,0.11206129,-0.331908065,85.44167935,12355,7
SY_discon_100,BY_FA_Tim,0.118062555,0.561214341,0.055740825,-0.416388762,85.87216506,12382,7
SY_discon_80,BY_FA_Tim,0.114504589,0.57635047,0.05415197,-0.418772045,85.88393369,12441,7
log_RY_tot_flow,BY_FA_Tim,0.041204293,0.918613171,0.020186266,-0.469720601,86.13089771,12529,7
log_SY_tot_flow_janjul,BY_FA_Tim,0.462670673,0.371798644,0.187873546,-0.218189681,84.81695273,12761,7
BY_tot_flow_sepdec,RY_FA_Tim,0.080712069,0.256579698,0.0387906,-0.441814101,86.7202953,13154,7
RY_discon_10,BY_FA_Tim,0.282963561,0.643326193,0.123945719,-0.314081421,85.34735668,13500,7
RY_recon_15,BY_FA_Tim,0.201565974,0.120165712,0.091555727,-0.362666409,85.60149513,13959,7
RY_recon_10,BY_FA_Tim,0.196193695,0.120163117,0.089333511,-0.365999733,85.61859747,14239,7
BY_FA_Tim,RY_DS_Dur_WS,0.041191748,0.465355784,0.020180244,-0.469729634,86.13094073,15544,7
BY_FA_Tim,RY_FA_Dur,0.14259935,0.42740671,0.124802582,-0.750394835,81.62538377,19294,5
BY_min_flow_sepdec,RY_FA_Dur,1.151083616,0.492694127,0.365297706,0.047946559,83.81504174,30537,7
BY_FA_Mag,RY_FA_Tim,1.193488803,0.265961705,0.544105263,0.088210527,78.36444608,44271,5
BY_recon_80,BY_recon_100,3.092811757,0.007351299,0.436048758,0.295060947,114.6844815,144769,11
RY_recon_80,RY_recon_100,0.17520543,0.314912923,0.041963308,-0.197545865,120.5135826,448236,11
BY_recon_80,BY_FA_Tim,1.910422366,0.03678556,0.488546297,0.232819445,81.5801598,1152180,7
BY_recon_100,BY_FA_Tim,1.928629501,0.035720263,0.490916616,0.236374924,81.54764306,3600530,7
